,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-5.098562502E+01,3.944318593E+01,11520000000.0,-4.828797861E+01,1.636574417E+02,11540000000.0,-4.838332005E+01,-8.994690313E+01,11560000000.0,-5.070435416E+01,3.190981573E+01,11580000000.0,-5.057594373E+01,1.496609644E+02,11600000000.0,-5.006234321E+01,-7.904104321E+01,11620000000.0,-5.256384562E+01,3.261529087E+01,11640000000.0,-5.004582068E+01,1.569098862E+02,11660000000.0,-5.177541525E+01,-8.288991813E+01,11680000000.0,-5.392070266E+01,5.967099212E+01,11700000000.0,"-5.349185656E+01
","-1.793227350E+02
"
1,11500000000.0,-4.939247429E+01,3.792380146E+01,11520000000.0,-4.558341231E+01,1.676339625E+02,11540000000.0,-4.516487087E+01,-7.561097541E+01,11560000000.0,-4.595910684E+01,4.765509440E+01,11580000000.0,-4.651063463E+01,1.754614710E+02,11600000000.0,-4.519022391E+01,-6.760517537E+01,11620000000.0,-4.523065946E+01,5.051395839E+01,11640000000.0,-4.747903356E+01,1.653658380E+02,11660000000.0,-4.736630541E+01,-6.199514273E+01,11680000000.0,-4.782727740E+01,5.324559768E+01,11700000000.0,"-4.724216495E+01
","-1.737690141E+02
"
2,11500000000.0,-4.704234775E+01,4.237566894E+01,11520000000.0,-4.486025160E+01,1.624248084E+02,11540000000.0,-4.458755579E+01,-7.735458596E+01,11560000000.0,-4.443996339E+01,5.041315909E+01,11580000000.0,-4.381247914E+01,1.690254221E+02,11600000000.0,-4.421093104E+01,-6.617389640E+01,11620000000.0,-4.553703896E+01,5.292996804E+01,11640000000.0,-4.653696641E+01,1.712335478E+02,11660000000.0,-4.753546623E+01,-6.572921126E+01,11680000000.0,-4.660468525E+01,6.369665361E+01,11700000000.0,"-4.703773750E+01
","-1.701634634E+02
"
3,11500000000.0,-4.537989334E+01,3.680068853E+01,11520000000.0,-4.472241090E+01,1.519226560E+02,11540000000.0,-4.443701705E+01,-8.883970751E+01,11560000000.0,-4.278148733E+01,4.301730283E+01,11580000000.0,-4.280693489E+01,1.637995857E+02,11600000000.0,-4.261508247E+01,-8.116022078E+01,11620000000.0,-4.455165278E+01,4.185273711E+01,11640000000.0,-4.511428261E+01,1.616951615E+02,11660000000.0,-4.620663882E+01,-7.780016057E+01,11680000000.0,-4.503705761E+01,5.439643179E+01,11700000000.0,"-4.510786307E+01
","1.738697170E+02
"
4,11500000000.0,-4.631015673E+01,1.792197935E+01,11520000000.0,-4.601684854E+01,1.484401333E+02,11540000000.0,-4.481658795E+01,-9.902249004E+01,11560000000.0,-4.422079295E+01,3.231426979E+01,11580000000.0,-4.510177475E+01,1.503662266E+02,11600000000.0,-4.448457587E+01,-8.853205112E+01,11620000000.0,-4.592930285E+01,3.581723204E+01,11640000000.0,-4.758254514E+01,1.646600253E+02,11660000000.0,-4.843312513E+01,-8.662545124E+01,11680000000.0,-4.678974428E+01,4.499024693E+01,11700000000.0,"-4.589624988E+01
","1.788801196E+02
"
5,11500000000.0,-4.750783504E+01,2.414391290E+01,11520000000.0,-4.440434814E+01,1.506427697E+02,11540000000.0,-4.485867139E+01,-9.260555309E+01,11560000000.0,-4.477007728E+01,3.336037306E+01,11580000000.0,-4.496420072E+01,1.526796727E+02,11600000000.0,-4.591184679E+01,-8.502382787E+01,11620000000.0,-4.657849033E+01,2.686942452E+01,11640000000.0,-4.728593201E+01,1.569831990E+02,11660000000.0,-4.749972681E+01,-7.418260015E+01,11680000000.0,-4.809122909E+01,5.224284276E+01,11700000000.0,"-4.596068652E+01
","1.751537203E+02
"
6,11500000000.0,-4.627572506E+01,4.223976358E+01,11520000000.0,-4.532315639E+01,1.625339358E+02,11540000000.0,-4.399178216E+01,-7.197961298E+01,11560000000.0,-4.455216967E+01,4.912811151E+01,11580000000.0,-4.480618742E+01,1.708737000E+02,11600000000.0,-4.355053724E+01,-6.653366175E+01,11620000000.0,-4.568129640E+01,5.356788151E+01,11640000000.0,-4.617575183E+01,1.767855020E+02,11660000000.0,-4.708774172E+01,-6.249522688E+01,11680000000.0,-4.735441124E+01,6.384567574E+01,11700000000.0,"-4.635286593E+01
","-1.683368748E+02
"
7,11500000000.0,-4.830965153E+01,4.145514646E+01,11520000000.0,-4.692876051E+01,1.632009849E+02,11540000000.0,-4.473825565E+01,-7.311542155E+01,11560000000.0,-4.558146354E+01,3.789006538E+01,11580000000.0,-4.571357237E+01,1.641430099E+02,11600000000.0,-4.555797664E+01,-8.304042146E+01,11620000000.0,-4.695697288E+01,4.140173262E+01,11640000000.0,-4.806078414E+01,1.727784928E+02,11660000000.0,-4.899490854E+01,-6.663560236E+01,11680000000.0,-4.736825544E+01,5.132181490E+01,11700000000.0,"-4.693110625E+01
","-1.667164257E+02
"
8,11500000000.0,-4.980339785E+01,1.943235705E+01,11520000000.0,-4.600736065E+01,1.445186917E+02,11540000000.0,-4.615564801E+01,-8.972060112E+01,11560000000.0,-4.601411195E+01,3.681991344E+01,11580000000.0,-4.641741185E+01,1.510260344E+02,11600000000.0,-4.563525857E+01,-8.758876155E+01,11620000000.0,-4.592435135E+01,3.242786559E+01,11640000000.0,-4.760696112E+01,1.638051064E+02,11660000000.0,-4.874952541E+01,-7.119939795E+01,11680000000.0,-4.881049729E+01,5.816103238E+01,11700000000.0,"-4.720979228E+01
","-1.789958580E+02
"
9,11500000000.0,-4.779848140E+01,3.240949045E+01,11520000000.0,-4.670761569E+01,1.572604191E+02,11540000000.0,-4.684903708E+01,-8.338956683E+01,11560000000.0,-4.589610743E+01,4.063874355E+01,11580000000.0,-4.659134657E+01,1.665347269E+02,11600000000.0,-4.559423217E+01,-8.047295863E+01,11620000000.0,-4.818644373E+01,3.157196795E+01,11640000000.0,-4.869820242E+01,1.745688498E+02,11660000000.0,-4.949278752E+01,-7.341614416E+01,11680000000.0,-4.769421186E+01,4.894971634E+01,11700000000.0,"-4.830654343E+01
","1.741488378E+02
"
10,11500000000.0,-5.020501670E+01,3.039624778E+01,11520000000.0,-4.758126120E+01,1.587746110E+02,11540000000.0,-4.776426958E+01,-8.607287737E+01,11560000000.0,-4.703445562E+01,3.300637753E+01,11580000000.0,-4.685146046E+01,1.613877992E+02,11600000000.0,-4.574218821E+01,-7.186523308E+01,11620000000.0,-4.743544314E+01,3.478376096E+01,11640000000.0,-4.763967125E+01,1.634435889E+02,11660000000.0,-4.976916743E+01,-7.114803442E+01,11680000000.0,-4.995919339E+01,4.880143701E+01,11700000000.0,"-4.904920447E+01
","1.791794332E+02
"
11,11500000000.0,-4.680244696E+01,3.791518296E+01,11520000000.0,-4.551803672E+01,1.619185391E+02,11540000000.0,-4.463720301E+01,-7.707875569E+01,11560000000.0,-4.451641396E+01,4.194416585E+01,11580000000.0,-4.382078734E+01,1.623828168E+02,11600000000.0,-4.447970066E+01,-8.221525013E+01,11620000000.0,-4.535121056E+01,4.422285884E+01,11640000000.0,-4.597668125E+01,1.692572816E+02,11660000000.0,-4.773140876E+01,-6.474073415E+01,11680000000.0,-4.849340688E+01,6.215749575E+01,11700000000.0,"-4.697624793E+01
","-1.690265188E+02
"
12,11500000000.0,-4.525080645E+01,3.257544580E+01,11520000000.0,-4.423022543E+01,1.551240345E+02,11540000000.0,-4.309475362E+01,-7.731035374E+01,11560000000.0,-4.334576675E+01,4.501658061E+01,11580000000.0,-4.285983923E+01,1.651944700E+02,11600000000.0,-4.336375881E+01,-7.189266977E+01,11620000000.0,-4.341213944E+01,4.403248225E+01,11640000000.0,-4.476872993E+01,1.614888799E+02,11660000000.0,-4.516052164E+01,-6.636938472E+01,11680000000.0,-4.509354757E+01,5.809671905E+01,11700000000.0,"-4.414578780E+01
","1.775952394E+02
"
13,11500000000.0,-4.715111541E+01,4.074345957E+01,11520000000.0,-4.538799078E+01,1.646664181E+02,11540000000.0,-4.495787164E+01,-7.833820937E+01,11560000000.0,-4.538509826E+01,4.848829386E+01,11580000000.0,-4.548438265E+01,1.702078193E+02,11600000000.0,-4.478667488E+01,-7.210220929E+01,11620000000.0,-4.589473201E+01,5.232560260E+01,11640000000.0,-4.683851988E+01,1.718019188E+02,11660000000.0,-4.719605768E+01,-5.918059839E+01,11680000000.0,-4.713275743E+01,6.981181441E+01,11700000000.0,"-4.631948316E+01
","-1.649332661E+02
"
14,11500000000.0,-4.718480923E+01,5.726424226E+01,11520000000.0,-4.503350615E+01,1.739290586E+02,11540000000.0,-4.563539381E+01,-6.393178124E+01,11560000000.0,-4.649021618E+01,6.110650064E+01,11580000000.0,-4.579292366E+01,1.776944788E+02,11600000000.0,-4.761051443E+01,-5.968391082E+01,11620000000.0,-4.775432442E+01,6.986616599E+01,11640000000.0,-4.785363662E+01,1.757879395E+02,11660000000.0,-5.024211541E+01,-5.910136224E+01,11680000000.0,-5.024880884E+01,6.984572239E+01,11700000000.0,"-4.804249945E+01
","-1.769153056E+02
"
15,11500000000.0,-5.049890043E+01,4.607427923E+01,11520000000.0,-5.049887615E+01,1.691914725E+02,11540000000.0,-4.896786172E+01,-7.684992504E+01,11560000000.0,-4.814537857E+01,5.202727157E+01,11580000000.0,-4.877036897E+01,1.745912604E+02,11600000000.0,-4.809449408E+01,-5.843063450E+01,11620000000.0,-4.861044175E+01,5.112892994E+01,11640000000.0,-5.087748547E+01,1.781131750E+02,11660000000.0,-5.057142022E+01,-5.276145453E+01,11680000000.0,-5.061748220E+01,5.677293994E+01,11700000000.0,"-5.091744083E+01
","-1.766974889E+02
"
16,11500000000.0,-4.906075499E+01,3.704398734E+01,11520000000.0,-4.845271265E+01,1.526126682E+02,11540000000.0,-4.807934903E+01,-8.313907868E+01,11560000000.0,-4.716285061E+01,3.263059157E+01,11580000000.0,-4.797033596E+01,1.524337478E+02,11600000000.0,-4.887491257E+01,-8.720833956E+01,11620000000.0,-4.913566226E+01,3.166108811E+01,11640000000.0,-5.100098209E+01,1.472702884E+02,11660000000.0,-5.436921909E+01,-7.580699113E+01,11680000000.0,-5.108760340E+01,4.192928809E+01,11700000000.0,"-5.165225584E+01
","1.658497026E+02
"
17,11500000000.0,-4.860822798E+01,3.775887801E+01,11520000000.0,-4.677589961E+01,1.582916100E+02,11540000000.0,-4.448458624E+01,-8.655356744E+01,11560000000.0,-4.483939191E+01,3.750981824E+01,11580000000.0,-4.530787748E+01,1.673413267E+02,11600000000.0,-4.613612830E+01,-7.415754317E+01,11620000000.0,-4.750650509E+01,4.859181964E+01,11640000000.0,-4.704970732E+01,1.684590011E+02,11660000000.0,-4.794421723E+01,-6.724993904E+01,11680000000.0,-4.863841392E+01,6.744068791E+01,11700000000.0,"-4.962866001E+01
","-1.781395851E+02
"
18,11500000000.0,-4.577892234E+01,3.216148206E+01,11520000000.0,-4.413515200E+01,1.560083906E+02,11540000000.0,-4.354326397E+01,-9.036815353E+01,11560000000.0,-4.298528125E+01,3.080315018E+01,11580000000.0,-4.390961925E+01,1.596154001E+02,11600000000.0,-4.468161129E+01,-8.509992750E+01,11620000000.0,-4.476485076E+01,4.034065445E+01,11640000000.0,-4.513569063E+01,1.565966126E+02,11660000000.0,-4.847767932E+01,-7.579765195E+01,11680000000.0,-4.627883957E+01,4.643180842E+01,11700000000.0,"-4.574408701E+01
","1.636976462E+02
"
19,11500000000.0,-4.426807288E+01,2.960137726E+01,11520000000.0,-4.358506048E+01,1.495117522E+02,11540000000.0,-4.276309951E+01,-9.305605064E+01,11560000000.0,-4.243625397E+01,2.801435295E+01,11580000000.0,-4.228177665E+01,1.494771266E+02,11600000000.0,-4.260756337E+01,-8.648392377E+01,11620000000.0,-4.281219538E+01,3.075430035E+01,11640000000.0,-4.441098231E+01,1.475483043E+02,11660000000.0,-4.517319430E+01,-8.500407381E+01,11680000000.0,-4.461404742E+01,3.700045086E+01,11700000000.0,"-4.506641624E+01
","1.621941210E+02
"
20,11500000000.0,-4.690415772E+01,1.115122570E+01,11520000000.0,-4.459177720E+01,1.375126239E+02,11540000000.0,-4.432790012E+01,-1.120195608E+02,11560000000.0,-4.336989071E+01,1.683645975E+01,11580000000.0,-4.325939102E+01,1.421427176E+02,11600000000.0,-4.338632574E+01,-1.005098480E+02,11620000000.0,-4.448505943E+01,2.345310913E+01,11640000000.0,-4.544798089E+01,1.415018195E+02,11660000000.0,-4.725316710E+01,-9.625611864E+01,11680000000.0,-4.575185400E+01,3.267383615E+01,11700000000.0,"-4.544664809E+01
","1.511256246E+02
"
21,11500000000.0,-4.554478267E+01,1.482032915E+01,11520000000.0,-4.427554627E+01,1.396338536E+02,11540000000.0,-4.384876102E+01,-1.045520330E+02,11560000000.0,-4.417020074E+01,2.006601375E+01,11580000000.0,-4.381445382E+01,1.426503650E+02,11600000000.0,-4.425434629E+01,-9.979032015E+01,11620000000.0,-4.507381946E+01,2.013281944E+01,11640000000.0,-4.730845829E+01,1.327609272E+02,11660000000.0,-4.749789213E+01,-9.665372495E+01,11680000000.0,-4.724777814E+01,2.759781478E+01,11700000000.0,"-4.695447390E+01
","1.496184475E+02
"
22,11500000000.0,-4.659603844E+01,2.510829162E+01,11520000000.0,-4.345951386E+01,1.520119534E+02,11540000000.0,-4.405119768E+01,-8.995606917E+01,11560000000.0,-4.386646059E+01,2.335564804E+01,11580000000.0,-4.338092125E+01,1.489717831E+02,11600000000.0,-4.297005952E+01,-8.564419584E+01,11620000000.0,-4.393177920E+01,3.138761514E+01,11640000000.0,-4.574371692E+01,1.474347830E+02,11660000000.0,-4.597748671E+01,-8.016515010E+01,11680000000.0,-4.739686373E+01,4.323755314E+01,11700000000.0,"-4.479176998E+01
","1.618527728E+02
"
23,11500000000.0,-4.794119187E+01,2.105023815E+01,11520000000.0,-4.443278021E+01,1.365903487E+02,11540000000.0,-4.385732896E+01,-1.000740620E+02,11560000000.0,-4.304115937E+01,1.416554569E+01,11580000000.0,-4.339153507E+01,1.421666902E+02,11600000000.0,-4.391037131E+01,-9.360345629E+01,11620000000.0,-4.428295383E+01,2.680176143E+01,11640000000.0,-4.548491799E+01,1.422815567E+02,11660000000.0,-4.685892752E+01,-8.480884299E+01,11680000000.0,-4.685095978E+01,3.185857782E+01,11700000000.0,"-4.639991064E+01
","1.639607490E+02
"
24,11500000000.0,-4.673118363E+01,1.699049951E+01,11520000000.0,-4.451652228E+01,1.435810135E+02,11540000000.0,-4.333970241E+01,-9.644978907E+01,11560000000.0,-4.434051162E+01,2.778401746E+01,11580000000.0,-4.402003935E+01,1.510367304E+02,11600000000.0,-4.463233070E+01,-9.048811791E+01,11620000000.0,-4.543431340E+01,2.936610775E+01,11640000000.0,-4.606019424E+01,1.565940664E+02,11660000000.0,-4.649080816E+01,-8.777835284E+01,11680000000.0,-4.614739573E+01,3.579466843E+01,11700000000.0,"-4.682178581E+01
","1.621708252E+02
"
25,11500000000.0,-4.525886024E+01,3.430420544E+01,11520000000.0,-4.415039620E+01,1.552168400E+02,11540000000.0,-4.390636506E+01,-8.874246722E+01,11560000000.0,-4.363036355E+01,4.360298437E+01,11580000000.0,-4.397538481E+01,1.663573612E+02,11600000000.0,-4.398756136E+01,-7.822371335E+01,11620000000.0,-4.534577118E+01,3.726598716E+01,11640000000.0,-4.510907619E+01,1.642881106E+02,11660000000.0,-4.628117782E+01,-7.161382400E+01,11680000000.0,-4.639587334E+01,6.090451474E+01,11700000000.0,"-4.584495073E+01
","-1.784128041E+02
"
26,11500000000.0,-4.790481547E+01,2.920613246E+01,11520000000.0,-4.616674016E+01,1.630247995E+02,11540000000.0,-4.498652877E+01,-9.357521359E+01,11560000000.0,-4.572531615E+01,3.358147079E+01,11580000000.0,-4.574330875E+01,1.570477699E+02,11600000000.0,-4.524958181E+01,-8.023152813E+01,11620000000.0,-4.742530094E+01,3.803793323E+01,11640000000.0,-4.568534215E+01,1.648582875E+02,11660000000.0,-4.777681649E+01,-7.335658509E+01,11680000000.0,-4.629161244E+01,5.783381425E+01,11700000000.0,"-4.674060168E+01
","1.760858221E+02
"
27,11500000000.0,-4.688413746E+01,2.296968831E+01,11520000000.0,-4.624722252E+01,1.529061005E+02,11540000000.0,-4.485619911E+01,-8.929754141E+01,11560000000.0,-4.478868440E+01,2.716756647E+01,11580000000.0,-4.462238083E+01,1.591065122E+02,11600000000.0,-4.424645183E+01,-8.183792539E+01,11620000000.0,-4.681566567E+01,4.208186803E+01,11640000000.0,-4.700838092E+01,1.498467753E+02,11660000000.0,-4.688041482E+01,-7.148699325E+01,11680000000.0,-4.669282987E+01,5.131004835E+01,11700000000.0,"-4.621300302E+01
","1.755608368E+02
"
28,11500000000.0,-4.522605141E+01,2.615558765E+01,11520000000.0,-4.466064529E+01,1.551423515E+02,11540000000.0,-4.393612369E+01,-8.872076669E+01,11560000000.0,-4.259281416E+01,3.646454304E+01,11580000000.0,-4.377720505E+01,1.674211860E+02,11600000000.0,-4.352836851E+01,-7.433135438E+01,11620000000.0,-4.415313398E+01,4.169580633E+01,11640000000.0,-4.544191574E+01,1.656869819E+02,11660000000.0,-4.639159265E+01,-7.566432937E+01,11680000000.0,-4.625402252E+01,6.127092423E+01,11700000000.0,"-4.513566750E+01
","1.774974499E+02
"
