,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3
21,11500000000.0,-3.471076379E+01,-5.161428255E+01,11600000000.0,-3.300853468E+01,-1.683295383E+02,11700000000.0,"-3.537709337E+01
","8.845607980E+01
"
22,11500000000.0,-3.424389795E+01,-3.599433288E+01,11600000000.0,-3.222484644E+01,-1.613326228E+02,11700000000.0,"-3.472132170E+01
","1.024662163E+02
"
23,11500000000.0,-3.482062962E+01,-4.683213287E+01,11600000000.0,-3.221437535E+01,-1.655050592E+02,11700000000.0,"-3.504624243E+01
","9.603368527E+01
"
24,11500000000.0,-3.473750723E+01,-4.377495614E+01,11600000000.0,-3.296915393E+01,-1.607066079E+02,11700000000.0,"-3.501847711E+01
","9.884373111E+01
"
25,11500000000.0,-3.400677531E+01,-2.961828180E+01,11600000000.0,-3.316006530E+01,-1.473972356E+02,11700000000.0,"-3.417218190E+01
","1.136615842E+02
"
26,11500000000.0,-3.519997899E+01,-3.162608405E+01,11600000000.0,-3.384102556E+01,-1.502579168E+02,11700000000.0,"-3.538976084E+01
","1.158785095E+02
"
27,11500000000.0,-3.560170790E+01,-3.569937768E+01,11600000000.0,-3.335117100E+01,-1.514605133E+02,11700000000.0,"-3.556991198E+01
","1.118253111E+02
"
28,11500000000.0,-3.436940979E+01,-3.346734757E+01,11600000000.0,-3.193728739E+01,-1.491041790E+02,11700000000.0,"-3.467553721E+01
","1.118408153E+02
"
29,11500000000.0,-3.544583783E+01,-2.643418791E+01,11600000000.0,-3.369901650E+01,-1.420045658E+02,11700000000.0,"-3.513324873E+01
","1.134795560E+02
"
30,11500000000.0,-3.521850896E+01,-8.991008622E+00,11600000000.0,-3.393471297E+01,-1.280836925E+02,11700000000.0,"-3.538513739E+01
","1.214066153E+02
"
31,11500000000.0,-3.767614454E+01,-1.964785790E+01,11600000000.0,-3.568357331E+01,-1.434599731E+02,11700000000.0,"-3.688643532E+01
","1.200347983E+02
"
32,11500000000.0,-3.759940000E+01,-3.179310422E+00,11600000000.0,-3.447954551E+01,-1.309079110E+02,11700000000.0,"-3.659497422E+01
","1.322349844E+02
"
33,11500000000.0,-3.505621119E+01,1.095637219E+01,11600000000.0,-3.334510330E+01,-1.157862244E+02,11700000000.0,"-3.411795566E+01
","1.447210527E+02
"
34,11500000000.0,-3.388735864E+01,-9.976687862E+00,11600000000.0,-3.220067889E+01,-1.303382654E+02,11700000000.0,"-3.362032876E+01
","1.317231783E+02
"
35,11500000000.0,-3.216200258E+01,-1.651335235E+01,11600000000.0,-3.009301563E+01,-1.317625425E+02,11700000000.0,"-3.199880320E+01
","1.229994867E+02
"
36,11500000000.0,-3.341040058E+01,-2.092165858E+01,11600000000.0,-3.104224662E+01,-1.373338042E+02,11700000000.0,"-3.354434744E+01
","1.184968461E+02
"
37,11500000000.0,-3.592946266E+01,-2.879533157E+01,11600000000.0,-3.212036539E+01,-1.430946936E+02,11700000000.0,"-3.461502872E+01
","1.203437079E+02
"
38,11500000000.0,-3.431464469E+01,-1.761466164E+01,11600000000.0,-3.147684219E+01,-1.411829156E+02,11700000000.0,"-3.351688157E+01
","1.217656636E+02
"
39,11500000000.0,-3.341124803E+01,-1.770215999E+01,11600000000.0,-3.120083558E+01,-1.415614958E+02,11700000000.0,"-3.277364045E+01
","1.179396342E+02
"
40,11500000000.0,-3.424934831E+01,-9.988601802E+00,11600000000.0,-3.176748653E+01,-1.315914632E+02,11700000000.0,"-3.385478509E+01
","1.222767496E+02
"
41,11500000000.0,-3.552731242E+01,-2.928192440E+00,11600000000.0,-3.211883017E+01,-1.279200199E+02,11700000000.0,"-3.447970579E+01
","1.325289133E+02
"
42,11500000000.0,-3.594937039E+01,-1.800133502E+01,11600000000.0,-3.339266095E+01,-1.394034155E+02,11700000000.0,"-3.443005562E+01
","1.179847859E+02
"
43,11500000000.0,-3.438960519E+01,-2.270329505E+01,11600000000.0,-3.259858811E+01,-1.396251003E+02,11700000000.0,"-3.463298846E+01
","1.193998216E+02
"
44,11500000000.0,-3.343884204E+01,-3.234974798E+00,11600000000.0,-3.096250194E+01,-1.271020664E+02,11700000000.0,"-3.297496858E+01
","1.333829400E+02
"
45,11500000000.0,-3.347430295E+01,4.241012264E+00,11600000000.0,-3.197127749E+01,-1.170867807E+02,11700000000.0,"-3.337578525E+01
","1.414207394E+02
"
46,11500000000.0,-3.557191948E+01,-1.037208898E+00,11600000000.0,-3.261189667E+01,-1.166463406E+02,11700000000.0,"-3.604897761E+01
","1.404428840E+02
"
47,11500000000.0,-3.935181717E+01,-1.217927680E+01,11600000000.0,-3.736706773E+01,-1.321824060E+02,11700000000.0,"-3.974118360E+01
","1.284956601E+02
"
48,11500000000.0,-3.941966530E+01,1.478857990E+01,11600000000.0,-3.797466811E+01,-1.051955011E+02,11700000000.0,"-4.090869606E+01
","1.527094437E+02
"
49,11500000000.0,-3.590454196E+01,2.501466296E+01,11600000000.0,-3.515070763E+01,-9.311284406E+01,11700000000.0,"-3.709891246E+01
","1.625488650E+02
"
50,11500000000.0,-3.541683675E+01,1.027549445E+01,11600000000.0,-3.388496015E+01,-9.723076058E+01,11700000000.0,"-3.618436559E+01
","1.632628149E+02
"
51,11500000000.0,-3.426769149E+01,8.677595272E+00,11600000000.0,-3.206176314E+01,-1.141105610E+02,11700000000.0,"-3.398050692E+01
","1.496822704E+02
"
52,11500000000.0,-3.577018889E+01,-1.939503208E+00,11600000000.0,-3.331406021E+01,-1.232658677E+02,11700000000.0,"-3.518523223E+01
","1.416130843E+02
"
53,11500000000.0,-3.809820469E+01,-1.532840482E+01,11600000000.0,-3.550274057E+01,-1.337792071E+02,11700000000.0,"-3.580259051E+01
","1.384837704E+02
"
54,11500000000.0,-3.565918517E+01,-5.499450404E+00,11600000000.0,-3.383616180E+01,-1.274291200E+02,11700000000.0,"-3.489601022E+01
","1.309951229E+02
"
55,11500000000.0,-3.436255315E+01,-1.210099016E+01,11600000000.0,-3.271256412E+01,-1.286590687E+02,11700000000.0,"-3.437379758E+01
","1.358379302E+02
"
56,11500000000.0,-3.452555154E+01,-6.979373386E+00,11600000000.0,-3.300534122E+01,-1.266617849E+02,11700000000.0,"-3.445613622E+01
","1.346339858E+02
"
57,11500000000.0,-3.580334785E+01,-2.569587024E+00,11600000000.0,-3.368137347E+01,-1.154807388E+02,11700000000.0,"-3.560447426E+01
","1.448081324E+02
"
58,11500000000.0,-3.772153839E+01,-1.060870057E+01,11600000000.0,-3.556831537E+01,-1.301288088E+02,11700000000.0,"-3.678382234E+01
","1.334796559E+02
"
59,11500000000.0,-3.636887687E+01,-1.499081313E+01,11600000000.0,-3.459513032E+01,-1.360691056E+02,11700000000.0,"-3.585751678E+01
","1.307581711E+02
"
60,11500000000.0,-3.413479813E+01,-7.428867315E+00,11600000000.0,-3.246177514E+01,-1.277355583E+02,11700000000.0,"-3.370597592E+01
","1.360688688E+02
"
61,11500000000.0,-3.492625495E+01,-9.403965886E-01,11600000000.0,-3.272078098E+01,-1.163564595E+02,11700000000.0,"-3.456051950E+01
","1.471528983E+02
"
62,11500000000.0,-3.568746560E+01,2.367462339E+00,11600000000.0,-3.384981010E+01,-1.173249357E+02,11700000000.0,"-3.560154669E+01
","1.438278201E+02
"
63,11500000000.0,-3.869672109E+01,-1.762550425E+01,11600000000.0,-3.867143107E+01,-1.323491154E+02,11700000000.0,"-3.883590994E+01
","1.214648266E+02
"
64,11500000000.0,-3.956205468E+01,-4.031747975E+00,11600000000.0,-3.792770759E+01,-1.148499834E+02,11700000000.0,"-4.026782712E+01
","1.347779803E+02
"
65,11500000000.0,-3.785742468E+01,6.336713901E+00,11600000000.0,-3.590028162E+01,-1.145295799E+02,11700000000.0,"-3.856802772E+01
","1.503950221E+02
"
66,11500000000.0,-3.662999486E+01,-4.735017771E+00,11600000000.0,-3.437814612E+01,-1.176246048E+02,11700000000.0,"-3.608641797E+01
","1.462329325E+02
"
67,11500000000.0,-3.625242990E+01,-1.489597548E+01,11600000000.0,-3.400578504E+01,-1.281519038E+02,11700000000.0,"-3.552847651E+01
","1.318270190E+02
"
68,11500000000.0,-3.742992324E+01,-2.702186772E+01,11600000000.0,-3.522840856E+01,-1.366363190E+02,11700000000.0,"-3.618495870E+01
","1.218796621E+02
"
69,11500000000.0,-3.571816043E+01,-1.268239964E+01,11600000000.0,-3.362158040E+01,-1.293337486E+02,11700000000.0,"-3.561866315E+01
","1.331244697E+02
"
70,11500000000.0,-6.728834493E+01,-4.741907974E+00,11600000000.0,-7.463176603E+01,-1.166110405E+02,11700000000.0,"-6.538417319E+01
","1.429617533E+02
"
71,11500000000.0,-3.646318076E+01,-1.971739873E+01,11600000000.0,-3.433513562E+01,-1.335833729E+02,11700000000.0,"-3.579887584E+01
","1.268482003E+02
"
72,11500000000.0,-3.687566474E+01,-2.893071649E+01,11600000000.0,-3.502685776E+01,-1.369057661E+02,11700000000.0,"-3.695798180E+01
","1.197630316E+02
"
73,11500000000.0,-3.660161073E+01,-1.957109750E+00,11600000000.0,-3.506505851E+01,-1.229415208E+02,11700000000.0,"-3.579063912E+01
","1.353752950E+02
"
74,11500000000.0,-3.800025797E+01,-6.383582573E+00,11600000000.0,-3.536884825E+01,-1.246417941E+02,11700000000.0,"-3.655307282E+01
","1.389600277E+02
"
75,11500000000.0,-3.698030894E+01,-1.512971187E+01,11600000000.0,-3.442242381E+01,-1.304823879E+02,11700000000.0,"-3.613227660E+01
","1.325484236E+02
"
76,11500000000.0,-3.498561525E+01,-9.146427064E+00,11600000000.0,-3.302583018E+01,-1.290130980E+02,11700000000.0,"-3.485596312E+01
","1.387722983E+02
"
77,11500000000.0,-3.606614790E+01,-9.542582657E+00,11600000000.0,-3.567510507E+01,-1.220445581E+02,11700000000.0,"-3.746279147E+01
","1.356656966E+02
"
78,11500000000.0,-3.848523403E+01,1.248088296E+01,11600000000.0,-3.758772703E+01,-1.099207395E+02,11700000000.0,"-3.842829435E+01
","1.516831574E+02
"
79,11500000000.0,-3.873095858E+01,1.072559042E+01,11600000000.0,-3.808128821E+01,-1.068631825E+02,11700000000.0,"-4.127994516E+01
","1.558305040E+02
"
80,11500000000.0,-3.990968350E+01,-1.416616117E+01,11600000000.0,-3.803139565E+01,-1.319642946E+02,11700000000.0,"-3.996600399E+01
","1.296056484E+02
"
81,11500000000.0,-3.704565843E+01,-1.202757641E+01,11600000000.0,-3.534102794E+01,-1.219840698E+02,11700000000.0,"-3.842873304E+01
","1.347484797E+02
"
82,11500000000.0,-3.512459729E+01,-1.372862403E+01,11600000000.0,-3.372310770E+01,-1.365945502E+02,11700000000.0,"-3.517801729E+01
","1.335910653E+02
"
83,11500000000.0,-3.467725588E+01,-2.047617992E+01,11600000000.0,-3.215227456E+01,-1.385218493E+02,11700000000.0,"-3.440103759E+01
","1.183589689E+02
"
84,11500000000.0,-3.478749864E+01,-3.091416994E+01,11600000000.0,-3.382901260E+01,-1.492349196E+02,11700000000.0,"-3.466162959E+01
","1.089960419E+02
"
85,11500000000.0,-3.599036109E+01,-2.802157028E+01,11600000000.0,-3.330866729E+01,-1.494173026E+02,11700000000.0,"-3.478459807E+01
","1.103854839E+02
"
86,11500000000.0,-3.510483032E+01,-2.309900517E+01,11600000000.0,-3.265137173E+01,-1.399563077E+02,11700000000.0,"-3.451693310E+01
","1.197400523E+02
"
87,11500000000.0,-3.513282641E+01,-2.909016359E+01,11600000000.0,-3.334435849E+01,-1.491854812E+02,11700000000.0,"-3.433166351E+01
","1.089537631E+02
"
88,11500000000.0,-3.637962761E+01,-3.202613343E+01,11600000000.0,-3.300780444E+01,-1.543308381E+02,11700000000.0,"-3.511064891E+01
","1.114524190E+02
"
89,11500000000.0,-3.545109075E+01,-2.491326424E+01,11600000000.0,-3.230333777E+01,-1.399405229E+02,11700000000.0,"-3.535920980E+01
","1.227442039E+02
"
90,11500000000.0,-3.566794554E+01,-3.207010164E+01,11600000000.0,-3.309977485E+01,-1.367819177E+02,11700000000.0,"-3.554878961E+01
","1.168431518E+02
"
91,11500000000.0,-3.480182198E+01,-2.777877567E+01,11600000000.0,-3.316183003E+01,-1.437548561E+02,11700000000.0,"-3.464555185E+01
","1.150260563E+02
"
92,11500000000.0,-3.444883452E+01,-1.953088373E+01,11600000000.0,-3.199243801E+01,-1.388415944E+02,11700000000.0,"-3.342911451E+01
","1.230458286E+02
"
93,11500000000.0,-3.554471962E+01,-1.366364684E+01,11600000000.0,-3.307389106E+01,-1.324556385E+02,11700000000.0,"-3.522535944E+01
","1.353051669E+02
"
94,11500000000.0,-3.673629761E+01,-6.830330011E-01,11600000000.0,-3.367248721E+01,-1.225325873E+02,11700000000.0,"-3.608742356E+01
","1.435000659E+02
"
95,11500000000.0,-3.884354457E+01,-1.227284831E+01,11600000000.0,-3.597723575E+01,-1.318575272E+02,11700000000.0,"-3.815892810E+01
","1.327931743E+02
"
96,11500000000.0,-3.746598265E+01,-6.982662613E+00,11600000000.0,-3.547829698E+01,-1.248220994E+02,11700000000.0,"-3.783889223E+01
","1.343007099E+02
"
97,11500000000.0,-3.680923148E+01,1.628630779E+00,11600000000.0,-3.390611410E+01,-1.151839809E+02,11700000000.0,"-3.701317337E+01
","1.467681903E+02
"
98,11500000000.0,-3.581094559E+01,-1.240038511E+01,11600000000.0,-3.356044911E+01,-1.256378290E+02,11700000000.0,"-3.610945810E+01
","1.358689281E+02
"
99,11500000000.0,-3.461382938E+01,-1.532500752E+01,11600000000.0,-3.181125807E+01,-1.364287097E+02,11700000000.0,"-3.420628238E+01
","1.261149791E+02
"
100,11500000000.0,-3.482798341E+01,-1.775205552E+01,11600000000.0,-3.247983560E+01,-1.395411647E+02,11700000000.0,"-3.424294948E+01
","1.273270394E+02
"
101,11500000000.0,-3.427098017E+01,-1.352389143E+01,11600000000.0,-3.223387282E+01,-1.368128240E+02,11700000000.0,"-3.417617064E+01
","1.263691146E+02
"
102,11500000000.0,-3.388835611E+01,-1.999557728E+01,11600000000.0,-3.175706979E+01,-1.367391054E+02,11700000000.0,"-3.456603293E+01
","1.209486350E+02
"
103,11500000000.0,-3.515088928E+01,-3.177687071E+01,11600000000.0,-3.201189259E+01,-1.498966870E+02,11700000000.0,"-3.555276722E+01
","1.130352511E+02
"
104,11500000000.0,-3.473667006E+01,-2.286441915E+01,11600000000.0,-3.246135577E+01,-1.478460376E+02,11700000000.0,"-3.460620624E+01
","1.126556719E+02
"
105,11500000000.0,-3.382151687E+01,-1.718987363E+01,11600000000.0,-3.245861058E+01,-1.360296679E+02,11700000000.0,"-3.436819633E+01
","1.190295518E+02
"
106,11500000000.0,-3.580485136E+01,-2.651526913E+01,11600000000.0,-3.296215324E+01,-1.451112116E+02,11700000000.0,"-3.572959029E+01
","1.130149828E+02
"
107,11500000000.0,-3.480833956E+01,2.658528282E+01,11600000000.0,-3.336766836E+01,4.291955952E+01,11700000000.0,"-3.452656670E+01
","1.250738227E+02
"
108,11500000000.0,-3.371915088E+01,-1.607557810E+01,11600000000.0,-3.165210086E+01,-1.346062291E+02,11700000000.0,"-3.385686273E+01
","1.215891055E+02
"
109,11500000000.0,-3.488252198E+01,-7.538416107E+00,11600000000.0,-3.223581911E+01,-1.309119597E+02,11700000000.0,"-3.442925708E+01
","1.354451715E+02
"
110,11500000000.0,-3.588969976E+01,-6.982726493E+00,11600000000.0,-3.390753956E+01,-1.218814700E+02,11700000000.0,"-3.692733001E+01
","1.314058348E+02
"
111,11500000000.0,-3.789049383E+01,-1.772161586E+01,11600000000.0,-3.625071906E+01,-1.300022682E+02,11700000000.0,"-3.923568824E+01
","1.269208301E+02
"
112,11500000000.0,-3.968044764E+01,-2.350804869E+00,11600000000.0,-3.917577306E+01,-1.109964823E+02,11700000000.0,"-4.156897987E+01
","1.478113944E+02
"
113,11500000000.0,-3.666882732E+01,1.213618647E+01,11600000000.0,-3.527731490E+01,-1.091563203E+02,11700000000.0,"-3.647935147E+01
","1.568716503E+02
"
114,11500000000.0,-3.515550987E+01,1.019679424E+01,11600000000.0,-3.457796206E+01,-1.078913287E+02,11700000000.0,"-3.615853310E+01
","1.529922796E+02
"
115,11500000000.0,-3.483687277E+01,-3.015228197E+00,11600000000.0,-3.283705335E+01,-1.223649704E+02,11700000000.0,"-3.451020911E+01
","1.432137099E+02
"
116,11500000000.0,-3.450877984E+01,-2.201382535E+01,11600000000.0,-3.246427297E+01,-1.360239968E+02,11700000000.0,"-3.424683696E+01
","1.271065107E+02
"
117,11500000000.0,-3.567153205E+01,-1.365564776E+01,11600000000.0,-3.286719959E+01,-1.303147571E+02,11700000000.0,"-3.485427006E+01
","1.326754609E+02
"
118,11500000000.0,-3.548405397E+01,3.635007802E+00,11600000000.0,-3.358360662E+01,-1.208783055E+02,11700000000.0,"-3.469544932E+01
","1.426399325E+02
"
119,11500000000.0,-3.666660562E+01,-9.484798574E+00,11600000000.0,-3.463150273E+01,-1.224085814E+02,11700000000.0,"-3.689593939E+01
","1.360905197E+02
"
120,11500000000.0,-3.695280169E+01,-2.930782107E+00,11600000000.0,-3.414906337E+01,-1.246030186E+02,11700000000.0,"-3.673953120E+01
","1.335692883E+02
"
121,11500000000.0,-3.631614477E+01,3.933714609E+00,11600000000.0,-3.421199155E+01,-1.119454739E+02,11700000000.0,"-3.649978727E+01
","1.472328086E+02
"
122,11500000000.0,-3.708216361E+01,-2.227439922E+00,11600000000.0,-3.470443787E+01,-1.240123604E+02,11700000000.0,"-3.673871069E+01
","1.378944861E+02
"
123,11500000000.0,-3.493787833E+01,-1.482359334E+01,11600000000.0,-3.331796744E+01,-1.312759558E+02,11700000000.0,"-3.535553881E+01
","1.320187275E+02
"
124,11500000000.0,-3.300603981E+01,-1.556184701E+01,11600000000.0,-3.129514919E+01,-1.307254806E+02,11700000000.0,"-3.332475008E+01
","1.326489628E+02
"
125,11500000000.0,-3.439559234E+01,-1.358787269E+01,11600000000.0,-3.264850260E+01,-1.263418158E+02,11700000000.0,"-3.445463391E+01
","1.374866864E+02
"
126,11500000000.0,-3.705281690E+01,3.966887120E-01,11600000000.0,-3.523855960E+01,-1.212078382E+02,11700000000.0,"-3.765579818E+01
","1.404136934E+02
"
127,11500000000.0,-3.896568765E+01,-6.937846640E+00,11600000000.0,-3.772677446E+01,-1.214359188E+02,11700000000.0,"-3.987771307E+01
","1.341058472E+02
"
128,11500000000.0,-4.258947664E+01,3.839835408E+00,11600000000.0,-4.057539908E+01,-1.160810747E+02,11700000000.0,"-4.269106820E+01
","1.530642962E+02
"
129,11500000000.0,-3.798019860E+01,7.934481518E+00,11600000000.0,-3.681596839E+01,-1.046854963E+02,11700000000.0,"-3.892433139E+01
","1.538842625E+02
"
130,11500000000.0,-3.538078726E+01,2.494946599E+00,11600000000.0,-3.368513285E+01,-1.094639011E+02,11700000000.0,"-3.553166778E+01
","1.540401768E+02
"
131,11500000000.0,-3.393847988E+01,-3.842206391E+00,11600000000.0,-3.174286647E+01,-1.192503779E+02,11700000000.0,"-3.422962779E+01
","1.442314348E+02
"
132,11500000000.0,-3.473782790E+01,-1.247001378E+01,11600000000.0,-3.260295980E+01,-1.293498634E+02,11700000000.0,"-3.442979180E+01
","1.330113049E+02
"
133,11500000000.0,-3.576026267E+01,-1.236558186E+01,11600000000.0,-3.294397073E+01,-1.318401551E+02,11700000000.0,"-3.555180942E+01
","1.322314952E+02
"
134,11500000000.0,-3.586821681E+01,-7.987578923E+00,11600000000.0,-3.390754645E+01,-1.205674185E+02,11700000000.0,"-3.588728890E+01
","1.418327881E+02
"
135,11500000000.0,-3.595165564E+01,-3.547694427E+00,11600000000.0,-3.330760424E+01,-1.226047189E+02,11700000000.0,"-3.510280826E+01
","1.362178495E+02
"
136,11500000000.0,-3.525902025E+01,-1.150200568E+01,11600000000.0,-3.336668091E+01,-1.256524629E+02,11700000000.0,"-3.544262195E+01
","1.336654580E+02
"
137,11500000000.0,-3.619869435E+01,1.180638529E+00,11600000000.0,-3.399730333E+01,-1.194897039E+02,11700000000.0,"-3.555200785E+01
","1.431980079E+02
"
138,11500000000.0,-3.774994364E+01,-6.272016542E+00,11600000000.0,-3.489951649E+01,-1.198860085E+02,11700000000.0,"-3.717622976E+01
","1.413397484E+02
"
139,11500000000.0,-3.586473634E+01,-7.734398214E+00,11600000000.0,-3.336213094E+01,-1.259799068E+02,11700000000.0,"-3.480928947E+01
","1.319363640E+02
"
140,11500000000.0,-3.457563045E+01,-5.213660179E-01,11600000000.0,-3.243180558E+01,-1.135912038E+02,11700000000.0,"-3.417636568E+01
","1.473281534E+02
"
141,11500000000.0,-3.448281118E+01,9.356894951E+00,11600000000.0,-3.383056864E+01,-1.034523770E+02,11700000000.0,"-3.553132208E+01
","1.541341436E+02
"
142,11500000000.0,-3.664382261E+01,1.151296397E+01,11600000000.0,-3.475936785E+01,-1.055210228E+02,11700000000.0,"-3.580859953E+01
","1.601986637E+02
"
143,11500000000.0,-3.896589183E+01,-1.573012812E+00,11600000000.0,-3.779266550E+01,-1.074424250E+02,11700000000.0,"-3.975140622E+01
","1.482673160E+02
"
144,11500000000.0,-4.055099524E+01,-7.032824221E+00,11600000000.0,-3.825859194E+01,-1.220925449E+02,11700000000.0,"-4.159955525E+01
","1.368974862E+02
"
145,11500000000.0,-3.618852229E+01,-6.527632703E+00,11600000000.0,-3.445443682E+01,-1.286741669E+02,11700000000.0,"-3.613357524E+01
","1.283101750E+02
"
146,11500000000.0,-3.335673896E+01,-2.764199395E-01,11600000000.0,-3.106461589E+01,-1.193220821E+02,11700000000.0,"-3.327004863E+01
","1.472661288E+02
"
147,11500000000.0,-3.334099265E+01,4.976292810E+00,11600000000.0,-3.180536119E+01,-1.110882402E+02,11700000000.0,"-3.386175352E+01
","1.453469537E+02
"
148,11500000000.0,-3.866953408E+01,-7.015878593E+00,11600000000.0,-3.682405240E+01,-1.337040143E+02,11700000000.0,"-3.798375628E+01
","1.392708449E+02
"
149,11500000000.0,-4.354104196E+01,-3.558758096E+01,11600000000.0,-3.998791771E+01,-1.418681478E+02,11700000000.0,"-4.325115593E+01
","1.234514406E+02
"
150,11500000000.0,-3.933995261E+01,-1.566823199E+01,11600000000.0,-3.823827536E+01,-1.434554348E+02,11700000000.0,"-3.843956281E+01
","1.219895728E+02
"
151,11500000000.0,-3.988055015E+01,-2.896806450E+01,11600000000.0,-3.598661833E+01,-1.511153529E+02,11700000000.0,"-3.805628495E+01
","1.163779475E+02
"
152,11500000000.0,-3.926031078E+01,-2.711256005E+01,11600000000.0,-3.653514108E+01,-1.373387890E+02,11700000000.0,"-4.035128695E+01
","1.225359978E+02
"
153,11500000000.0,-3.682947344E+01,9.937688440E+00,11600000000.0,-3.568065500E+01,-1.100407627E+02,11700000000.0,"-3.618816323E+01
","1.526582476E+02
"
154,11500000000.0,-3.566759013E+01,2.153317767E+01,11600000000.0,-3.337969189E+01,-1.107726163E+02,11700000000.0,"-3.413678957E+01
","1.620640403E+02
"
155,11500000000.0,-3.475514597E+01,1.147757069E+00,11600000000.0,-3.152296711E+01,-1.229208738E+02,11700000000.0,"-3.389694679E+01
","1.434867093E+02
"
156,11500000000.0,-3.444310846E+01,-9.655827553E+00,11600000000.0,-3.207234010E+01,-1.280257706E+02,11700000000.0,"-3.427289410E+01
","1.267982880E+02
"
157,11500000000.0,-3.666278528E+01,5.884707315E+00,11600000000.0,-3.572449429E+01,-1.093736206E+02,11700000000.0,"-3.729382460E+01
","1.487959185E+02
"
158,11500000000.0,-3.503421811E+01,2.066065983E+01,11600000000.0,-3.380914042E+01,-1.022913698E+02,11700000000.0,"-3.558343280E+01
","1.547331310E+02
"
159,11500000000.0,-3.719977503E+01,-2.485975599E+00,11600000000.0,-3.656788828E+01,-1.265792879E+02,11700000000.0,"-3.786303862E+01
","1.389694646E+02
"
160,11500000000.0,-3.959695973E+01,-1.250022574E+01,11600000000.0,-3.612260645E+01,-1.362365427E+02,11700000000.0,"-3.869238234E+01
","1.296455101E+02
"
