,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3
65,11500000000.0,-3.759038020E+01,4.192044334E+00,11600000000.0,-3.591210488E+01,-1.137615823E+02,11700000000.0,"-3.890568367E+01
","1.436461679E+02
"
66,11500000000.0,-3.613329058E+01,-6.312702952E-01,11600000000.0,-3.374808978E+01,-1.171492696E+02,11700000000.0,"-3.590362919E+01
","1.486837381E+02
"
67,11500000000.0,-3.614474836E+01,-1.583704998E+01,11600000000.0,-3.379634352E+01,-1.261674681E+02,11700000000.0,"-3.417626390E+01
","1.330452238E+02
"
68,11500000000.0,-3.825013841E+01,-3.079037003E+01,11600000000.0,-3.449217462E+01,-1.393608449E+02,11700000000.0,"-3.540841802E+01
","1.171635599E+02
"
69,11500000000.0,-3.455477851E+01,-1.549587588E+01,11600000000.0,-3.355721267E+01,-1.283954963E+02,11700000000.0,"-3.651310761E+01
","1.328178351E+02
"
70,11500000000.0,-3.392908391E+01,1.134963334E+00,11600000000.0,-3.273207893E+01,-1.141694165E+02,11700000000.0,"-3.412297474E+01
","1.474799417E+02
"
71,11500000000.0,-3.632220506E+01,-1.760410063E+01,11600000000.0,-3.475210182E+01,-1.346607041E+02,11700000000.0,"-3.560486905E+01
","1.254890924E+02
"
72,11500000000.0,-3.610441420E+01,-2.685335422E+01,11600000000.0,-3.526063875E+01,-1.412765096E+02,11700000000.0,"-3.628328797E+01
","1.249092731E+02
"
73,11500000000.0,-3.601239769E+01,3.143259271E+00,11600000000.0,-3.425806126E+01,-1.271273915E+02,11700000000.0,"-3.646282204E+01
","1.375428667E+02
"
74,11500000000.0,-3.786299356E+01,-3.546783998E+00,11600000000.0,-3.543157318E+01,-1.272573922E+02,11700000000.0,"-3.580557014E+01
","1.441199724E+02
"
75,11500000000.0,-3.641264294E+01,-1.541528253E+01,11600000000.0,-3.394600542E+01,-1.318424343E+02,11700000000.0,"-3.574282017E+01
","1.373368219E+02
"
76,11500000000.0,-3.546495806E+01,-2.558780810E+00,11600000000.0,-3.272418297E+01,-1.266733280E+02,11700000000.0,"-3.378373383E+01
","1.396571214E+02
"
77,11500000000.0,-3.624811088E+01,-1.083840100E+01,11600000000.0,-3.422511168E+01,-1.208722469E+02,11700000000.0,"-3.753104588E+01
","1.398441359E+02
"
78,11500000000.0,-3.837095270E+01,8.611873778E+00,11600000000.0,-3.749494983E+01,-1.100468477E+02,11700000000.0,"-3.832212273E+01
","1.516048141E+02
"
79,11500000000.0,-3.793733264E+01,4.372327849E+00,11600000000.0,-3.793570474E+01,-1.009277037E+02,11700000000.0,"-4.005351425E+01
","1.571979342E+02
"
80,11500000000.0,-3.913519995E+01,-1.605011413E+01,11600000000.0,-3.728444675E+01,-1.349391608E+02,11700000000.0,"-3.988201445E+01
","1.328006902E+02
"
81,11500000000.0,-3.589051335E+01,-6.857888200E+00,11600000000.0,-3.526278514E+01,-1.195020831E+02,11700000000.0,"-3.760018234E+01
","1.329634272E+02
"
82,11500000000.0,-3.536301055E+01,-1.284439227E+01,11600000000.0,-3.283309409E+01,-1.366536712E+02,11700000000.0,"-3.462381986E+01
","1.342164009E+02
"
83,11500000000.0,-3.487292066E+01,-2.004418773E+01,11600000000.0,-3.171617458E+01,-1.376559533E+02,11700000000.0,"-3.325891354E+01
","1.181421024E+02
"
84,11500000000.0,-3.426084588E+01,-2.562393640E+01,11600000000.0,-3.302186750E+01,-1.477881685E+02,11700000000.0,"-3.435179108E+01
","1.113578367E+02
"
85,11500000000.0,-3.649652889E+01,-2.766645535E+01,11600000000.0,-3.304240861E+01,-1.510713266E+02,11700000000.0,"-3.393304764E+01
","1.132140736E+02
"
86,11500000000.0,-3.502004403E+01,-2.542341890E+01,11600000000.0,-3.202820630E+01,-1.412369764E+02,11700000000.0,"-3.363137752E+01
","1.138342604E+02
"
87,11500000000.0,-3.416292680E+01,-2.970542407E+01,11600000000.0,-3.279398236E+01,-1.470563281E+02,11700000000.0,"-3.450592435E+01
","1.141229793E+02
"
88,11500000000.0,-3.599481567E+01,-2.811272899E+01,11600000000.0,-3.238656649E+01,-1.550797615E+02,11700000000.0,"-3.525526527E+01
","1.156647787E+02
"
89,11500000000.0,-3.553161764E+01,-2.478865796E+01,11600000000.0,-3.211108448E+01,-1.411421225E+02,11700000000.0,"-3.559053971E+01
","1.205949204E+02
"
90,11500000000.0,-3.491807553E+01,-3.558282776E+01,11600000000.0,-3.280717880E+01,-1.328023722E+02,11700000000.0,"-3.553695600E+01
","1.215663386E+02
"
91,11500000000.0,-3.483509427E+01,-2.173415086E+01,11600000000.0,-3.214730730E+01,-1.437111898E+02,11700000000.0,"-3.463407770E+01
","1.186776940E+02
"
92,11500000000.0,-3.396225406E+01,-1.807310357E+01,11600000000.0,-3.081434090E+01,-1.369310355E+02,11700000000.0,"-3.365540284E+01
","1.229027829E+02
"
93,11500000000.0,-3.508581291E+01,-1.529595540E+01,11600000000.0,-3.248838098E+01,-1.350482134E+02,11700000000.0,"-3.435881438E+01
","1.307860471E+02
"
94,11500000000.0,-3.701750609E+01,1.008844846E+00,11600000000.0,-3.327746034E+01,-1.205923465E+02,11700000000.0,"-3.595499166E+01
","1.517766961E+02
"
95,11500000000.0,-3.913698484E+01,-1.071330982E+01,11600000000.0,-3.494412990E+01,-1.354340457E+02,11700000000.0,"-3.777549505E+01
","1.299115067E+02
"
96,11500000000.0,-3.867980013E+01,-8.387476789E+00,11600000000.0,-3.544477511E+01,-1.239333151E+02,11700000000.0,"-3.705593754E+01
","1.388847142E+02
"
97,11500000000.0,-3.566466680E+01,7.807217552E+00,11600000000.0,-3.362026244E+01,-1.162615931E+02,11700000000.0,"-3.696980866E+01
","1.432798450E+02
"
98,11500000000.0,-3.613758538E+01,-9.017425396E+00,11600000000.0,-3.271178775E+01,-1.270103953E+02,11700000000.0,"-3.490428587E+01
","1.384209049E+02
"
99,11500000000.0,-3.400097642E+01,-1.639051693E+01,11600000000.0,-3.141015881E+01,-1.390031137E+02,11700000000.0,"-3.454216356E+01
","1.269988058E+02
"
100,11500000000.0,-3.431657854E+01,-1.398636974E+01,11600000000.0,-3.196351046E+01,-1.389930097E+02,11700000000.0,"-3.457230793E+01
","1.331868129E+02
"
101,11500000000.0,-3.397035820E+01,-1.198222839E+01,11600000000.0,-3.140122579E+01,-1.355542162E+02,11700000000.0,"-3.333606408E+01
","1.266445748E+02
"
102,11500000000.0,-3.402806853E+01,-1.953061170E+01,11600000000.0,-3.090924892E+01,-1.355133831E+02,11700000000.0,"-3.351333651E+01
","1.166477096E+02
"
103,11500000000.0,-3.530577326E+01,-3.549110277E+01,11600000000.0,-3.165569587E+01,-1.487523245E+02,11700000000.0,"-3.513180292E+01
","1.139965309E+02
"
104,11500000000.0,-3.547555569E+01,-2.552227255E+01,11600000000.0,-3.202998545E+01,-1.436881009E+02,11700000000.0,"-3.333934872E+01
","1.137569863E+02
"
105,11500000000.0,-3.365347940E+01,-1.798257556E+01,11600000000.0,-3.179760350E+01,-1.418026168E+02,11700000000.0,"-3.427971144E+01
","1.256530242E+02
"
106,11500000000.0,-3.515198476E+01,-2.602136135E+01,11600000000.0,-3.167178632E+01,-1.469689034E+02,11700000000.0,"-3.528997093E+01
","1.157731385E+02
"
107,11500000000.0,-5.224734603E+01,-2.247277995E+01,11600000000.0,-5.532239857E+01,-1.512118199E+02,11700000000.0,"-5.690929423E+01
","1.126362884E+02
"
108,11500000000.0,-3.332234187E+01,-1.809828770E+01,11600000000.0,-3.123060961E+01,-1.356504510E+02,11700000000.0,"-3.228381753E+01
","1.199786891E+02
"
109,11500000000.0,-3.386514925E+01,-1.065776080E+01,11600000000.0,-3.157529353E+01,-1.258827616E+02,11700000000.0,"-3.453045668E+01
","1.400406640E+02
"
110,11500000000.0,-3.555884088E+01,-3.005423201E+00,11600000000.0,-3.325143568E+01,-1.214248236E+02,11700000000.0,"-3.587564160E+01
","1.383793650E+02
"
111,11500000000.0,-3.652857456E+01,-1.354774280E+01,11600000000.0,-3.619248087E+01,-1.320653063E+02,11700000000.0,"-3.926457961E+01
","1.321657572E+02
"
112,11500000000.0,-3.986834599E+01,-7.071632022E+00,11600000000.0,-4.018705015E+01,-1.193165979E+02,11700000000.0,"-4.141143704E+01
","1.602509475E+02
"
113,11500000000.0,-3.747530451E+01,1.015220315E+01,11600000000.0,-3.429300704E+01,-9.839739060E+01,11700000000.0,"-3.494492487E+01
","1.584186171E+02
"
114,11500000000.0,-3.513014951E+01,1.138945257E+01,11600000000.0,-3.355859527E+01,-1.085737973E+02,11700000000.0,"-3.554539312E+01
","1.513670910E+02
"
115,11500000000.0,-3.403149313E+01,-2.514622766E+00,11600000000.0,-3.236402279E+01,-1.220574802E+02,11700000000.0,"-3.442019747E+01
","1.461961272E+02
"
116,11500000000.0,-3.328387935E+01,-1.877254141E+01,11600000000.0,-3.166832333E+01,-1.301758986E+02,11700000000.0,"-3.409075203E+01
","1.226876093E+02
"
117,11500000000.0,-3.561855707E+01,-1.658136302E+01,11600000000.0,-3.202607549E+01,-1.291142946E+02,11700000000.0,"-3.350619425E+01
","1.381717120E+02
"
118,11500000000.0,-3.513907740E+01,3.608763303E+00,11600000000.0,-3.372716512E+01,-1.225468122E+02,11700000000.0,"-3.466916597E+01
","1.474247329E+02
"
119,11500000000.0,-3.738576187E+01,-4.936964451E+00,11600000000.0,-3.425091824E+01,-1.207059451E+02,11700000000.0,"-3.705222975E+01
","1.330842435E+02
"
120,11500000000.0,-3.699978550E+01,-1.856497227E+00,11600000000.0,-3.457261582E+01,-1.259859006E+02,11700000000.0,"-3.599650243E+01
","1.356773621E+02
"
121,11500000000.0,-3.591024065E+01,8.666979347E+00,11600000000.0,-3.448823076E+01,-1.135637412E+02,11700000000.0,"-3.620051942E+01
","1.492744475E+02
"
122,11500000000.0,-3.625520916E+01,-4.323228256E+00,11600000000.0,-3.446262966E+01,-1.250960570E+02,11700000000.0,"-3.633558793E+01
","1.422860188E+02
"
123,11500000000.0,-3.460159210E+01,-1.611706917E+01,11600000000.0,-3.211310378E+01,-1.332758329E+02,11700000000.0,"-3.469355820E+01
","1.319385408E+02
"
124,11500000000.0,-3.193804067E+01,-1.113957288E+01,11600000000.0,-3.048933285E+01,-1.274977100E+02,11700000000.0,"-3.263460899E+01
","1.320690833E+02
"
125,11500000000.0,-3.376700178E+01,-1.436506479E+01,11600000000.0,-3.172472220E+01,-1.291036934E+02,11700000000.0,"-3.430775553E+01
","1.415582009E+02
"
126,11500000000.0,-3.668922298E+01,2.973740731E+00,11600000000.0,-3.406777059E+01,-1.211741539E+02,11700000000.0,"-3.739775272E+01
","1.437136755E+02
"
127,11500000000.0,-3.870794112E+01,-6.305188981E+00,11600000000.0,-3.767190888E+01,-1.243878477E+02,11700000000.0,"-4.084210473E+01
","1.383106045E+02
"
128,11500000000.0,-4.098594254E+01,2.071095742E+01,11600000000.0,-4.120399682E+01,-1.099902236E+02,11700000000.0,"-4.089610451E+01
","1.525376886E+02
"
129,11500000000.0,-3.639773473E+01,9.305862527E+00,11600000000.0,-3.705370664E+01,-1.059443704E+02,11700000000.0,"-3.697826284E+01
","1.723384414E+02
"
130,11500000000.0,-3.618000855E+01,9.581684781E+00,11600000000.0,-3.344175906E+01,-1.100090599E+02,11700000000.0,"-3.561246160E+01
","1.468264256E+02
"
131,11500000000.0,-3.358452907E+01,-2.461583738E+00,11600000000.0,-3.086302142E+01,-1.227422783E+02,11700000000.0,"-3.311819929E+01
","1.482934561E+02
"
132,11500000000.0,-3.402622741E+01,-1.159650758E+01,11600000000.0,-3.195843910E+01,-1.285152353E+02,11700000000.0,"-3.464626172E+01
","1.328884653E+02
"
133,11500000000.0,-3.520126363E+01,-1.531177540E+01,11600000000.0,-3.287605263E+01,-1.313585388E+02,11700000000.0,"-3.475327943E+01
","1.297734276E+02
"
134,11500000000.0,-3.509878681E+01,-6.462832392E+00,11600000000.0,-3.349822232E+01,-1.167143403E+02,11700000000.0,"-3.458500843E+01
","1.343582081E+02
"
135,11500000000.0,-3.522547859E+01,-2.098332149E+00,11600000000.0,-3.275074745E+01,-1.193448282E+02,11700000000.0,"-3.372090213E+01
","1.372020017E+02
"
136,11500000000.0,-3.451844935E+01,-7.837543849E+00,11600000000.0,-3.307019643E+01,-1.243659699E+02,11700000000.0,"-3.535828815E+01
","1.316890234E+02
"
137,11500000000.0,-3.594904152E+01,3.038059738E+00,11600000000.0,-3.319585700E+01,-1.186147836E+02,11700000000.0,"-3.506641367E+01
","1.430060162E+02
"
138,11500000000.0,-3.890832963E+01,-4.871168445E+00,11600000000.0,-3.521120956E+01,-1.155546479E+02,11700000000.0,"-3.716076048E+01
","1.477283203E+02
"
139,11500000000.0,-3.565281452E+01,-1.005728960E+01,11600000000.0,-3.285098051E+01,-1.221807601E+02,11700000000.0,"-3.410229377E+01
","1.363905580E+02
"
140,11500000000.0,-3.393033679E+01,-7.154226326E+00,11600000000.0,-3.179618148E+01,-1.129293209E+02,11700000000.0,"-3.419947298E+01
","1.445968603E+02
"
141,11500000000.0,-3.365729418E+01,1.407540370E+01,11600000000.0,-3.311527293E+01,-1.071842107E+02,11700000000.0,"-3.433245534E+01
","1.523581793E+02
"
142,11500000000.0,-3.620963179E+01,2.157506084E+01,11600000000.0,-3.430575138E+01,-1.047960502E+02,11700000000.0,"-3.621538067E+01
","1.609049344E+02
"
143,11500000000.0,-3.911809215E+01,-9.200490534E+00,11600000000.0,-3.845949380E+01,-1.048110383E+02,11700000000.0,"-3.919811952E+01
","1.587660059E+02
"
144,11500000000.0,-4.038195671E+01,-8.306543323E+00,11600000000.0,-3.870947835E+01,-1.198013847E+02,11700000000.0,"-4.084182650E+01
","1.460369077E+02
"
145,11500000000.0,-3.539519960E+01,-5.862797684E+00,11600000000.0,-3.422014457E+01,-1.265546162E+02,11700000000.0,"-3.616160124E+01
","1.296497522E+02
"
146,11500000000.0,-3.264427666E+01,-3.998731911E-01,11600000000.0,-3.026407790E+01,-1.199571279E+02,11700000000.0,"-3.257776950E+01
","1.422669545E+02
"
147,11500000000.0,-3.311629382E+01,6.708214973E+00,11600000000.0,-3.121407476E+01,-1.069226098E+02,11700000000.0,"-3.252752178E+01
","1.474785448E+02
"
148,11500000000.0,-3.927692238E+01,-2.869617912E+00,11600000000.0,-3.676822472E+01,-1.319545859E+02,11700000000.0,"-3.976939753E+01
","1.474606173E+02
"
149,11500000000.0,-4.553376592E+01,-3.189588071E+01,11600000000.0,-3.933145429E+01,-1.416742642E+02,11700000000.0,"-4.405707811E+01
","1.185053677E+02
"
150,11500000000.0,-3.819140208E+01,-1.647749603E+01,11600000000.0,-3.773264259E+01,-1.460602949E+02,11700000000.0,"-3.849400671E+01
","1.157357218E+02
"
151,11500000000.0,-3.868334046E+01,-2.946172416E+01,11600000000.0,-3.570626437E+01,-1.556091497E+02,11700000000.0,"-3.927130288E+01
","1.189020882E+02
"
152,11500000000.0,-3.879696824E+01,-2.866901557E+01,11600000000.0,-3.622662514E+01,-1.407191591E+02,11700000000.0,"-3.839194824E+01
","1.242973801E+02
"
153,11500000000.0,-3.630607192E+01,1.421390235E+01,11600000000.0,-3.473920136E+01,-1.043865558E+02,11700000000.0,"-3.576362407E+01
","1.556747306E+02
"
154,11500000000.0,-3.674910258E+01,2.063312975E+01,11600000000.0,-3.285347671E+01,-1.081179033E+02,11700000000.0,"-3.381336333E+01
","1.612050099E+02
"
155,11500000000.0,-3.414056394E+01,-1.111879036E+00,11600000000.0,-3.066036776E+01,-1.245528934E+02,11700000000.0,"-3.241714978E+01
","1.421015353E+02
"
156,11500000000.0,-3.390257260E+01,-1.169507139E+01,11600000000.0,-3.170050711E+01,-1.266587036E+02,11700000000.0,"-3.377524392E+01
","1.323769731E+02
"
157,11500000000.0,-3.639816019E+01,6.465713855E+00,11600000000.0,-3.600365526E+01,-1.139973243E+02,11700000000.0,"-3.616548256E+01
","1.489828174E+02
"
158,11500000000.0,-3.503167426E+01,2.097412662E+01,11600000000.0,-3.342868504E+01,-1.047748502E+02,11700000000.0,"-3.569443201E+01
","1.566801418E+02
"
159,11500000000.0,-3.689388762E+01,-5.010682607E+00,11600000000.0,-3.582189321E+01,-1.296200919E+02,11700000000.0,"-3.689929329E+01
","1.443182280E+02
"
160,11500000000.0,-3.871432271E+01,-1.258660334E+01,11600000000.0,-3.542660557E+01,-1.340959953E+02,11700000000.0,"-3.849304322E+01
","1.183080579E+02
"
