,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3
72,11500000000.0,-3.633107767E+01,-2.966940014E+01,11600000000.0,-3.407131282E+01,-1.355193934E+02,11700000000.0,"-3.709640496E+01
","1.241350039E+02
"
73,11500000000.0,-3.712104950E+01,1.757419960E-01,11600000000.0,-3.413392851E+01,-1.241557501E+02,11700000000.0,"-3.485941871E+01
","1.420557890E+02
"
74,11500000000.0,-3.836867118E+01,1.705203509E+02,11600000000.0,-3.538469785E+01,-1.496399703E+01,11700000000.0,"-3.628133328E+01
","2.773188229E+01
"
75,11500000000.0,-3.735363583E+01,-1.888209990E+01,11600000000.0,-3.454654063E+01,-1.298466789E+02,11700000000.0,"-3.583083963E+01
","1.317743427E+02
"
76,11500000000.0,-3.447324548E+01,-4.815003380E+00,11600000000.0,-3.306742331E+01,-1.311410276E+02,11700000000.0,"-3.423104022E+01
","1.451439288E+02
"
77,11500000000.0,-3.595133567E+01,-1.114451890E+01,11600000000.0,-3.484270689E+01,-1.208222821E+02,11700000000.0,"-3.857343675E+01
","1.338652677E+02
"
78,11500000000.0,-3.914352022E+01,1.631657460E+01,11600000000.0,-3.728226334E+01,-1.068225429E+02,11700000000.0,"-3.800107669E+01
","1.498803547E+02
"
79,11500000000.0,-3.829847394E+01,1.317695960E+01,11600000000.0,-3.818340697E+01,-1.139818765E+02,11700000000.0,"-4.010721910E+01
","1.615166541E+02
"
80,11500000000.0,-3.963191998E+01,-1.150170248E+01,11600000000.0,-3.780569592E+01,-1.312804627E+02,11700000000.0,"-3.953456053E+01
","1.274165598E+02
"
81,11500000000.0,-3.673155275E+01,-1.423804295E+01,11600000000.0,-3.507815970E+01,-1.211832585E+02,11700000000.0,"-3.776451751E+01
","1.363079005E+02
"
82,11500000000.0,-3.431811187E+01,-1.518643464E+01,11600000000.0,-3.308639395E+01,-1.382482330E+02,11700000000.0,"-3.554554497E+01
","1.324338811E+02
"
83,11500000000.0,-3.462772629E+01,-1.701756270E+01,11600000000.0,-3.171797290E+01,-1.357732469E+02,11700000000.0,"-3.425873228E+01
","1.198575857E+02
"
84,11500000000.0,-3.405390639E+01,-2.990141751E+01,11600000000.0,-3.322021127E+01,-1.496892189E+02,11700000000.0,"-3.390366894E+01
","1.073011501E+02
"
85,11500000000.0,-3.606196352E+01,-2.520121650E+01,11600000000.0,-3.287461166E+01,-1.488829592E+02,11700000000.0,"-3.441705330E+01
","1.172941413E+02
"
86,11500000000.0,-3.471144061E+01,-2.009979667E+01,11600000000.0,-3.166107138E+01,-1.369723135E+02,11700000000.0,"-3.376730468E+01
","1.169225451E+02
"
87,11500000000.0,-3.616827875E+01,-2.717641566E+01,11600000000.0,-3.291477100E+01,-1.528718813E+02,11700000000.0,"-3.380189912E+01
","1.145627875E+02
"
88,11500000000.0,-3.622050443E+01,-3.283096227E+01,11600000000.0,-3.202456866E+01,-1.530820478E+02,11700000000.0,"-3.513505019E+01
","1.188332482E+02
"
89,11500000000.0,-3.524564875E+01,-2.394721557E+01,11600000000.0,-3.195112880E+01,-1.429289029E+02,11700000000.0,"-3.482394803E+01
","1.239135909E+02
"
90,11500000000.0,-3.548009824E+01,-3.252344144E+01,11600000000.0,-3.233974225E+01,-1.368217763E+02,11700000000.0,"-3.497072134E+01
","1.205110802E+02
"
91,11500000000.0,-3.495383775E+01,-2.293946890E+01,11600000000.0,-3.276844202E+01,-1.434394469E+02,11700000000.0,"-3.419382393E+01
","1.201512150E+02
"
92,11500000000.0,-3.334520926E+01,-2.032956409E+01,11600000000.0,-3.190887506E+01,-1.405539556E+02,11700000000.0,"-3.307931990E+01
","1.206799202E+02
"
93,11500000000.0,-3.609674324E+01,-1.520126675E+01,11600000000.0,-3.251187184E+01,-1.318388613E+02,11700000000.0,"-3.479099387E+01
","1.315106388E+02
"
94,11500000000.0,-3.575294173E+01,1.464685168E+00,11600000000.0,-3.341866327E+01,-1.222861300E+02,11700000000.0,"-3.571654850E+01
","1.477729823E+02
"
95,11500000000.0,-3.796157698E+01,-1.161884677E+01,11600000000.0,-3.568850562E+01,-1.320449501E+02,11700000000.0,"-3.848309101E+01
","1.216833033E+02
"
96,11500000000.0,-3.772857949E+01,-2.854632261E+00,11600000000.0,-3.647230015E+01,-1.267350766E+02,11700000000.0,"-3.806010978E+01
","1.332802672E+02
"
97,11500000000.0,-3.594469331E+01,-2.456130272E+00,11600000000.0,-3.300834132E+01,-1.119977204E+02,11700000000.0,"-3.607345770E+01
","1.433078742E+02
"
98,11500000000.0,-3.563606954E+01,-9.073873300E+00,11600000000.0,-3.267518396E+01,-1.285056563E+02,11700000000.0,"-3.499350417E+01
","1.321335022E+02
"
99,11500000000.0,-3.346387007E+01,-1.781239296E+01,11600000000.0,-3.095573357E+01,-1.345241835E+02,11700000000.0,"-3.278517828E+01
","1.289319401E+02
"
100,11500000000.0,-3.454350529E+01,-1.371385931E+01,11600000000.0,-3.169807570E+01,-1.399085229E+02,11700000000.0,"-3.508086750E+01
","1.281500157E+02
"
101,11500000000.0,-3.488107337E+01,-1.750271679E+01,11600000000.0,-3.146815907E+01,-1.385205021E+02,11700000000.0,"-3.386271193E+01
","1.231598215E+02
"
102,11500000000.0,-3.221276323E+01,-1.881401013E+01,11600000000.0,-3.050207141E+01,-1.390366444E+02,11700000000.0,"-3.446677189E+01
","1.251399742E+02
"
103,11500000000.0,-3.428594855E+01,-3.500413921E+01,11600000000.0,-3.235343901E+01,-1.526570781E+02,11700000000.0,"-3.591470974E+01
","1.085953126E+02
"
104,11500000000.0,-3.423578809E+01,-2.609384953E+01,11600000000.0,-3.238323340E+01,-1.468762279E+02,11700000000.0,"-3.374105133E+01
","1.154608084E+02
"
105,11500000000.0,-3.377524251E+01,-1.965784977E+01,11600000000.0,-3.160128358E+01,-1.384247206E+02,11700000000.0,"-3.286238649E+01
","1.223714347E+02
"
106,11500000000.0,-3.540197024E+01,-2.639929475E+01,11600000000.0,-3.255139457E+01,-1.473686499E+02,11700000000.0,"-3.587950219E+01
","1.155457954E+02
"
107,11500000000.0,-3.561186782E+01,-2.513297982E+01,11600000000.0,-3.281369931E+01,-1.550907100E+02,11700000000.0,"-3.450381827E+01
","1.127442450E+02
"
108,11500000000.0,-6.430363831E+01,-1.483490262E+01,11600000000.0,-5.585163108E+01,-1.334090704E+02,11700000000.0,"-5.159262483E+01
","1.211901981E+02
"
109,11500000000.0,-3.382223715E+01,-9.073877876E+00,11600000000.0,-3.147834646E+01,-1.305445769E+02,11700000000.0,"-3.417742430E+01
","1.376923636E+02
"
110,11500000000.0,-3.488309727E+01,-8.899874385E-01,11600000000.0,-3.372058488E+01,-1.247114845E+02,11700000000.0,"-3.515412658E+01
","1.320042193E+02
"
111,11500000000.0,-3.883293630E+01,-1.727935981E+01,11600000000.0,-3.619436064E+01,-1.363070557E+02,11700000000.0,"-3.928527141E+01
","1.273338142E+02
"
112,11500000000.0,-3.955078447E+01,5.386577050E+00,11600000000.0,-4.080809911E+01,-1.148082693E+02,11700000000.0,"-4.127560168E+01
","1.554174250E+02
"
113,11500000000.0,-3.758071083E+01,1.173619916E+01,11600000000.0,-3.577072561E+01,-1.036286786E+02,11700000000.0,"-3.693918455E+01
","1.527400208E+02
"
114,11500000000.0,-3.480591828E+01,1.146535272E+01,11600000000.0,-3.320618187E+01,-1.098998107E+02,11700000000.0,"-3.440308303E+01
","1.572226596E+02
"
115,11500000000.0,-3.459721662E+01,-5.446320690E+00,11600000000.0,-3.292611990E+01,-1.194692513E+02,11700000000.0,"-3.432649227E+01
","1.448158493E+02
"
116,11500000000.0,-3.444579188E+01,-2.505406275E+01,11600000000.0,-3.164744818E+01,-1.388629090E+02,11700000000.0,"-3.321888765E+01
","1.254365949E+02
"
117,11500000000.0,-3.511439755E+01,-1.535190661E+01,11600000000.0,-3.225524286E+01,-1.341940358E+02,11700000000.0,"-3.452093623E+01
","1.373593309E+02
"
118,11500000000.0,-3.433858640E+01,-1.839138834E-01,11600000000.0,-3.321757018E+01,-1.195331407E+02,11700000000.0,"-3.443232299E+01
","1.433435102E+02
"
119,11500000000.0,-3.650951813E+01,-4.426893044E+00,11600000000.0,-3.345485680E+01,-1.217149625E+02,11700000000.0,"-3.637449301E+01
","1.324125689E+02
"
120,11500000000.0,-3.685948652E+01,-8.067051452E+00,11600000000.0,-3.366284780E+01,-1.271658544E+02,11700000000.0,"-3.573923041E+01
","1.335346307E+02
"
121,11500000000.0,-3.597435638E+01,5.870126361E+00,11600000000.0,-3.421412452E+01,-1.127264602E+02,11700000000.0,"-3.646538181E+01
","1.456472920E+02
"
122,11500000000.0,-3.684664781E+01,-6.574471723E-01,11600000000.0,-3.475053828E+01,-1.236191861E+02,11700000000.0,"-3.620843284E+01
","1.393372954E+02
"
123,11500000000.0,-3.453884510E+01,-1.719631060E+01,11600000000.0,-3.272880074E+01,-1.340943873E+02,11700000000.0,"-3.531741128E+01
","1.308095778E+02
"
124,11500000000.0,-3.226017552E+01,-1.700969439E+01,11600000000.0,-3.003748810E+01,-1.289155581E+02,11700000000.0,"-3.273026472E+01
","1.313580396E+02
"
125,11500000000.0,-3.436893562E+01,-1.294190913E+01,11600000000.0,-3.244303154E+01,-1.326918352E+02,11700000000.0,"-3.363658923E+01
","1.322217436E+02
"
126,11500000000.0,-3.653786369E+01,-3.096407720E+00,11600000000.0,-3.487270744E+01,-1.195757847E+02,11700000000.0,"-3.727549310E+01
","1.430312199E+02
"
127,11500000000.0,-3.864571535E+01,-2.846978070E+00,11600000000.0,-3.671781613E+01,-1.266275843E+02,11700000000.0,"-3.961476742E+01
","1.407227736E+02
"
128,11500000000.0,-4.191535094E+01,4.443578882E+00,11600000000.0,-4.037858467E+01,-1.106223462E+02,11700000000.0,"-4.169209460E+01
","1.599491666E+02
"
129,11500000000.0,-3.796838288E+01,9.367716319E+00,11600000000.0,-3.679205960E+01,-1.135677687E+02,11700000000.0,"-3.839440468E+01
","1.576853487E+02
"
130,11500000000.0,-3.533221230E+01,7.567934003E+00,11600000000.0,-3.306843405E+01,-1.108642386E+02,11700000000.0,"-3.455818863E+01
","1.518708189E+02
"
131,11500000000.0,-3.342755306E+01,5.679585733E-01,11600000000.0,-3.064005171E+01,-1.214919384E+02,11700000000.0,"-3.318525934E+01
","1.467288345E+02
"
132,11500000000.0,-3.388520124E+01,-1.219379707E+01,11600000000.0,-3.174496517E+01,-1.297606465E+02,11700000000.0,"-3.363318384E+01
","1.388498738E+02
"
133,11500000000.0,-3.532552289E+01,-1.306432401E+01,11600000000.0,-3.238061083E+01,-1.305178788E+02,11700000000.0,"-3.469656224E+01
","1.276920366E+02
"
134,11500000000.0,-3.541402987E+01,-9.831752797E+00,11600000000.0,-3.348375246E+01,-1.211333175E+02,11700000000.0,"-3.550582113E+01
","1.416013730E+02
"
135,11500000000.0,-3.500176160E+01,-4.490880702E+00,11600000000.0,-3.298392418E+01,-1.257346839E+02,11700000000.0,"-3.470634271E+01
","1.306158884E+02
"
136,11500000000.0,-3.413385303E+01,-7.074931316E+00,11600000000.0,-3.192185146E+01,-1.283114835E+02,11700000000.0,"-3.528339476E+01
","1.338613340E+02
"
137,11500000000.0,-3.683641494E+01,-3.303029644E+00,11600000000.0,-3.401074370E+01,-1.206806060E+02,11700000000.0,"-3.584679109E+01
","1.478651349E+02
"
138,11500000000.0,-3.691674116E+01,-8.159828231E+00,11600000000.0,-3.464289273E+01,-1.194580749E+02,11700000000.0,"-3.659648678E+01
","1.433451663E+02
"
139,11500000000.0,-3.471275667E+01,-5.403060828E+00,11600000000.0,-3.338760189E+01,-1.249047685E+02,11700000000.0,"-3.518494392E+01
","1.366647500E+02
"
140,11500000000.0,-3.375376932E+01,7.593418149E-01,11600000000.0,-3.185027043E+01,-1.165076946E+02,11700000000.0,"-3.365135061E+01
","1.484934356E+02
"
141,11500000000.0,-3.450192679E+01,1.314251833E+01,11600000000.0,-3.370702166E+01,-1.059820172E+02,11700000000.0,"-3.600639169E+01
","1.505602895E+02
"
142,11500000000.0,-3.711487037E+01,1.469692190E+01,11600000000.0,-3.470580346E+01,-1.069456081E+02,11700000000.0,"-3.594725587E+01
","1.562471544E+02
"
143,11500000000.0,-3.876073659E+01,-1.172187790E+01,11600000000.0,-3.845174493E+01,-1.058373172E+02,11700000000.0,"-3.881252699E+01
","1.515737569E+02
"
144,11500000000.0,-4.116500788E+01,-1.039851935E+01,11600000000.0,-3.763283888E+01,-1.229871344E+02,11700000000.0,"-3.974931820E+01
","1.457070709E+02
"
145,11500000000.0,-3.528318208E+01,-6.284889790E+00,11600000000.0,-3.468273011E+01,-1.309407584E+02,11700000000.0,"-3.549330397E+01
","1.317341414E+02
"
146,11500000000.0,-3.309377412E+01,-4.051181863E-01,11600000000.0,-3.045375032E+01,-1.192048488E+02,11700000000.0,"-3.316577467E+01
","1.438153791E+02
"
147,11500000000.0,-3.299756142E+01,8.320355210E+00,11600000000.0,-3.093096120E+01,-1.110642729E+02,11700000000.0,"-3.340947516E+01
","1.439744964E+02
"
148,11500000000.0,-3.937885591E+01,-1.707683024E+00,11600000000.0,-3.691755083E+01,-1.274492314E+02,11700000000.0,"-3.814574428E+01
","1.448910059E+02
"
149,11500000000.0,-4.343682271E+01,-3.272871757E+01,11600000000.0,-3.999602469E+01,-1.374210376E+02,11700000000.0,"-4.347308324E+01
","1.296764515E+02
"
150,11500000000.0,-3.897759665E+01,-1.402631635E+01,11600000000.0,-3.760543640E+01,-1.429462322E+02,11700000000.0,"-3.686913707E+01
","1.223837174E+02
"
151,11500000000.0,-4.032620624E+01,-2.565983883E+01,11600000000.0,-3.594968891E+01,-1.534763745E+02,11700000000.0,"-3.737814644E+01
","1.178583379E+02
"
152,11500000000.0,-4.000413806E+01,-2.216761875E+01,11600000000.0,-3.621174489E+01,-1.442128269E+02,11700000000.0,"-3.978974330E+01
","1.194222333E+02
"
153,11500000000.0,-3.617390464E+01,1.059438117E+01,11600000000.0,-3.568870875E+01,-1.146808151E+02,11700000000.0,"-3.711188028E+01
","1.443423510E+02
"
154,11500000000.0,-3.597689823E+01,1.759223744E+01,11600000000.0,-3.321036819E+01,-1.139273028E+02,11700000000.0,"-3.341831473E+01
","1.624617649E+02
"
155,11500000000.0,-3.338103545E+01,-3.045311444E+00,11600000000.0,-3.106519170E+01,-1.277059763E+02,11700000000.0,"-3.250849360E+01
","1.477830090E+02
"
156,11500000000.0,-3.457250205E+01,-1.150194023E+01,11600000000.0,-3.148993741E+01,-1.283648918E+02,11700000000.0,"-3.374594494E+01
","1.173264604E+02
"
157,11500000000.0,-3.676363832E+01,5.561514241E+00,11600000000.0,-3.580589293E+01,-1.095919300E+02,11700000000.0,"-3.792175731E+01
","1.553577698E+02
"
158,11500000000.0,-3.489786561E+01,2.805911146E+00,11600000000.0,-3.306874339E+01,-6.876074714E+01,11700000000.0,"-3.587105054E+01
","4.694802371E+01
"
159,11500000000.0,-3.709473993E+01,-9.091590532E+00,11600000000.0,-3.625662445E+01,-1.337406535E+02,11700000000.0,"-3.791329018E+01
","1.465258559E+02
"
160,11500000000.0,-3.982957646E+01,-6.295099952E+00,11600000000.0,-3.578978021E+01,-1.362142309E+02,11700000000.0,"-3.753521370E+01
","1.289791653E+02
"
