,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3
62,11500000000.0,-3.597864787E+01,1.725354454E-01,11600000000.0,-3.345242092E+01,-1.165305451E+02,11700000000.0,"-3.602099769E+01
","1.430447802E+02
"
63,11500000000.0,-3.829841713E+01,-1.743593084E+01,11600000000.0,-3.743489356E+01,-1.350239885E+02,11700000000.0,"-3.962332176E+01
","1.264419844E+02
"
64,11500000000.0,-3.946061091E+01,-3.509076187E+00,11600000000.0,-3.800106471E+01,-1.169460744E+02,11700000000.0,"-3.970857339E+01
","1.396025407E+02
"
65,11500000000.0,-3.733757140E+01,6.194897584E+00,11600000000.0,-3.582597574E+01,-1.127697494E+02,11700000000.0,"-3.779516531E+01
","1.493565411E+02
"
66,11500000000.0,-3.619131810E+01,-6.697668050E+00,11600000000.0,-3.476732383E+01,-1.188601289E+02,11700000000.0,"-3.567899871E+01
","1.475342375E+02
"
67,11500000000.0,-3.600733751E+01,-1.552857101E+01,11600000000.0,-3.398216182E+01,-1.254485161E+02,11700000000.0,"-3.529114946E+01
","1.336033018E+02
"
68,11500000000.0,-3.729555238E+01,-2.314913896E+01,11600000000.0,-3.515907512E+01,-1.363922140E+02,11700000000.0,"-3.593663475E+01
","1.238922753E+02
"
69,11500000000.0,-3.529343150E+01,-1.234207790E+01,11600000000.0,-3.366489444E+01,-1.280812670E+02,11700000000.0,"-3.549206289E+01
","1.335347757E+02
"
70,11500000000.0,-3.425326622E+01,-8.894158047E-01,11600000000.0,-3.251192753E+01,-1.171853881E+02,11700000000.0,"-3.485668285E+01
","1.434868611E+02
"
71,11500000000.0,-3.635686723E+01,-2.012179081E+01,11600000000.0,-3.424959192E+01,-1.343193555E+02,11700000000.0,"-3.555097794E+01
","1.242086345E+02
"
72,11500000000.0,-3.681819924E+01,-3.067118610E+01,11600000000.0,-3.504867269E+01,-1.379913511E+02,11700000000.0,"-3.711825698E+01
","1.228577925E+02
"
73,11500000000.0,-3.659965113E+01,2.91999713E-02,11600000000.0,-3.525970774E+01,-1.254650653E+02,11700000000.0,"-3.608229876E+01
","1.361938745E+02
"
74,11500000000.0,-3.873607154E+01,-5.019284839E+00,11600000000.0,-3.523482147E+01,-1.245255329E+02,11700000000.0,"-3.624061172E+01
","1.394934988E+02
"
75,11500000000.0,-3.667956794E+01,-1.690592131E+01,11600000000.0,-3.453385316E+01,-1.289270019E+02,11700000000.0,"-3.608217824E+01
","1.335843942E+02
"
76,11500000000.0,-3.542436624E+01,-8.364686239E+00,11600000000.0,-3.295460031E+01,-1.290066339E+02,11700000000.0,"-3.483344420E+01
","1.390120841E+02
"
77,11500000000.0,-3.640568020E+01,-1.084049556E+01,11600000000.0,-3.545226453E+01,-1.213008063E+02,11700000000.0,"-3.756967702E+01
","1.366189717E+02
"
78,11500000000.0,-3.824515725E+01,1.307608735E+01,11600000000.0,-3.766636499E+01,-1.092424336E+02,11700000000.0,"-3.847012157E+01
","1.485953826E+02
"
79,11500000000.0,-4.121917301E+01,8.521707887E+00,11600000000.0,-3.943131273E+01,-1.064337653E+02,11700000000.0,"-4.364854983E+01
","1.564688534E+02
"
80,11500000000.0,-3.955391595E+01,-3.769996981E+01,11600000000.0,-3.833860770E+01,-1.512046237E+02,11700000000.0,"-4.026423255E+01
","1.098294731E+02
"
81,11500000000.0,-6.345637474E+01,-9.818882382E+00,11600000000.0,-5.489374849E+01,-1.234357709E+02,11700000000.0,"-6.048128377E+01
","1.347676584E+02
"
82,11500000000.0,-3.522039151E+01,-1.269469009E+01,11600000000.0,-3.358653704E+01,-1.358393505E+02,11700000000.0,"-3.523042113E+01
","1.315612899E+02
"
83,11500000000.0,-3.459975503E+01,-1.935086116E+01,11600000000.0,-3.187366057E+01,-1.389663375E+02,11700000000.0,"-3.418095956E+01
","1.200362469E+02
"
84,11500000000.0,-3.482941303E+01,-3.019933355E+01,11600000000.0,-3.361488716E+01,-1.506974145E+02,11700000000.0,"-3.482159699E+01
","1.077186702E+02
"
85,11500000000.0,-3.612597500E+01,-2.840517056E+01,11600000000.0,-3.344667842E+01,-1.509772828E+02,11700000000.0,"-3.493527173E+01
","1.109879249E+02
"
86,11500000000.0,-3.501061143E+01,-2.443699076E+01,11600000000.0,-3.232340032E+01,-1.385974317E+02,11700000000.0,"-3.459420257E+01
","1.189805537E+02
"
87,11500000000.0,-3.551756688E+01,-2.848868447E+01,11600000000.0,-3.314285363E+01,-1.488398334E+02,11700000000.0,"-3.454868945E+01
","1.091545002E+02
"
88,11500000000.0,-3.633841002E+01,-3.218154993E+01,11600000000.0,-3.301252484E+01,-1.549089292E+02,11700000000.0,"-3.531784368E+01
","1.137060324E+02
"
89,11500000000.0,-3.544902601E+01,-2.512361737E+01,11600000000.0,-3.255996107E+01,-1.404619107E+02,11700000000.0,"-3.539504572E+01
","1.213415069E+02
"
90,11500000000.0,-3.560797153E+01,-3.249948800E+01,11600000000.0,-3.304674854E+01,-1.379671452E+02,11700000000.0,"-3.558128638E+01
","1.191188173E+02
"
91,11500000000.0,-3.493250797E+01,-2.555481607E+01,11600000000.0,-3.305172191E+01,-1.427921572E+02,11700000000.0,"-3.501118649E+01
","1.176202992E+02
"
92,11500000000.0,-3.414041180E+01,-2.007245271E+01,11600000000.0,-3.215667904E+01,-1.398523270E+02,11700000000.0,"-3.373271466E+01
","1.215086410E+02
"
93,11500000000.0,-5.959385050E+01,-1.399479614E+01,11600000000.0,-6.312254693E+01,-1.332761334E+02,11700000000.0,"-5.811315503E+01
","1.369063574E+02
"
94,11500000000.0,-3.690150844E+01,4.422921739E-01,11600000000.0,-3.389070413E+01,-1.234527775E+02,11700000000.0,"-3.604210104E+01
","1.435290965E+02
"
95,11500000000.0,-3.902478105E+01,1.608817730E+02,11600000000.0,-3.595422866E+01,-1.589911534E+01,11700000000.0,"-3.835050221E+01
","-1.279978828E+02
"
96,11500000000.0,-3.729244315E+01,-6.910642951E+00,11600000000.0,-3.582767458E+01,-1.229413435E+02,11700000000.0,"-3.756409021E+01
","1.343488174E+02
"
97,11500000000.0,-3.622462871E+01,2.179149345E+00,11600000000.0,-3.390189415E+01,-1.124654323E+02,11700000000.0,"-3.689060107E+01
","1.457561178E+02
"
98,11500000000.0,-3.576957308E+01,-1.378663372E+01,11600000000.0,-3.347266402E+01,-1.239925786E+02,11700000000.0,"-3.599176957E+01
","1.354638944E+02
"
99,11500000000.0,-3.465283035E+01,-1.608256329E+01,11600000000.0,-3.169859911E+01,-1.356455943E+02,11700000000.0,"-3.444327762E+01
","1.240269046E+02
"
100,11500000000.0,-3.490748045E+01,-1.626752874E+01,11600000000.0,-3.235933813E+01,-1.408177633E+02,11700000000.0,"-3.452342306E+01
","1.267835282E+02
"
101,11500000000.0,-3.430899450E+01,-1.392705233E+01,11600000000.0,-3.232288869E+01,-1.358302586E+02,11700000000.0,"-3.415017456E+01
","1.234248764E+02
"
102,11500000000.0,-3.342330489E+01,-1.797121058E+01,11600000000.0,-3.168715675E+01,-1.370796377E+02,11700000000.0,"-3.394456763E+01
","1.220202598E+02
"
103,11500000000.0,-3.513352935E+01,-3.261574484E+01,11600000000.0,-3.205401334E+01,-1.508586554E+02,11700000000.0,"-3.521735235E+01
","1.129900444E+02
"
104,11500000000.0,-3.478434228E+01,-2.292866143E+01,11600000000.0,-3.229980023E+01,-1.471808982E+02,11700000000.0,"-3.477840482E+01
","1.147252295E+02
"
105,11500000000.0,-3.412615013E+01,-1.752315274E+01,11600000000.0,-3.225376426E+01,-1.347812735E+02,11700000000.0,"-3.440268003E+01
","1.176301088E+02
"
106,11500000000.0,-3.579121826E+01,-2.772334091E+01,11600000000.0,-3.294467304E+01,-1.462626791E+02,11700000000.0,"-3.514140434E+01
","1.148340473E+02
"
107,11500000000.0,-3.479468007E+01,3.800388409E+01,11600000000.0,-3.323852970E+01,6.516698825E+01,11700000000.0,"-3.460329261E+01
","9.537628769E+01
"
108,11500000000.0,-3.376664509E+01,-1.456042730E+01,11600000000.0,-3.164142277E+01,-1.331677026E+02,11700000000.0,"-3.356358042E+01
","1.212549909E+02
"
109,11500000000.0,-3.475254331E+01,-8.840793573E+00,11600000000.0,-3.221775761E+01,-1.291655979E+02,11700000000.0,"-3.426266669E+01
","1.377751611E+02
"
110,11500000000.0,-3.587058760E+01,-3.358412487E+00,11600000000.0,-3.405835228E+01,-1.232332780E+02,11700000000.0,"-3.658520051E+01
","1.325886370E+02
"
111,11500000000.0,-3.836025911E+01,-1.406615746E+01,11600000000.0,-3.654756183E+01,-1.307455065E+02,11700000000.0,"-3.913768709E+01
","1.290774166E+02
"
112,11500000000.0,-3.994422725E+01,-9.224296425E-01,11600000000.0,-3.950985838E+01,-1.089926518E+02,11700000000.0,"-4.134594936E+01
","1.457382661E+02
"
113,11500000000.0,-3.695901085E+01,1.502801394E+01,11600000000.0,-3.530961812E+01,-1.070687062E+02,11700000000.0,"-3.655968092E+01
","1.523782100E+02
"
114,11500000000.0,-3.521896390E+01,1.138965996E+01,11600000000.0,-3.420808743E+01,-1.050678748E+02,11700000000.0,"-3.640903834E+01
","1.534451309E+02
"
115,11500000000.0,-3.492039762E+01,-3.844339512E+00,11600000000.0,-3.274214683E+01,-1.221028766E+02,11700000000.0,"-3.451947698E+01
","1.441523884E+02
"
116,11500000000.0,-3.456860265E+01,-2.115205321E+01,11600000000.0,-3.255152251E+01,-1.354856244E+02,11700000000.0,"-3.438957651E+01
","1.272504646E+02
"
117,11500000000.0,-3.552182364E+01,-1.280781227E+01,11600000000.0,-3.272885991E+01,-1.294911308E+02,11700000000.0,"-3.446378651E+01
","1.325542447E+02
"
118,11500000000.0,-3.518647293E+01,2.204188372E+00,11600000000.0,-3.355591547E+01,-1.202480533E+02,11700000000.0,"-3.465298638E+01
","1.420155385E+02
"
119,11500000000.0,-3.649996123E+01,-9.062856155E+00,11600000000.0,-3.462129181E+01,-1.221182349E+02,11700000000.0,"-3.725687566E+01
","1.350924300E+02
"
120,11500000000.0,-3.681068053E+01,-5.201762119E+00,11600000000.0,-3.455669798E+01,-1.251005765E+02,11700000000.0,"-3.655581780E+01
","1.378478564E+02
"
121,11500000000.0,-3.663868669E+01,4.731663089E+00,11600000000.0,-3.442290992E+01,-1.126688413E+02,11700000000.0,"-3.630929858E+01
","1.488746638E+02
"
122,11500000000.0,-3.708271987E+01,-4.150363179E+00,11600000000.0,-3.468336505E+01,-1.213552653E+02,11700000000.0,"-3.678287044E+01
","1.401604379E+02
"
123,11500000000.0,-3.472936066E+01,-1.298824777E+01,11600000000.0,-3.311890232E+01,-1.313081118E+02,11700000000.0,"-3.487786611E+01
","1.325507359E+02
"
124,11500000000.0,-3.277141433E+01,-1.542126808E+01,11600000000.0,-3.103901009E+01,-1.293288976E+02,11700000000.0,"-3.317029980E+01
","1.333391516E+02
"
125,11500000000.0,-3.438231990E+01,-1.314895630E+01,11600000000.0,-3.233785426E+01,-1.277417953E+02,11700000000.0,"-3.468127146E+01
","1.371251503E+02
"
126,11500000000.0,-3.670996712E+01,-5.007075982E+00,11600000000.0,-3.521985855E+01,-1.182716849E+02,11700000000.0,"-3.761686189E+01
","1.413541814E+02
"
127,11500000000.0,-3.939227645E+01,-1.676737319E+00,11600000000.0,-3.773660090E+01,-1.231813546E+02,11700000000.0,"-3.958435772E+01
","1.390530042E+02
"
128,11500000000.0,-4.237509652E+01,4.090521746E+00,11600000000.0,-4.080122054E+01,-1.158203780E+02,11700000000.0,"-4.295373472E+01
","1.539973590E+02
"
129,11500000000.0,-3.777907361E+01,6.616930095E+00,11600000000.0,-3.663592169E+01,-1.025569571E+02,11700000000.0,"-3.882820800E+01
","1.565060213E+02
"
130,11500000000.0,-3.584330517E+01,5.070245945E+00,11600000000.0,-3.396868223E+01,-1.093634952E+02,11700000000.0,"-3.548641464E+01
","1.528681469E+02
"
131,11500000000.0,-3.421436485E+01,-4.352177477E+00,11600000000.0,-3.189078537E+01,-1.182554541E+02,11700000000.0,"-3.405838170E+01
","1.445078560E+02
"
132,11500000000.0,-3.443233691E+01,-9.667995721E+00,11600000000.0,-3.253582199E+01,-1.292231838E+02,11700000000.0,"-3.441184075E+01
","1.360140425E+02
"
133,11500000000.0,-3.573176547E+01,-1.338394670E+01,11600000000.0,-3.311715136E+01,-1.303634071E+02,11700000000.0,"-3.540956838E+01
","1.314947531E+02
"
134,11500000000.0,-3.567444467E+01,-3.708834382E+00,11600000000.0,-3.394857583E+01,-1.194238954E+02,11700000000.0,"-3.579903278E+01
","1.397879139E+02
"
135,11500000000.0,-3.635406397E+01,-1.373343919E+00,11600000000.0,-3.415428641E+01,-1.232405123E+02,11700000000.0,"-3.566679805E+01
","1.377652862E+02
"
136,11500000000.0,-3.513328606E+01,-8.993677805E+00,11600000000.0,-3.318959747E+01,-1.256771962E+02,11700000000.0,"-3.521726450E+01
","1.319450925E+02
"
137,11500000000.0,-3.597112270E+01,-5.989450141E-01,11600000000.0,-3.396313252E+01,-1.207874407E+02,11700000000.0,"-3.561492916E+01
","1.428963023E+02
"
138,11500000000.0,-3.803441537E+01,-2.745343028E+00,11600000000.0,-3.508916543E+01,-1.187934712E+02,11700000000.0,"-3.665207238E+01
","1.422807974E+02
"
139,11500000000.0,-3.602865102E+01,-9.054316112E+00,11600000000.0,-3.330561277E+01,-1.253911404E+02,11700000000.0,"-3.514791470E+01
","1.354559380E+02
"
140,11500000000.0,-3.458121339E+01,6.7561651E-03,11600000000.0,-3.225664538E+01,-1.137968072E+02,11700000000.0,"-3.408048915E+01
","1.482493072E+02
"
141,11500000000.0,-3.460370079E+01,9.614917342E+00,11600000000.0,-3.403847141E+01,-1.055941155E+02,11700000000.0,"-3.550173812E+01
","1.534258161E+02
"
142,11500000000.0,-3.694680568E+01,1.160627563E+01,11600000000.0,-3.470336402E+01,-1.057453381E+02,11700000000.0,"-3.590366271E+01
","1.601776602E+02
"
143,11500000000.0,-3.880704863E+01,-4.944537294E+00,11600000000.0,-3.831131506E+01,-1.079539512E+02,11700000000.0,"-3.938376387E+01
","1.494729310E+02
"
144,11500000000.0,-4.094010993E+01,-6.518454955E+00,11600000000.0,-3.840077526E+01,-1.203293065E+02,11700000000.0,"-4.121235352E+01
","1.387253102E+02
"
145,11500000000.0,-3.636331879E+01,-6.567905474E+00,11600000000.0,-3.444787791E+01,-1.257914273E+02,11700000000.0,"-3.609519897E+01
","1.297136658E+02
"
146,11500000000.0,-3.360589083E+01,7.513462271E-01,11600000000.0,-3.120551359E+01,-1.191338923E+02,11700000000.0,"-3.333385579E+01
","1.456430025E+02
"
147,11500000000.0,-3.345668337E+01,5.014588771E+00,11600000000.0,-3.204411484E+01,-1.102779290E+02,11700000000.0,"-3.363834358E+01
","1.450814694E+02
"
148,11500000000.0,-3.890911079E+01,-6.991535898E+00,11600000000.0,-3.669012726E+01,-1.306350601E+02,11700000000.0,"-3.805331720E+01
","1.426106929E+02
"
149,11500000000.0,-4.338067501E+01,-3.075023909E+01,11600000000.0,-3.993296613E+01,-1.438926662E+02,11700000000.0,"-4.245820079E+01
","1.265622862E+02
"
150,11500000000.0,-3.944871684E+01,-1.497108962E+01,11600000000.0,-3.830835371E+01,-1.432482120E+02,11700000000.0,"-3.851919568E+01
","1.233007431E+02
"
151,11500000000.0,-3.921595097E+01,-2.600213112E+01,11600000000.0,-3.592028516E+01,-1.502177437E+02,11700000000.0,"-3.827799981E+01
","1.187198005E+02
"
152,11500000000.0,-3.921385011E+01,-2.717489204E+01,11600000000.0,-3.661841303E+01,-1.360175661E+02,11700000000.0,"-3.958978626E+01
","1.246542562E+02
"
153,11500000000.0,-3.680598231E+01,1.148978400E+01,11600000000.0,-3.561045336E+01,-1.100590667E+02,11700000000.0,"-3.596562203E+01
","1.530138951E+02
"
154,11500000000.0,-3.579893378E+01,2.215756841E+01,11600000000.0,-3.346327710E+01,-1.092312738E+02,11700000000.0,"-3.412041046E+01
","1.603597084E+02
"
155,11500000000.0,-3.459025364E+01,2.591455714E+00,11600000000.0,-3.144766786E+01,-1.233302110E+02,11700000000.0,"-3.381410885E+01
","1.456441963E+02
"
156,11500000000.0,-3.453385531E+01,-1.122260819E+01,11600000000.0,-3.227246111E+01,-1.289378155E+02,11700000000.0,"-3.430549409E+01
","1.263601498E+02
"
157,11500000000.0,-3.645624906E+01,5.330240887E+00,11600000000.0,-3.580671952E+01,-1.064005066E+02,11700000000.0,"-3.691507182E+01
","1.476075328E+02
"
158,11500000000.0,-3.512735018E+01,1.857798634E+01,11600000000.0,-3.383123852E+01,-1.001404144E+02,11700000000.0,"-3.513896861E+01
","1.566168445E+02
"
159,11500000000.0,-3.735196093E+01,-1.350660090E+00,11600000000.0,-3.696886734E+01,-1.261672190E+02,11700000000.0,"-3.769384582E+01
","1.403694413E+02
"
160,11500000000.0,-3.956184552E+01,-7.980102635E+00,11600000000.0,-3.558844919E+01,-1.394133602E+02,11700000000.0,"-3.784980891E+01
","1.292119225E+02
"
161,11500000000.0,-3.575514038E+01,-9.901376722E-01,11600000000.0,-3.369473567E+01,-1.284999203E+02,11700000000.0,"-3.508763852E+01
","1.344226842E+02
"
162,11500000000.0,-3.418459854E+01,-1.194720293E+01,11600000000.0,-3.307383372E+01,-1.380509958E+02,11700000000.0,"-3.369525261E+01
","1.258264007E+02
"
163,11500000000.0,-3.321273989E+01,-1.833736888E+01,11600000000.0,-3.163118803E+01,-1.395949390E+02,11700000000.0,"-3.280509805E+01
","1.165838724E+02
"
164,11500000000.0,-3.494941016E+01,-2.701841050E+01,11600000000.0,-3.194574949E+01,-1.452691195E+02,11700000000.0,"-3.509938825E+01
","1.150433038E+02
"
165,11500000000.0,-3.710111846E+01,-1.969597659E+01,11600000000.0,-3.248520907E+01,-1.455014558E+02,11700000000.0,"-3.480107666E+01
","1.230412723E+02
"
166,11500000000.0,-3.513715596E+01,-8.717679236E+00,11600000000.0,-3.293278896E+01,-1.373386818E+02,11700000000.0,"-3.367941724E+01
","1.242345427E+02
"
167,11500000000.0,-3.441212757E+01,-2.796075858E+01,11600000000.0,-3.271750392E+01,-1.415814782E+02,11700000000.0,"-3.486366751E+01
","1.068461168E+02
"
168,11500000000.0,-3.514655735E+01,-2.637768995E+01,11600000000.0,-3.150295700E+01,-1.454297030E+02,11700000000.0,"-3.475167537E+01
","1.166823260E+02
"
169,11500000000.0,-3.555973615E+01,-9.755195540E+00,11600000000.0,-3.271646141E+01,-1.419469389E+02,11700000000.0,"-3.378257722E+01
","1.231944419E+02
"
170,11500000000.0,-3.669782877E+01,-2.618906312E+01,11600000000.0,-3.344806915E+01,-1.443156952E+02,11700000000.0,"-3.552973759E+01
","1.134188035E+02
"
171,11500000000.0,-3.596411028E+01,-3.082403293E+01,11600000000.0,-3.261949129E+01,-1.538697975E+02,11700000000.0,"-3.516018391E+01
","1.139800348E+02
"
172,11500000000.0,-3.392424270E+01,-1.488448261E+01,11600000000.0,-3.225236243E+01,-1.370744924E+02,11700000000.0,"-3.369065922E+01
","1.190628568E+02
"
173,11500000000.0,-3.533268230E+01,-1.545323751E+01,11600000000.0,-3.223497925E+01,-1.289891163E+02,11700000000.0,"-3.543472126E+01
","1.348759561E+02
"
174,11500000000.0,-3.672988964E+01,-5.405214108E+00,11600000000.0,-3.445714612E+01,-1.242271982E+02,11700000000.0,"-3.568285433E+01
","1.353283177E+02
"
175,11500000000.0,-3.947373792E+01,-1.092226227E+01,11600000000.0,-3.745961671E+01,-1.328063834E+02,11700000000.0,"-3.885803670E+01
","1.234389092E+02
"
176,11500000000.0,-3.904145019E+01,-9.96651144E-02,11600000000.0,-3.796750744E+01,-1.182005275E+02,11700000000.0,"-3.941679460E+01
","1.357822371E+02
"
177,11500000000.0,-3.854992574E+01,1.140566361E+01,11600000000.0,-3.536831578E+01,-1.129187608E+02,11700000000.0,"-3.746438418E+01
","1.572295082E+02
"
178,11500000000.0,-3.625599500E+01,-4.129687989E+00,11600000000.0,-3.500337109E+01,-1.209997547E+02,11700000000.0,"-3.629924633E+01
","1.406347933E+02
"
179,11500000000.0,-3.511402098E+01,-1.041967333E+01,11600000000.0,-3.289777111E+01,-1.257555735E+02,11700000000.0,"-3.492065831E+01
","1.346261685E+02
"
180,11500000000.0,-3.700116913E+01,-1.132144120E+01,11600000000.0,-3.410211062E+01,-1.330487406E+02,11700000000.0,"-3.585236740E+01
","1.273736148E+02
"
181,11500000000.0,-3.806112101E+01,-1.917800912E+01,11600000000.0,-3.536846301E+01,-1.326279030E+02,11700000000.0,"-3.713877859E+01
","1.279119039E+02
"
182,11500000000.0,-3.628112506E+01,-1.546394529E+01,11600000000.0,-3.368267267E+01,-1.357260431E+02,11700000000.0,"-3.536358527E+01
","1.293363443E+02
"
183,11500000000.0,-3.576728995E+01,-1.485354637E+01,11600000000.0,-3.392119961E+01,-1.346550808E+02,11700000000.0,"-3.552483222E+01
","1.260577306E+02
"
184,11500000000.0,-3.632693126E+01,-1.149693729E-01,11600000000.0,-3.418744851E+01,-1.202822907E+02,11700000000.0,"-3.640289661E+01
","1.385932626E+02
"
185,11500000000.0,-3.649564941E+01,2.762891797E+00,11600000000.0,-3.473133429E+01,-1.137992584E+02,11700000000.0,"-3.759056283E+01
","1.472394478E+02
"
186,11500000000.0,-3.841732970E+01,-8.816415843E+00,11600000000.0,-3.621843395E+01,-1.278672477E+02,11700000000.0,"-3.805808197E+01
","1.347225437E+02
"
187,11500000000.0,-3.736816176E+01,-4.715076099E+00,11600000000.0,-3.614181018E+01,-1.278379219E+02,11700000000.0,"-3.695478881E+01
","1.390198142E+02
"
188,11500000000.0,-3.618753014E+01,4.482872828E+00,11600000000.0,-3.375220621E+01,-1.130578333E+02,11700000000.0,"-3.604268936E+01
","1.490631697E+02
"
189,11500000000.0,-3.627269069E+01,1.467497277E+01,11600000000.0,-3.428982645E+01,-1.031117617E+02,11700000000.0,"-3.576889836E+01
","1.622031931E+02
"
190,11500000000.0,-3.693110730E+01,6.546260940E+00,11600000000.0,-3.547421731E+01,-1.064097189E+02,11700000000.0,"-3.742560759E+01
","1.546358164E+02
"
191,11500000000.0,-4.043768836E+01,-3.496496618E+00,11600000000.0,-4.018629101E+01,-1.305683245E+02,11700000000.0,"-4.110494020E+01
","1.454013521E+02
"
192,11500000000.0,-3.917902655E+01,-1.694215413E+01,11600000000.0,-3.763859124E+01,-1.336277029E+02,11700000000.0,"-3.855036921E+01
","1.278187043E+02
"
193,11500000000.0,-3.677952114E+01,-1.174974795E+01,11600000000.0,-3.449212101E+01,-1.251426858E+02,11700000000.0,"-3.616393994E+01
","1.341930396E+02
"
194,11500000000.0,-3.425921481E+01,-1.338077370E+01,11600000000.0,-3.278961330E+01,-1.293939799E+02,11700000000.0,"-3.480885621E+01
","1.342635206E+02
"
195,11500000000.0,-3.380565617E+01,-1.941717969E+01,11600000000.0,-3.176464208E+01,-1.401608086E+02,11700000000.0,"-3.357879056E+01
","1.262789177E+02
"
196,11500000000.0,-3.484023346E+01,-2.559634530E+01,11600000000.0,-3.282947091E+01,-1.456279367E+02,11700000000.0,"-3.463741451E+01
","1.238157429E+02
"
197,11500000000.0,-3.574928034E+01,-2.244285632E+01,11600000000.0,-3.403590281E+01,-1.361046723E+02,11700000000.0,"-3.595085609E+01
","1.276271519E+02
"
198,11500000000.0,-3.440714246E+01,-7.307945953E+00,11600000000.0,-3.283881082E+01,-1.227614153E+02,11700000000.0,"-3.506834466E+01
","1.327971891E+02
"
199,11500000000.0,-3.514224186E+01,-1.835178473E+01,11600000000.0,-3.328853346E+01,-1.385922583E+02,11700000000.0,"-3.499730544E+01
","1.207461028E+02
"
200,11500000000.0,-3.505142298E+01,-2.021622278E+01,11600000000.0,-3.361105590E+01,-1.398611956E+02,11700000000.0,"-3.470924875E+01
","1.214855790E+02
"
201,11500000000.0,-3.553222908E+01,-9.500208178E+00,11600000000.0,-3.269585581E+01,-1.318327176E+02,11700000000.0,"-3.473715598E+01
","1.329864007E+02
"
202,11500000000.0,-3.625688279E+01,-2.191511634E+01,11600000000.0,-3.355308871E+01,-1.358259713E+02,11700000000.0,"-3.533623054E+01
","1.257592860E+02
"
203,11500000000.0,-3.521630597E+01,-1.865266140E+01,11600000000.0,-3.307785690E+01,-1.385966183E+02,11700000000.0,"-3.463285572E+01
","1.247485803E+02
"
204,11500000000.0,-3.406827413E+01,-1.074947095E+01,11600000000.0,-3.187062473E+01,-1.268459899E+02,11700000000.0,"-3.443552991E+01
","1.339417706E+02
"
205,11500000000.0,-3.532194671E+01,-3.939302883E+00,11600000000.0,-3.353390263E+01,-1.171321398E+02,11700000000.0,"-3.488255629E+01
","1.460897436E+02
"
206,11500000000.0,-3.741523124E+01,6.294922357E+00,11600000000.0,-3.420562986E+01,-1.155535698E+02,11700000000.0,"-3.564607404E+01
","1.536141774E+02
"
207,11500000000.0,-3.956659743E+01,-5.573005150E-01,11600000000.0,-3.786574444E+01,-1.243938090E+02,11700000000.0,"-3.847810858E+01
","1.373974350E+02
"
208,11500000000.0,-3.943226875E+01,-9.865234271E+00,11600000000.0,-3.796231783E+01,-1.280901393E+02,11700000000.0,"-3.865323212E+01
","1.291582582E+02
"
209,11500000000.0,-3.607688336E+01,-4.371170402E+00,11600000000.0,-3.417981481E+01,-1.244787313E+02,11700000000.0,"-3.586746082E+01
","1.384366193E+02
"
210,11500000000.0,-3.445452936E+01,-1.028559199E+01,11600000000.0,-3.173740793E+01,-1.236128827E+02,11700000000.0,"-3.506933099E+01
","1.348549346E+02
"
211,11500000000.0,-3.408865869E+01,-1.128545872E+01,11600000000.0,-3.179912532E+01,-1.343058264E+02,11700000000.0,"-3.336647573E+01
","1.199360449E+02
"
212,11500000000.0,-3.541410895E+01,-2.938781804E+01,11600000000.0,-3.234687766E+01,-1.488237774E+02,11700000000.0,"-3.482831845E+01
","1.160989181E+02
"
213,11500000000.0,-3.599009854E+01,-2.581385906E+01,11600000000.0,-3.358328617E+01,-1.399771432E+02,11700000000.0,"-3.524551693E+01
","1.176197061E+02
"
214,11500000000.0,-3.541546527E+01,-7.879175630E+00,11600000000.0,-3.256401658E+01,-1.359423641E+02,11700000000.0,"-3.390614974E+01
","1.300717723E+02
"
215,11500000000.0,-3.555472935E+01,-2.192922574E+01,11600000000.0,-3.213036202E+01,-1.369305149E+02,11700000000.0,"-3.457184715E+01
","1.221171903E+02
"
216,11500000000.0,-3.518513700E+01,-2.276844378E+01,11600000000.0,-3.378715894E+01,-1.379194405E+02,11700000000.0,"-3.577404590E+01
","1.107718713E+02
"
217,11500000000.0,-3.569499176E+01,-8.151412094E+00,11600000000.0,-3.296776221E+01,-1.368996392E+02,11700000000.0,"-3.456262912E+01
","1.297902754E+02
"
218,11500000000.0,-3.725199414E+01,-1.880620556E+01,11600000000.0,-3.223296582E+01,-1.353710419E+02,11700000000.0,"-3.568744075E+01
","1.306746120E+02
"
219,11500000000.0,-3.490059162E+01,-2.393407010E+01,11600000000.0,-3.257387239E+01,-1.378364945E+02,11700000000.0,"-3.497063114E+01
","1.176797931E+02
"
220,11500000000.0,-3.316025779E+01,-1.706156048E+01,11600000000.0,-3.166237818E+01,-1.420341783E+02,11700000000.0,"-3.243820953E+01
","1.183294754E+02
"
221,11500000000.0,-3.497464518E+01,-1.118670719E+01,11600000000.0,-3.275973350E+01,-1.419926164E+02,11700000000.0,"-3.371317880E+01
","1.251889507E+02
"
222,11500000000.0,-3.711853413E+01,-1.413925864E+00,11600000000.0,-3.395051003E+01,-1.312735757E+02,11700000000.0,"-3.593821203E+01
","1.316086891E+02
"
223,11500000000.0,-3.969832720E+01,-1.257777012E+01,11600000000.0,-3.529732814E+01,-1.367307632E+02,11700000000.0,"-3.833133191E+01
","1.284966004E+02
"
