,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3
11,11500000000.0,-3.584890251E+01,-2.752792410E+01,11600000000.0,-3.299707045E+01,-1.437067086E+02,11700000000.0,"-3.589401973E+01
","1.201286216E+02
"
12,11500000000.0,-3.368989121E+01,-2.313255424E+01,11600000000.0,-3.187386019E+01,-1.433608704E+02,11700000000.0,"-3.368536655E+01
","1.174320999E+02
"
13,11500000000.0,-3.474998503E+01,-2.052175999E+01,11600000000.0,-3.303419112E+01,-1.378205051E+02,11700000000.0,"-3.521918898E+01
","1.223369929E+02
"
14,11500000000.0,-3.630451409E+01,-8.275291267E+00,11600000000.0,-3.513628375E+01,-1.253443538E+02,11700000000.0,"-3.736720705E+01
","1.225826092E+02
"
15,11500000000.0,-3.785403096E+01,-1.431852108E+01,11600000000.0,-3.644396752E+01,-1.322490056E+02,11700000000.0,"-3.831613264E+01
","1.232471188E+02
"
16,11500000000.0,-3.783794466E+01,-3.896219618E+01,11600000000.0,-3.649009307E+01,-1.582552643E+02,11700000000.0,"-3.972358943E+01
","1.021538757E+02
"
17,11500000000.0,-3.612970218E+01,-2.860655838E+01,11600000000.0,-3.375044056E+01,-1.457119929E+02,11700000000.0,"-3.733934379E+01
","1.180552227E+02
"
18,11500000000.0,-3.347365433E+01,-3.314426090E+01,11600000000.0,-3.280689229E+01,-1.518083533E+02,11700000000.0,"-3.497864568E+01
","1.052120147E+02
"
19,11500000000.0,-3.276447527E+01,-3.433558659E+01,11600000000.0,-3.127454238E+01,-1.601634081E+02,11700000000.0,"-3.300055536E+01
","1.001533399E+02
"
20,11500000000.0,-3.425726226E+01,-5.031694834E+01,11600000000.0,-3.193735710E+01,-1.700551932E+02,11700000000.0,"-3.472599688E+01
","8.928583568E+01
"
21,11500000000.0,-3.505538967E+01,-4.940558425E+01,11600000000.0,-3.280925290E+01,-1.709161818E+02,11700000000.0,"-3.537957517E+01
","9.110706083E+01
"
22,11500000000.0,-3.419327834E+01,-3.820939771E+01,11600000000.0,-3.214206537E+01,-1.614728628E+02,11700000000.0,"-3.439296359E+01
","1.040122743E+02
"
23,11500000000.0,-3.488191851E+01,-4.493658981E+01,11600000000.0,-3.232548743E+01,-1.668843657E+02,11700000000.0,"-3.519273156E+01
","9.475593906E+01
"
24,11500000000.0,-3.468693940E+01,-4.420660433E+01,11600000000.0,-3.316549520E+01,-1.599791059E+02,11700000000.0,"-3.500726482E+01
","9.863659292E+01
"
25,11500000000.0,-3.416157218E+01,-2.913603923E+01,11600000000.0,-3.291038792E+01,-1.459788440E+02,11700000000.0,"-3.428213926E+01
","1.132011613E+02
"
26,11500000000.0,-3.546544341E+01,-3.149065570E+01,11600000000.0,-3.386461645E+01,-1.516122269E+02,11700000000.0,"-3.518007968E+01
","1.175641350E+02
"
27,11500000000.0,-3.570569423E+01,-3.541649711E+01,11600000000.0,-3.324798460E+01,-1.515083249E+02,11700000000.0,"-3.563552189E+01
","1.094628289E+02
"
28,11500000000.0,-6.301463635E+01,-3.470287750E+01,11600000000.0,-5.917094253E+01,-1.470691700E+02,11700000000.0,"-5.259996991E+01
","1.115411812E+02
"
29,11500000000.0,-3.510337147E+01,3.133280115E+01,11600000000.0,-3.365714289E+01,1.456665941E+01,11700000000.0,"-3.528923632E+01
","1.411620519E+01
"
30,11500000000.0,-3.525160091E+01,-1.065086625E+01,11600000000.0,-3.380769687E+01,-1.286968594E+02,11700000000.0,"-3.523230187E+01
","1.230293922E+02
"
31,11500000000.0,-3.806885782E+01,-1.812049621E+01,11600000000.0,-3.548308894E+01,-1.418303409E+02,11700000000.0,"-3.689464087E+01
","1.199809935E+02
"
32,11500000000.0,-3.778275304E+01,-1.987226521E+00,11600000000.0,-3.490391706E+01,-1.290239757E+02,11700000000.0,"-3.636045156E+01
","1.330241884E+02
"
33,11500000000.0,-3.489332857E+01,1.057722006E+01,11600000000.0,-3.337628666E+01,-1.178994731E+02,11700000000.0,"-3.449642763E+01
","1.446091840E+02
"
34,11500000000.0,-3.399639452E+01,-1.012150578E+01,11600000000.0,-3.222777783E+01,-1.295276411E+02,11700000000.0,"-3.345299589E+01
","1.315321020E+02
"
35,11500000000.0,-3.204777920E+01,-1.505081727E+01,11600000000.0,-3.021631628E+01,-1.313417283E+02,11700000000.0,"-3.220080039E+01
","1.248245725E+02
"
36,11500000000.0,-3.345738963E+01,-2.155551198E+01,11600000000.0,-3.112687156E+01,-1.371730610E+02,11700000000.0,"-3.331662058E+01
","1.207288420E+02
"
37,11500000000.0,-3.591549190E+01,-2.930898352E+01,11600000000.0,-3.206744856E+01,-1.418765184E+02,11700000000.0,"-3.438740248E+01
","1.210127910E+02
"
38,11500000000.0,-3.415832895E+01,-1.585707607E+01,11600000000.0,-3.131597173E+01,-1.412088581E+02,11700000000.0,"-3.311254339E+01
","1.225633731E+02
"
39,11500000000.0,-3.329599727E+01,-1.633970503E+01,11600000000.0,-3.118412019E+01,-1.426844805E+02,11700000000.0,"-3.259775093E+01
","1.177988658E+02
"
40,11500000000.0,-3.441318415E+01,-9.701106401E+00,11600000000.0,-3.192965730E+01,-1.314275190E+02,11700000000.0,"-3.368252751E+01
","1.222477483E+02
"
41,11500000000.0,-3.557343315E+01,-1.018777558E+00,11600000000.0,-3.241119945E+01,-1.251749421E+02,11700000000.0,"-3.447010447E+01
","1.341820453E+02
"
42,11500000000.0,-3.581081768E+01,-1.699296962E+01,11600000000.0,-3.338806213E+01,-1.390591509E+02,11700000000.0,"-3.460522068E+01
","1.163980466E+02
"
43,11500000000.0,-3.456888375E+01,-2.166154966E+01,11600000000.0,-3.258196695E+01,-1.395860137E+02,11700000000.0,"-3.470113279E+01
","1.172118905E+02
"
44,11500000000.0,-3.365998617E+01,-1.526930408E+00,11600000000.0,-3.115110316E+01,-1.266708649E+02,11700000000.0,"-3.290017408E+01
","1.352308793E+02
"
45,11500000000.0,-3.357085869E+01,4.730415930E+00,11600000000.0,-3.194933367E+01,-1.153039814E+02,11700000000.0,"-3.347525485E+01
","1.393561782E+02
"
46,11500000000.0,-3.515238940E+01,-2.567797446E+00,11600000000.0,-3.274082903E+01,-1.164130998E+02,11700000000.0,"-3.662930567E+01
","1.392314899E+02
"
47,11500000000.0,-3.957257206E+01,-1.377467400E+01,11600000000.0,-3.739848382E+01,-1.322605507E+02,11700000000.0,"-4.008671091E+01
","1.262079770E+02
"
48,11500000000.0,-3.933246145E+01,1.254188112E+01,11600000000.0,-3.791260031E+01,-1.062261819E+02,11700000000.0,"-4.073033678E+01
","1.541860192E+02
"
49,11500000000.0,-3.569225319E+01,2.398853038E+01,11600000000.0,-3.503428993E+01,-9.136530521E+01,11700000000.0,"-3.697494547E+01
","1.611537708E+02
"
50,11500000000.0,-3.536448240E+01,1.259741598E+01,11600000000.0,-3.377105104E+01,-9.866452090E+01,11700000000.0,"-3.659510923E+01
","1.594616286E+02
"
51,11500000000.0,-3.407660742E+01,8.225597810E+00,11600000000.0,-3.205654344E+01,-1.136251811E+02,11700000000.0,"-3.395083360E+01
","1.494366644E+02
"
52,11500000000.0,-3.581868216E+01,-2.862844470E+00,11600000000.0,-3.332047178E+01,-1.221860416E+02,11700000000.0,"-3.554484312E+01
","1.411637674E+02
"
53,11500000000.0,-3.891078771E+01,-1.184160800E+01,11600000000.0,-3.541738799E+01,-1.336333639E+02,11700000000.0,"-3.579885021E+01
","1.364807326E+02
"
54,11500000000.0,-3.557443531E+01,-4.726068730E+00,11600000000.0,-3.367682439E+01,-1.280816442E+02,11700000000.0,"-3.500435914E+01
","1.333103679E+02
"
55,11500000000.0,-3.411296777E+01,-1.323571539E+01,11600000000.0,-3.247353403E+01,-1.291699224E+02,11700000000.0,"-3.422468114E+01
","1.373351435E+02
"
56,11500000000.0,-3.465548516E+01,-7.318458822E+00,11600000000.0,-3.287461597E+01,-1.267205254E+02,11700000000.0,"-3.439897227E+01
","1.347365598E+02
"
57,11500000000.0,-3.618425236E+01,-8.087471697E-01,11600000000.0,-3.372194142E+01,-1.163731575E+02,11700000000.0,"-3.566918200E+01
","1.438676107E+02
"
58,11500000000.0,-3.762961464E+01,-1.069639197E+01,11600000000.0,-3.553004961E+01,-1.289027120E+02,11700000000.0,"-3.711828312E+01
","1.308109146E+02
"
59,11500000000.0,-3.633786545E+01,-1.339610481E+01,11600000000.0,-3.466307822E+01,-1.348607669E+02,11700000000.0,"-3.600595794E+01
","1.280193445E+02
"
60,11500000000.0,-3.426938674E+01,-6.904809589E+00,11600000000.0,-3.235967791E+01,-1.249333832E+02,11700000000.0,"-3.409463291E+01
","1.406416515E+02
"
61,11500000000.0,-3.459829989E+01,-2.009711303E+00,11600000000.0,-3.265873039E+01,-1.162611859E+02,11700000000.0,"-3.476870005E+01
","1.483691421E+02
"
62,11500000000.0,-3.578411583E+01,-2.030504164E-01,11600000000.0,-3.366848769E+01,-1.171648633E+02,11700000000.0,"-3.565570748E+01
","1.455861310E+02
"
63,11500000000.0,-3.846979683E+01,-1.622621717E+01,11600000000.0,-3.745932799E+01,-1.341449497E+02,11700000000.0,"-3.927986850E+01
","1.228347348E+02
"
64,11500000000.0,-3.948380296E+01,-3.503101626E+00,11600000000.0,-3.791137495E+01,-1.159584448E+02,11700000000.0,"-4.045691259E+01
","1.411743639E+02
"
65,11500000000.0,-3.762632579E+01,5.193804258E+00,11600000000.0,-3.549829013E+01,-1.161776798E+02,11700000000.0,"-3.812821695E+01
","1.480449058E+02
"
66,11500000000.0,-3.668610390E+01,-4.274447085E+00,11600000000.0,-3.439414521E+01,-1.204977509E+02,11700000000.0,"-3.614098938E+01
","1.447165221E+02
"
67,11500000000.0,-3.619680751E+01,-1.419957158E+01,11600000000.0,-3.416756011E+01,-1.279235647E+02,11700000000.0,"-3.557329619E+01
","1.334514440E+02
"
68,11500000000.0,-3.734146597E+01,-2.525676204E+01,11600000000.0,-3.525958620E+01,-1.372373065E+02,11700000000.0,"-3.598562810E+01
","1.223660076E+02
"
69,11500000000.0,-3.570366148E+01,-1.345442751E+01,11600000000.0,-3.355162566E+01,-1.276779927E+02,11700000000.0,"-3.574689108E+01
","1.339191324E+02
"
70,11500000000.0,-3.430249691E+01,-2.260264438E+00,11600000000.0,-3.286323628E+01,-1.160759959E+02,11700000000.0,"-3.461978190E+01
","1.426370721E+02
"
71,11500000000.0,-3.643544384E+01,-1.767867645E+01,11600000000.0,-3.412890714E+01,-1.350216039E+02,11700000000.0,"-3.574142934E+01
","1.268175254E+02
"
72,11500000000.0,-3.676667571E+01,-2.889205046E+01,11600000000.0,-3.548311698E+01,-1.399268220E+02,11700000000.0,"-3.667302015E+01
","1.203517023E+02
"
73,11500000000.0,-3.674928029E+01,1.042468271E+02,11600000000.0,-3.467550994E+01,6.753817294E+01,11700000000.0,"-3.598527201E+01
","8.844116869E+01
"
74,11500000000.0,-3.822196250E+01,-5.216446391E+00,11600000000.0,-3.527500196E+01,-1.234849035E+02,11700000000.0,"-3.632247108E+01
","1.416750748E+02
"
75,11500000000.0,-3.717961816E+01,-1.684458526E+01,11600000000.0,-3.460782676E+01,-1.316223072E+02,11700000000.0,"-3.593164329E+01
","1.331945154E+02
"
76,11500000000.0,-3.547780633E+01,-8.719323965E+00,11600000000.0,-3.294001630E+01,-1.284684139E+02,11700000000.0,"-3.505317231E+01
","1.395168674E+02
"
77,11500000000.0,-3.636482264E+01,-9.269796462E+00,11600000000.0,-3.540573340E+01,-1.231004533E+02,11700000000.0,"-3.789296818E+01
","1.362669519E+02
"
78,11500000000.0,-3.805825397E+01,1.217195444E+01,11600000000.0,-3.774227188E+01,-1.103545817E+02,11700000000.0,"-3.861998840E+01
","1.496380398E+02
"
79,11500000000.0,-3.884347549E+01,8.184398950E+00,11600000000.0,-3.850535445E+01,-1.050983241E+02,11700000000.0,"-4.096213646E+01
","1.536350950E+02
"
80,11500000000.0,-3.999423022E+01,-1.782538579E+01,11600000000.0,-3.767690336E+01,-1.316767925E+02,11700000000.0,"-4.036609990E+01
","1.338308840E+02
"
81,11500000000.0,-7.084975600E+01,-1.108954492E+01,11600000000.0,-5.411360844E+01,-1.227943216E+02,11700000000.0,"-5.796718413E+01
","1.351596256E+02
"
82,11500000000.0,-3.542248278E+01,-1.331129247E+01,11600000000.0,-3.349762575E+01,-1.336853690E+02,11700000000.0,"-3.521128172E+01
","1.305491288E+02
"
83,11500000000.0,-3.454035604E+01,-1.870063051E+01,11600000000.0,-3.185984749E+01,-1.380407179E+02,11700000000.0,"-3.384080101E+01
","1.219763453E+02
"
84,11500000000.0,-3.486326746E+01,-3.058187115E+01,11600000000.0,-3.348232238E+01,-1.508598618E+02,11700000000.0,"-3.480328300E+01
","1.106078694E+02
"
85,11500000000.0,-3.604347162E+01,-2.890886550E+01,11600000000.0,-3.324544889E+01,-1.499482210E+02,11700000000.0,"-3.525313706E+01
","1.134038917E+02
"
86,11500000000.0,-3.512437256E+01,-2.258288369E+01,11600000000.0,-3.253945485E+01,-1.406469585E+02,11700000000.0,"-3.478694112E+01
","1.196874874E+02
"
87,11500000000.0,-3.545032378E+01,-2.952828340E+01,11600000000.0,-3.354088698E+01,-1.486972675E+02,11700000000.0,"-3.465247418E+01
","1.110092810E+02
"
88,11500000000.0,-3.619333605E+01,-3.099957846E+01,11600000000.0,-3.300820555E+01,-1.535232394E+02,11700000000.0,"-3.505462437E+01
","1.157865635E+02
"
89,11500000000.0,-3.562948966E+01,-2.729263586E+01,11600000000.0,-3.224997235E+01,-1.376847693E+02,11700000000.0,"-3.540160361E+01
","1.245165036E+02
"
90,11500000000.0,-3.564736240E+01,-3.232071127E+01,11600000000.0,-3.299760293E+01,-1.370413198E+02,11700000000.0,"-3.582886656E+01
","1.188961575E+02
"
91,11500000000.0,-3.502534230E+01,-2.565409066E+01,11600000000.0,-3.291347948E+01,-1.436148159E+02,11700000000.0,"-3.495475603E+01
","1.167973714E+02
"
92,11500000000.0,-3.424682834E+01,-6.893192236E+01,11600000000.0,-3.234403304E+01,1.692348578E+02,11700000000.0,"-3.376462393E+01
","6.917562104E+01
"
93,11500000000.0,-3.575049786E+01,-1.329643981E+01,11600000000.0,-3.286558173E+01,-1.337236837E+02,11700000000.0,"-3.488336896E+01
","1.382768219E+02
"
94,11500000000.0,-3.660149535E+01,8.269401807E-01,11600000000.0,-3.394523848E+01,-1.227827816E+02,11700000000.0,"-3.613468477E+01
","1.442443644E+02
"
95,11500000000.0,-3.870085995E+01,-1.185114209E+01,11600000000.0,-3.602029461E+01,-1.324056251E+02,11700000000.0,"-3.811952862E+01
","1.353063317E+02
"
96,11500000000.0,-3.739131487E+01,-7.722660243E+00,11600000000.0,-3.578571154E+01,-1.246337249E+02,11700000000.0,"-3.750127390E+01
","1.327372435E+02
"
97,11500000000.0,-3.645458151E+01,2.570728234E+00,11600000000.0,-3.373630785E+01,-1.143007505E+02,11700000000.0,"-3.643782415E+01
","1.459936765E+02
"
98,11500000000.0,-3.579775026E+01,-1.134469851E+01,11600000000.0,-3.381472187E+01,-1.246505461E+02,11700000000.0,"-3.604935235E+01
","1.351967025E+02
"
99,11500000000.0,-3.447357055E+01,-1.527872546E+01,11600000000.0,-3.177092900E+01,-1.360077444E+02,11700000000.0,"-3.408176423E+01
","1.247621422E+02
"
100,11500000000.0,-3.474619151E+01,-1.628836774E+01,11600000000.0,-3.246576730E+01,-1.403563264E+02,11700000000.0,"-3.427073586E+01
","1.260881722E+02
"
101,11500000000.0,-3.442641577E+01,-1.548867797E+01,11600000000.0,-3.196973291E+01,-1.365818391E+02,11700000000.0,"-3.406650312E+01
","1.255951992E+02
"
102,11500000000.0,-3.377262176E+01,-1.937905574E+01,11600000000.0,-3.196994529E+01,-1.358128741E+02,11700000000.0,"-3.437388712E+01
","1.229300113E+02
"
103,11500000000.0,-3.521220291E+01,-3.157849642E+01,11600000000.0,-3.201547799E+01,-1.501581696E+02,11700000000.0,"-3.532317500E+01
","1.111658073E+02
"
104,11500000000.0,-3.472321173E+01,-2.289642952E+01,11600000000.0,-3.254192335E+01,-1.472557834E+02,11700000000.0,"-3.429742361E+01
","1.131447315E+02
"
105,11500000000.0,-3.409208259E+01,-1.792460537E+01,11600000000.0,-3.235809237E+01,-1.363944359E+02,11700000000.0,"-3.411913209E+01
","1.205612610E+02
"
106,11500000000.0,-3.584661645E+01,-2.450257860E+01,11600000000.0,-3.272931816E+01,-1.465066466E+02,11700000000.0,"-3.515038196E+01
","1.112558047E+02
"
107,11500000000.0,-3.495617515E+01,-2.327848991E+01,11600000000.0,-3.309331475E+01,-1.503903367E+02,11700000000.0,"-3.462395619E+01
","1.102115071E+02
"
108,11500000000.0,-3.369568994E+01,-1.547586559E+01,11600000000.0,-3.179821211E+01,-1.337953273E+02,11700000000.0,"-3.383604468E+01
","1.222702604E+02
"
109,11500000000.0,-3.457865332E+01,-7.555657468E+00,11600000000.0,-3.226076277E+01,-1.296952140E+02,11700000000.0,"-3.491096032E+01
","1.378329876E+02
"
110,11500000000.0,-3.582315195E+01,-5.110636191E+00,11600000000.0,-3.387966064E+01,-1.236018990E+02,11700000000.0,"-3.629329635E+01
","1.329462368E+02
"
111,11500000000.0,-3.831884803E+01,-1.626106988E+01,11600000000.0,-3.628793742E+01,-1.289096818E+02,11700000000.0,"-3.952620697E+01
","1.328389994E+02
"
112,11500000000.0,-3.978185114E+01,-2.365009353E+00,11600000000.0,-3.952731447E+01,-1.074694071E+02,11700000000.0,"-4.147214176E+01
","1.425379216E+02
"
113,11500000000.0,-3.658828140E+01,1.369217863E+01,11600000000.0,-3.542133016E+01,-1.069779783E+02,11700000000.0,"-3.659151903E+01
","1.579228198E+02
"
114,11500000000.0,-3.541989408E+01,1.133658185E+01,11600000000.0,-3.424514878E+01,-1.064504762E+02,11700000000.0,"-3.601294888E+01
","1.535617346E+02
"
115,11500000000.0,-3.481530210E+01,-2.308447364E+00,11600000000.0,-3.287489779E+01,-1.224346169E+02,11700000000.0,"-3.439378541E+01
","1.458804754E+02
"
116,11500000000.0,-3.448521602E+01,-2.028522366E+01,11600000000.0,-3.259774108E+01,-1.363242568E+02,11700000000.0,"-3.409623186E+01
","1.267646316E+02
"
117,11500000000.0,-3.558373019E+01,-1.243191313E+01,11600000000.0,-3.265913482E+01,-1.301472887E+02,11700000000.0,"-3.449797270E+01
","1.334083684E+02
"
118,11500000000.0,-3.545974737E+01,2.572103372E+00,11600000000.0,-3.360102253E+01,-1.197081306E+02,11700000000.0,"-3.465458930E+01
","1.404183041E+02
"
119,11500000000.0,-3.635218363E+01,-1.043408209E+01,11600000000.0,-3.448648708E+01,-1.223882395E+02,11700000000.0,"-3.712892717E+01
","1.340075952E+02
"
120,11500000000.0,-3.669789650E+01,-3.395868262E+00,11600000000.0,-3.438281666E+01,-1.244061929E+02,11700000000.0,"-3.699407564E+01
","1.354802530E+02
"
121,11500000000.0,-3.604066455E+01,5.410973182E+00,11600000000.0,-3.430292166E+01,-1.111398979E+02,11700000000.0,"-3.659504299E+01
","1.478953330E+02
"
122,11500000000.0,-3.715590443E+01,-4.175556485E+00,11600000000.0,-3.449218702E+01,-1.236713590E+02,11700000000.0,"-3.726647132E+01
","1.382109899E+02
"
123,11500000000.0,-3.496931898E+01,-1.366391338E+01,11600000000.0,-3.311540129E+01,-1.306931105E+02,11700000000.0,"-3.506048034E+01
","1.310443679E+02
"
124,11500000000.0,-3.275021873E+01,-1.491859176E+01,11600000000.0,-3.118569660E+01,-1.315058826E+02,11700000000.0,"-3.327906281E+01
","1.338725816E+02
"
125,11500000000.0,-3.447289901E+01,-1.334592333E+01,11600000000.0,-3.255120073E+01,-1.274808999E+02,11700000000.0,"-3.455119074E+01
","1.373305791E+02
"
126,11500000000.0,-3.719248566E+01,-8.795871134E-01,11600000000.0,-3.520865365E+01,-1.202408098E+02,11700000000.0,"-3.791535075E+01
","1.440499267E+02
"
127,11500000000.0,-3.937515555E+01,-4.089656485E+00,11600000000.0,-3.803774838E+01,-1.190365835E+02,11700000000.0,"-4.016799011E+01
","1.355014129E+02
"
128,11500000000.0,-4.265755373E+01,7.561889027E+00,11600000000.0,-4.111204374E+01,-1.135646113E+02,11700000000.0,"-4.308640511E+01
","1.483166477E+02
"
129,11500000000.0,-3.804288131E+01,9.320394630E+00,11600000000.0,-3.678604853E+01,-1.054893290E+02,11700000000.0,"-3.838590083E+01
","1.545465187E+02
"
130,11500000000.0,-3.595848882E+01,1.846782651E+00,11600000000.0,-3.389080666E+01,-1.088881297E+02,11700000000.0,"-3.542054830E+01
","1.550559556E+02
"
131,11500000000.0,-3.420952831E+01,-4.684169999E+00,11600000000.0,-3.189424505E+01,-1.199437423E+02,11700000000.0,"-3.427586225E+01
","1.439509623E+02
"
132,11500000000.0,-3.453849723E+01,-9.932774671E+00,11600000000.0,-3.255188523E+01,-1.299146720E+02,11700000000.0,"-3.430540974E+01
","1.352557199E+02
"
133,11500000000.0,-3.549438353E+01,-1.277984095E+01,11600000000.0,-3.304602153E+01,-1.320271635E+02,11700000000.0,"-3.525411004E+01
","1.311791561E+02
"
134,11500000000.0,-3.587874279E+01,-5.090473190E+00,11600000000.0,-3.386162077E+01,-1.201943743E+02,11700000000.0,"-3.611975978E+01
","1.412147980E+02
"
135,11500000000.0,-3.579780593E+01,-2.571510829E+00,11600000000.0,-3.331199261E+01,-1.223942370E+02,11700000000.0,"-3.556917991E+01
","1.362222075E+02
"
136,11500000000.0,-3.542994189E+01,-1.064627661E+01,11600000000.0,-3.304684139E+01,-1.271127782E+02,11700000000.0,"-3.539383343E+01
","1.324374178E+02
"
137,11500000000.0,-3.649701178E+01,-5.862587797E-01,11600000000.0,-3.391622871E+01,-1.193628358E+02,11700000000.0,"-3.554679788E+01
","1.446426619E+02
"
138,11500000000.0,-3.761425353E+01,-4.087259943E+00,11600000000.0,-3.535157204E+01,-1.170796703E+02,11700000000.0,"-3.682710092E+01
","1.415640085E+02
"
139,11500000000.0,-3.577227500E+01,-1.002854412E+01,11600000000.0,-3.309367143E+01,-1.260080852E+02,11700000000.0,"-3.520300701E+01
","1.353440477E+02
"
140,11500000000.0,-3.476282857E+01,3.70287497E-02,11600000000.0,-3.239827879E+01,-1.146462995E+02,11700000000.0,"-3.418749916E+01
","1.480757870E+02
"
141,11500000000.0,-3.468230923E+01,1.048909147E+01,11600000000.0,-3.363632015E+01,-1.037935921E+02,11700000000.0,"-3.524024769E+01
","1.530127279E+02
"
142,11500000000.0,-3.675962568E+01,1.218936334E+01,11600000000.0,-3.489145392E+01,-1.058516199E+02,11700000000.0,"-3.564678496E+01
","1.598041970E+02
"
143,11500000000.0,-3.894112079E+01,-3.686132068E+00,11600000000.0,-3.778197333E+01,-1.083623945E+02,11700000000.0,"-3.944270507E+01
","1.453990775E+02
"
144,11500000000.0,-4.024668710E+01,-8.848402690E+00,11600000000.0,-3.830559790E+01,-1.202848627E+02,11700000000.0,"-4.094189215E+01
","1.412640544E+02
"
145,11500000000.0,-3.611706230E+01,-7.847071549E+00,11600000000.0,-3.473115117E+01,-1.276462303E+02,11700000000.0,"-3.584461865E+01
","1.307804827E+02
"
146,11500000000.0,-3.354304299E+01,-1.798668963E+00,11600000000.0,-3.110191786E+01,-1.196451049E+02,11700000000.0,"-3.310221522E+01
","1.453960601E+02
"
147,11500000000.0,-3.343143226E+01,5.501982765E+00,11600000000.0,-3.194724841E+01,-1.091083671E+02,11700000000.0,"-3.364860486E+01
","1.445686861E+02
"
148,11500000000.0,-3.920775382E+01,-4.947744202E+00,11600000000.0,-3.692808301E+01,-1.353245836E+02,11700000000.0,"-3.808253314E+01
","1.408316270E+02
"
149,11500000000.0,-4.299201636E+01,-3.527538435E+01,11600000000.0,-3.976658979E+01,-1.437776391E+02,11700000000.0,"-4.295893440E+01
","1.252149097E+02
"
150,11500000000.0,-3.915244164E+01,-1.359370319E+01,11600000000.0,-3.826248688E+01,-1.457811839E+02,11700000000.0,"-3.857467380E+01
","1.223263011E+02
"
151,11500000000.0,-3.923779747E+01,-2.686280116E+01,11600000000.0,-3.593660486E+01,-1.517471491E+02,11700000000.0,"-3.877502138E+01
","1.181586568E+02
"
152,11500000000.0,-3.894488481E+01,-2.920092304E+01,11600000000.0,-3.626430169E+01,-1.364689982E+02,11700000000.0,"-4.033407804E+01
","1.208051593E+02
"
153,11500000000.0,-3.687307011E+01,9.062732065E+00,11600000000.0,-3.568079879E+01,-1.085972598E+02,11700000000.0,"-3.613812935E+01
","1.496365593E+02
"
154,11500000000.0,-3.572181056E+01,2.074943147E+01,11600000000.0,-3.364954425E+01,-1.102573187E+02,11700000000.0,"-3.430094336E+01
","1.617113379E+02
"
155,11500000000.0,-3.482103908E+01,-1.746548086E+02,11600000000.0,-3.131516769E+01,-1.502855900E+02,11700000000.0,"-3.379723884E+01
","1.747472354E+02
"
156,11500000000.0,-3.442706906E+01,-1.099374215E+01,11600000000.0,-3.212300653E+01,-1.285221818E+02,11700000000.0,"-3.448343366E+01
","1.270062390E+02
"
157,11500000000.0,-3.691804708E+01,7.097851330E+00,11600000000.0,-3.557417056E+01,-1.088634851E+02,11700000000.0,"-3.718331491E+01
","1.482236479E+02
"
158,11500000000.0,-3.511213357E+01,1.709955393E+01,11600000000.0,-3.384771644E+01,-1.009873381E+02,11700000000.0,"-3.507526094E+01
","1.555658791E+02
"
159,11500000000.0,-3.708447559E+01,-2.141309896E+00,11600000000.0,-3.678585563E+01,-1.256119264E+02,11700000000.0,"-3.798949792E+01
","1.401652244E+02
"
160,11500000000.0,-3.966471252E+01,-7.320154546E+00,11600000000.0,-3.576671169E+01,-1.387311753E+02,11700000000.0,"-3.802574788E+01
","1.284526814E+02
"
