,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11000000000.0,-4.753411217E+01,-1.659721915E+01,11100000000.0,-4.731717832E+01,-9.004663619E+01,11200000000.0,-4.434966702E+01,1.684922999E+02,11300000000.0,-4.885579072E+01,7.131372372E+01,11400000000.0,-4.902750735E+01,1.015362690E+01,11500000000.0,-4.574766663E+01,-6.269105777E+01,11600000000.0,-4.334205799E+01,1.721796081E+02,11700000000.0,-4.491683071E+01,7.480029114E+01,11800000000.0,-4.443533541E+01,-2.480406628E+00,11900000000.0,-4.353664374E+01,-9.704854289E+01,12000000000.0,"-4.723301846E+01
","1.760107187E+02
"
1,11000000000.0,-4.079933189E+01,4.308763302E+01,11100000000.0,-4.143647297E+01,-2.779087569E+01,11200000000.0,-3.662471515E+01,-1.211734987E+02,11300000000.0,-3.844035282E+01,1.278781881E+02,11400000000.0,-3.923027466E+01,6.289407824E+01,11500000000.0,-3.633782896E+01,-2.285187319E+01,11600000000.0,-3.439747636E+01,-1.406168760E+02,11700000000.0,-3.659634887E+01,1.198995053E+02,11800000000.0,-3.712888406E+01,2.710852475E+01,11900000000.0,-3.812317890E+01,-7.262412581E+01,12000000000.0,"-4.007423332E+01
","-1.628894804E+02
"
2,11000000000.0,-3.889104917E+01,3.869721681E+01,11100000000.0,-3.878683876E+01,-3.071375432E+01,11200000000.0,-3.529446046E+01,-1.159154215E+02,11300000000.0,-3.768918364E+01,1.332809177E+02,11400000000.0,-3.815278434E+01,6.218403727E+01,11500000000.0,-3.464274824E+01,-1.931861025E+01,11600000000.0,-3.275345761E+01,-1.362635248E+02,11700000000.0,-3.543494418E+01,1.272743504E+02,11800000000.0,-3.459328845E+01,3.190612381E+01,11900000000.0,-3.525629966E+01,-6.693860705E+01,12000000000.0,"-3.743610571E+01
","-1.556469931E+02
"
3,11000000000.0,-6.627708938E+01,2.975551725E+01,11100000000.0,-5.890114552E+01,-3.525434106E+01,11200000000.0,-6.352080783E+01,-1.268832288E+02,11300000000.0,-6.633657535E+01,1.267287273E+02,11400000000.0,-6.741160039E+01,5.706579229E+01,11500000000.0,-6.956758265E+01,-2.531559457E+01,11600000000.0,-6.948919118E+01,-1.451459497E+02,11700000000.0,-6.092961660E+01,1.168861236E+02,11800000000.0,-8.537057732E+01,2.598895142E+01,11900000000.0,-7.179835759E+01,-7.303795157E+01,12000000000.0,"-6.239665170E+01
","-1.655542759E+02
"
4,11000000000.0,-3.800748095E+01,1.789359052E+01,11100000000.0,-3.880122863E+01,-5.529093917E+01,11200000000.0,-3.487161690E+01,-1.466404777E+02,11300000000.0,-3.706593827E+01,1.148621896E+02,11400000000.0,-3.821624751E+01,4.581421310E+01,11500000000.0,-3.463990819E+01,-3.525199105E+01,11600000000.0,-3.290544227E+01,-1.557564160E+02,11700000000.0,-3.531309595E+01,1.118149668E+02,11800000000.0,-3.457298813E+01,1.593962154E+01,11900000000.0,-3.611287662E+01,-8.349833198E+01,12000000000.0,"-3.822832798E+01
","-1.748304048E+02
"
5,11000000000.0,-3.803576250E+01,2.299990302E+01,11100000000.0,-3.734790258E+01,-5.111674471E+01,11200000000.0,-3.496497330E+01,-1.397177464E+02,11300000000.0,-3.725860422E+01,1.112949554E+02,11400000000.0,-3.882934491E+01,4.102238826E+01,11500000000.0,-3.517815726E+01,-3.549512493E+01,11600000000.0,-3.358605377E+01,-1.570486563E+02,11700000000.0,-3.528037967E+01,1.128545566E+02,11800000000.0,-3.531302469E+01,1.853903318E+01,11900000000.0,-3.705159667E+01,-8.795259707E+01,12000000000.0,"-3.880886021E+01
","-1.792984591E+02
"
6,11000000000.0,-3.800323410E+01,3.569872393E+01,11100000000.0,-3.975629254E+01,-3.489312932E+01,11200000000.0,-3.545052452E+01,-1.182510983E+02,11300000000.0,-3.721186592E+01,1.330575008E+02,11400000000.0,-3.804438711E+01,6.537981163E+01,11500000000.0,-3.452017879E+01,-2.012583751E+01,11600000000.0,-3.256632949E+01,-1.403270445E+02,11700000000.0,-3.501969480E+01,1.250668132E+02,11800000000.0,-3.482160755E+01,3.208385330E+01,11900000000.0,-3.542136110E+01,-7.407619199E+01,12000000000.0,"-3.745776962E+01
","-1.589013157E+02
"
7,11000000000.0,-4.034021041E+01,3.121216010E+01,11100000000.0,-4.060090150E+01,-3.849522346E+01,11200000000.0,-3.647077475E+01,-1.234556782E+02,11300000000.0,-3.785004928E+01,1.332853656E+02,11400000000.0,-3.957712430E+01,6.064636106E+01,11500000000.0,-3.519350921E+01,-2.086152484E+01,11600000000.0,-3.343485530E+01,-1.421661199E+02,11700000000.0,-3.526240018E+01,1.212795966E+02,11800000000.0,-3.493829128E+01,3.001779409E+01,11900000000.0,-3.611361529E+01,-7.305131644E+01,12000000000.0,"-3.783044378E+01
","-1.652521700E+02
"
8,11000000000.0,-3.891687379E+01,2.750824121E+01,11100000000.0,-3.934569128E+01,-4.192837114E+01,11200000000.0,-3.682516790E+01,-1.373197708E+02,11300000000.0,-3.878148751E+01,1.192213290E+02,11400000000.0,-3.958099472E+01,4.473026860E+01,11500000000.0,-3.644038585E+01,-3.389415134E+01,11600000000.0,-3.405267057E+01,-1.546693415E+02,11700000000.0,-3.663505748E+01,1.167159062E+02,11800000000.0,-3.611071979E+01,1.964900805E+01,11900000000.0,-3.702161584E+01,-8.477897938E+01,12000000000.0,"-3.825595020E+01
","-1.731758980E+02
"
9,11000000000.0,-4.055524830E+01,3.447016928E+01,11100000000.0,-4.204559247E+01,-4.123029961E+01,11200000000.0,-3.806586828E+01,-1.282746909E+02,11300000000.0,-4.044308566E+01,1.284470162E+02,11400000000.0,-4.029412815E+01,5.445701736E+01,11500000000.0,-3.658673600E+01,-2.859903494E+01,11600000000.0,-3.423756222E+01,-1.487667487E+02,11700000000.0,-3.702001566E+01,1.169535065E+02,11800000000.0,-3.500505864E+01,3.006368842E+01,11900000000.0,-3.681174832E+01,-7.321092484E+01,12000000000.0,"-3.883707472E+01
","-1.674292677E+02
"
10,11000000000.0,-4.237265829E+01,4.301211179E+00,11100000000.0,-4.245795369E+01,-4.583225109E+01,11200000000.0,-4.018502777E+01,-1.338318241E+02,11300000000.0,-4.139141553E+01,1.186835210E+02,11400000000.0,-4.190302168E+01,5.497431316E+01,11500000000.0,-3.762327219E+01,-2.670940208E+01,11600000000.0,-3.527280932E+01,-1.501725305E+02,11700000000.0,-3.659847570E+01,1.187323588E+02,11800000000.0,-3.578341408E+01,2.894169170E+01,11900000000.0,-3.719915009E+01,-7.467205267E+01,12000000000.0,"-3.902738551E+01
","-1.648342029E+02
"
