,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-3.933891710E+01,-2.078434073E+01,11520000000.0,-3.845483654E+01,1.059312997E+02,11540000000.0,-3.777103934E+01,-1.352529601E+02,11560000000.0,-3.693252074E+01,-1.474903679E+01,11580000000.0,-3.639483882E+01,1.054102671E+02,11600000000.0,-3.659834503E+01,-1.378796033E+02,11620000000.0,-3.707277622E+01,-1.948346300E+01,11640000000.0,-3.819407286E+01,9.882932699E+01,11660000000.0,-3.894359933E+01,-1.314638928E+02,11680000000.0,-3.906194843E+01,-5.765534694E+00,11700000000.0,"-4.004359847E+01
","1.188959023E+02
"
1,11500000000.0,-3.625119157E+01,-8.027734976E+00,11520000000.0,-3.540470858E+01,1.130101841E+02,11540000000.0,-3.466300669E+01,-1.256105999E+02,11560000000.0,-3.413639900E+01,-6.391334528E+00,11580000000.0,-3.365907336E+01,1.140010251E+02,11600000000.0,-3.341064302E+01,-1.285495897E+02,11620000000.0,-3.430941230E+01,-1.091634919E+01,11640000000.0,-3.507225358E+01,1.140576420E+02,11660000000.0,-3.568434538E+01,-1.198477479E+02,11680000000.0,-3.583578278E+01,5.400541386E+00,11700000000.0,"-3.597971295E+01
","1.327240137E+02
"
2,11500000000.0,-3.529004652E+01,-1.538833776E+01,11520000000.0,-3.431505399E+01,1.075944247E+02,11540000000.0,-3.356607138E+01,-1.294054056E+02,11560000000.0,-3.289930231E+01,-7.580005586E+00,11580000000.0,-3.235529763E+01,1.134135246E+02,11600000000.0,-3.223531303E+01,-1.310259895E+02,11620000000.0,-3.300497460E+01,-1.098037151E+01,11640000000.0,-3.394066278E+01,1.129617856E+02,11660000000.0,-3.458490939E+01,-1.207306673E+02,11680000000.0,-3.443063876E+01,6.879081998E+00,11700000000.0,"-3.510762478E+01
","1.293371144E+02
"
3,11500000000.0,-3.420985789E+01,-2.358063586E+01,11520000000.0,-3.299698458E+01,9.915177894E+01,11540000000.0,-3.273733467E+01,-1.390098025E+02,11560000000.0,-3.210956973E+01,-1.766194465E+01,11580000000.0,-3.134954983E+01,1.029952669E+02,11600000000.0,-3.126037904E+01,-1.394722932E+02,11620000000.0,-3.181517578E+01,-2.164975901E+01,11640000000.0,-3.287451860E+01,1.021531825E+02,11660000000.0,-3.333600011E+01,-1.326993036E+02,11680000000.0,-3.346429994E+01,-6.912205997E+00,11700000000.0,"-3.367918058E+01
","1.173249985E+02
"
4,11500000000.0,-3.497702277E+01,-2.582921759E+01,11520000000.0,-3.398149564E+01,9.752303110E+01,11540000000.0,-3.337606389E+01,-1.414070046E+02,11560000000.0,-3.265826693E+01,-1.888153987E+01,11580000000.0,-3.226301827E+01,1.003312487E+02,11600000000.0,-3.170786693E+01,-1.424272703E+02,11620000000.0,-3.263655112E+01,-2.634687031E+01,11640000000.0,-3.360008222E+01,9.847671661E+01,11660000000.0,-3.425669776E+01,-1.363698838E+02,11680000000.0,-3.451969637E+01,-1.072049871E+01,11700000000.0,"-3.482030577E+01
","1.151858877E+02
"
5,11500000000.0,-3.561688235E+01,-2.049242248E+01,11520000000.0,-3.477801322E+01,1.002654371E+02,11540000000.0,-3.416596168E+01,-1.367578448E+02,11560000000.0,-3.345284821E+01,-1.611621237E+01,11580000000.0,-3.279914300E+01,1.030590347E+02,11600000000.0,-3.299674105E+01,-1.407428357E+02,11620000000.0,-3.362252294E+01,-2.021916650E+01,11640000000.0,-3.454861152E+01,1.013296109E+02,11660000000.0,-3.505222220E+01,-1.305327523E+02,11680000000.0,-3.531390838E+01,-4.532944113E+00,11700000000.0,"-3.547714470E+01
","1.198131158E+02
"
6,11500000000.0,-3.461615055E+01,-9.727180841E+00,11520000000.0,-3.397498492E+01,1.119864077E+02,11540000000.0,-3.331123465E+01,-1.271237521E+02,11560000000.0,-3.285265769E+01,-5.686936848E+00,11580000000.0,-3.198341989E+01,1.150374423E+02,11600000000.0,-3.219746626E+01,-1.289871662E+02,11620000000.0,-3.281265968E+01,-8.944506871E+00,11640000000.0,-3.356902417E+01,1.141652343E+02,11660000000.0,-3.424557392E+01,-1.183274072E+02,11680000000.0,-3.434007994E+01,7.243305686E+00,11700000000.0,"-3.450425643E+01
","1.322964288E+02
"
7,11500000000.0,-3.585177435E+01,-1.983240554E+01,11520000000.0,-3.501231356E+01,1.038236024E+02,11540000000.0,-3.433634943E+01,-1.338968421E+02,11560000000.0,-3.347397676E+01,-1.309428424E+01,11580000000.0,-3.296792931E+01,1.066397760E+02,11600000000.0,-3.316266748E+01,-1.349596976E+02,11620000000.0,-3.385358106E+01,-1.784066908E+01,11640000000.0,-3.474679166E+01,1.050278052E+02,11660000000.0,-3.534722733E+01,-1.277372628E+02,11680000000.0,-3.568938332E+01,-3.995349634E+00,11700000000.0,"-3.569745105E+01
","1.226125505E+02
"
8,11500000000.0,-3.565249773E+01,-2.351315785E+01,11520000000.0,-3.478376500E+01,9.604327971E+01,11540000000.0,-3.423409457E+01,-1.431630156E+02,11560000000.0,-3.338288147E+01,-1.829845406E+01,11580000000.0,-3.292631843E+01,1.017179469E+02,11600000000.0,-3.285178327E+01,-1.422505771E+02,11620000000.0,-3.342337961E+01,-2.417505102E+01,11640000000.0,-3.417547960E+01,9.991670088E+01,11660000000.0,-3.472733680E+01,-1.333151709E+02,11680000000.0,-3.501701867E+01,-6.404016063E+00,11700000000.0,"-3.527205615E+01
","1.216723436E+02
"
9,11500000000.0,-3.505988874E+01,-1.386829618E+01,11520000000.0,-3.397955857E+01,1.068867297E+02,11540000000.0,-3.352519028E+01,-1.306359958E+02,11560000000.0,-3.270115039E+01,-8.198931885E+00,11580000000.0,-3.183174767E+01,1.126961521E+02,11600000000.0,-3.211976430E+01,-1.322967773E+02,11620000000.0,-3.295545178E+01,-1.339119100E+01,11640000000.0,-3.376320523E+01,1.103324087E+02,11660000000.0,-3.451115374E+01,-1.250493937E+02,11680000000.0,-3.485716463E+01,3.865868276E+00,11700000000.0,"-3.484050793E+01
","1.268611298E+02
"
