,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-4.994236889E+01,7.977363264E+01,11520000000.0,-4.848713487E+01,-1.679055050E+02,11540000000.0,-4.789535868E+01,-2.687887012E+01,11560000000.0,-4.715122106E+01,8.896420019E+01,11580000000.0,-4.733943791E+01,-1.451308129E+02,11600000000.0,-4.811419608E+01,-3.827163990E+01,11620000000.0,-4.959163926E+01,9.258403885E+01,11640000000.0,-5.174480543E+01,-1.489634205E+02,11660000000.0,-5.239172092E+01,-2.067644555E+01,11680000000.0,-4.952914071E+01,1.027552709E+02,11700000000.0,"-4.887553813E+01
","-1.245730110E+02
"
1,11500000000.0,-4.957993672E+01,7.476881726E+01,11520000000.0,-4.766957512E+01,-1.611234496E+02,11540000000.0,-4.675744527E+01,-3.152249303E+01,11560000000.0,-4.611451919E+01,8.559355008E+01,11580000000.0,-4.673758695E+01,-1.433838940E+02,11600000000.0,-4.430330013E+01,-2.708823858E+01,11620000000.0,-4.649713184E+01,9.246860193E+01,11640000000.0,-4.628416232E+01,-1.488100277E+02,11660000000.0,-4.820647118E+01,-2.362238968E+01,11680000000.0,-4.772942031E+01,1.031598878E+02,11700000000.0,"-4.887719582E+01
","-1.385539227E+02
"
2,11500000000.0,-4.554031754E+01,6.927332770E+01,11520000000.0,-4.431576218E+01,-1.612690671E+02,11540000000.0,-4.283985360E+01,-4.065887708E+01,11560000000.0,-4.237747340E+01,8.272160476E+01,11580000000.0,-4.285216387E+01,-1.508236327E+02,11600000000.0,-4.227727098E+01,-3.196754279E+01,11620000000.0,-4.279879981E+01,8.408757408E+01,11640000000.0,-4.384667986E+01,-1.526310968E+02,11660000000.0,-4.505664660E+01,-2.885496869E+01,11680000000.0,-4.418866026E+01,9.351407772E+01,11700000000.0,"-4.343824354E+01
","-1.415472030E+02
"
3,11500000000.0,-4.586674174E+01,7.937884582E+01,11520000000.0,-4.342822797E+01,-1.593086399E+02,11540000000.0,-4.259301349E+01,-3.442660324E+01,11560000000.0,-4.227552008E+01,8.690462426E+01,11580000000.0,-4.162637509E+01,-1.485599229E+02,11600000000.0,-4.116360826E+01,-2.921690584E+01,11620000000.0,-4.230998684E+01,9.086312425E+01,11640000000.0,-4.306546782E+01,-1.482656687E+02,11660000000.0,-4.402832941E+01,-2.397568414E+01,11680000000.0,-4.358350325E+01,1.007296044E+02,11700000000.0,"-4.404070225E+01
","-1.339341430E+02
"
4,11500000000.0,-4.867318574E+01,6.798526544E+01,11520000000.0,-4.781628456E+01,-1.679866821E+02,11540000000.0,-4.572674493E+01,-4.958891767E+01,11560000000.0,-4.530298951E+01,7.053242622E+01,11580000000.0,-4.584386505E+01,-1.615744423E+02,11600000000.0,-4.495324363E+01,-3.715284834E+01,11620000000.0,-4.621870183E+01,8.630936139E+01,11640000000.0,-4.809651444E+01,-1.643600156E+02,11660000000.0,-4.711014303E+01,-3.837215532E+01,11680000000.0,-4.797745652E+01,9.279202285E+01,11700000000.0,"-4.634539977E+01
","-1.470437138E+02
"
5,11500000000.0,-4.918234320E+01,6.596006172E+01,11520000000.0,-4.701502653E+01,-1.766574499E+02,11540000000.0,-4.628685702E+01,-5.878306746E+01,11560000000.0,-4.545079917E+01,6.530005821E+01,11580000000.0,-4.522521976E+01,-1.707119823E+02,11600000000.0,-4.586429624E+01,-4.912392716E+01,11620000000.0,-4.548040533E+01,6.360330946E+01,11640000000.0,-4.701425656E+01,-1.686391946E+02,11660000000.0,-4.813594999E+01,-4.615277425E+01,11680000000.0,-4.721724708E+01,9.040807406E+01,11700000000.0,"-4.549164942E+01
","-1.483152673E+02
"
6,11500000000.0,-4.862186437E+01,7.624593698E+01,11520000000.0,-4.630674507E+01,-1.595395472E+02,11540000000.0,-4.547313181E+01,-4.214925317E+01,11560000000.0,-4.407928926E+01,8.690440802E+01,11580000000.0,-4.418225619E+01,-1.465367080E+02,11600000000.0,-4.483101977E+01,-2.842822057E+01,11620000000.0,-4.480715525E+01,9.451187125E+01,11640000000.0,-4.616201754E+01,-1.514593971E+02,11660000000.0,-4.601253401E+01,-2.373436497E+01,11680000000.0,-4.782026180E+01,1.034910656E+02,11700000000.0,"-4.638426323E+01
","-1.348729429E+02
"
7,11500000000.0,-4.944709563E+01,6.863299862E+01,11520000000.0,-4.805015127E+01,-1.757627854E+02,11540000000.0,-4.853857287E+01,-4.773698361E+01,11560000000.0,-4.869623867E+01,7.364836055E+01,11580000000.0,-4.786730515E+01,-1.587517230E+02,11600000000.0,-4.763833628E+01,-3.401886002E+01,11620000000.0,-5.041898530E+01,8.549613894E+01,11640000000.0,-5.067142398E+01,-1.586909159E+02,11660000000.0,-5.056135028E+01,-3.453194346E+01,11680000000.0,-4.835556662E+01,8.850683266E+01,11700000000.0,"-4.821305570E+01
","-1.463746153E+02
"
8,11500000000.0,-5.074050655E+01,4.415169674E+01,11520000000.0,-5.051246393E+01,1.747450484E+02,11540000000.0,-4.839639468E+01,-6.288913474E+01,11560000000.0,-4.799325217E+01,5.544835897E+01,11580000000.0,-4.804981041E+01,-1.741568259E+02,11600000000.0,-4.698497728E+01,-5.325781554E+01,11620000000.0,-4.946176702E+01,5.969469620E+01,11640000000.0,-4.935482976E+01,-1.761341108E+02,11660000000.0,-5.059193517E+01,-5.464373267E+01,11680000000.0,-5.120744257E+01,7.725009723E+01,11700000000.0,"-4.951197336E+01
","-1.521675843E+02
"
9,11500000000.0,-5.030971180E+01,7.521250668E+01,11520000000.0,-4.881801586E+01,-1.682297273E+02,11540000000.0,-4.716594838E+01,-3.628516940E+01,11560000000.0,-4.662195426E+01,7.970964395E+01,11580000000.0,-4.569459699E+01,-1.553493849E+02,11600000000.0,-4.722568095E+01,-3.629457303E+01,11620000000.0,-4.733993492E+01,8.288699100E+01,11640000000.0,-4.913542477E+01,-1.628081199E+02,11660000000.0,-4.937048277E+01,-3.183412521E+01,11680000000.0,-4.933131859E+01,8.983064282E+01,11700000000.0,"-5.053730816E+01
","-1.498399179E+02
"
