,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-4.905667063E+01,8.182608882E+01,11520000000.0,-4.940286372E+01,-1.527031651E+02,11540000000.0,-4.679722343E+01,-2.832941294E+01,11560000000.0,-4.689152291E+01,9.108289664E+01,11580000000.0,-4.871439162E+01,-1.500884336E+02,11600000000.0,-4.798672228E+01,-2.210791845E+01,11620000000.0,-4.850972547E+01,9.250672499E+01,11640000000.0,-4.853717232E+01,-1.410890920E+02,11660000000.0,-5.058444819E+01,-2.919278867E+01,11680000000.0,-4.984456865E+01,1.060222468E+02,11700000000.0,"-5.131012031E+01
","-1.296609890E+02
"
1,11500000000.0,-4.867552474E+01,8.367740611E+01,11520000000.0,-4.825143380E+01,-1.529345825E+02,11540000000.0,-4.686679951E+01,-3.549047146E+01,11560000000.0,-4.615397628E+01,8.175517611E+01,11580000000.0,-4.537994558E+01,-1.479165531E+02,11600000000.0,-4.561205242E+01,-2.554676760E+01,11620000000.0,-4.616849978E+01,9.184551444E+01,11640000000.0,-4.623003252E+01,-1.528750421E+02,11660000000.0,-4.649590020E+01,-2.262084083E+01,11680000000.0,-4.744179485E+01,1.054067748E+02,11700000000.0,"-4.756554141E+01
","-1.329959341E+02
"
2,11500000000.0,-4.596637863E+01,7.176059153E+01,11520000000.0,-4.440803612E+01,-1.585773098E+02,11540000000.0,-4.271740642E+01,-4.269006774E+01,11560000000.0,-4.243365701E+01,7.935447451E+01,11580000000.0,-4.298697753E+01,-1.538518137E+02,11600000000.0,-4.242067936E+01,-3.224794280E+01,11620000000.0,-4.288055553E+01,8.755577116E+01,11640000000.0,-4.311598139E+01,-1.549408049E+02,11660000000.0,-4.415857510E+01,-2.852691752E+01,11680000000.0,-4.400538539E+01,9.427233686E+01,11700000000.0,"-4.490882699E+01
","-1.453842329E+02
"
3,11500000000.0,-4.522269447E+01,7.569272581E+01,11520000000.0,-4.322193966E+01,-1.591631467E+02,11540000000.0,-4.251414974E+01,-3.660904526E+01,11560000000.0,-4.258887820E+01,8.677954281E+01,11580000000.0,-4.168105514E+01,-1.496602509E+02,11600000000.0,-4.217453189E+01,-2.814877876E+01,11620000000.0,-4.237828855E+01,8.379318473E+01,11640000000.0,-4.278702104E+01,-1.505667809E+02,11660000000.0,-4.463048228E+01,-2.951927665E+01,11680000000.0,-4.335079005E+01,9.227613350E+01,11700000000.0,"-4.384395886E+01
","-1.360914908E+02
"
4,11500000000.0,-4.976951915E+01,7.636018149E+01,11520000000.0,-4.751665053E+01,-1.752243616E+02,11540000000.0,-4.497326282E+01,-5.206971176E+01,11560000000.0,-4.467192150E+01,7.486041081E+01,11580000000.0,-4.504741997E+01,-1.639947905E+02,11600000000.0,-4.516451212E+01,-4.004633652E+01,11620000000.0,-4.634147434E+01,8.185271018E+01,11640000000.0,-4.650220570E+01,-1.588242750E+02,11660000000.0,-4.874246325E+01,-3.263524123E+01,11680000000.0,-4.726900145E+01,9.013842630E+01,11700000000.0,"-4.710303543E+01
","-1.494624720E+02
"
5,11500000000.0,-4.920699836E+01,6.316565502E+01,11520000000.0,-4.651958881E+01,-1.715891421E+02,11540000000.0,-4.662917615E+01,-6.364395094E+01,11560000000.0,-4.507492119E+01,6.514542969E+01,11580000000.0,-4.541531130E+01,-1.727057770E+02,11600000000.0,-4.591093965E+01,-5.118344543E+01,11620000000.0,-4.564566253E+01,6.674871845E+01,11640000000.0,-4.655371789E+01,-1.738412875E+02,11660000000.0,-4.901549396E+01,-3.835146044E+01,11680000000.0,-4.740185832E+01,8.002678693E+01,11700000000.0,"-4.657233448E+01
","-1.475324444E+02
"
6,11500000000.0,-4.876415985E+01,7.833930239E+01,11520000000.0,-4.606679313E+01,-1.609491649E+02,11540000000.0,-4.537486737E+01,-4.185524980E+01,11560000000.0,-4.524841712E+01,8.663346615E+01,11580000000.0,-4.421877192E+01,-1.496441942E+02,11600000000.0,-4.432289418E+01,-2.751393907E+01,11620000000.0,-4.451386209E+01,9.290323527E+01,11640000000.0,-4.477703243E+01,-1.473421482E+02,11660000000.0,-4.647275212E+01,-2.671294974E+01,11680000000.0,-4.705437307E+01,1.019087440E+02,11700000000.0,"-4.540957677E+01
","-1.364424696E+02
"
7,11500000000.0,-5.005009441E+01,7.516768934E+01,11520000000.0,-4.781630251E+01,-1.631414191E+02,11540000000.0,-4.756486422E+01,-4.238936128E+01,11560000000.0,-4.711601919E+01,6.889301844E+01,11580000000.0,-4.657303278E+01,-1.656377779E+02,11600000000.0,-4.694943640E+01,-4.668843051E+01,11620000000.0,-4.707769623E+01,7.986322794E+01,11640000000.0,-4.875855717E+01,-1.555479766E+02,11660000000.0,-4.913619410E+01,-3.348464271E+01,11680000000.0,-4.990215387E+01,8.908531998E+01,11700000000.0,"-4.896538698E+01
","-1.361899719E+02
"
8,11500000000.0,-5.090650487E+01,5.943580229E+01,11520000000.0,-4.867019190E+01,-1.715154960E+02,11540000000.0,-4.921428272E+01,-7.119104067E+01,11560000000.0,-4.816164022E+01,5.673005336E+01,11580000000.0,-4.713801240E+01,-1.697077979E+02,11600000000.0,-4.668370706E+01,-5.498106349E+01,11620000000.0,-4.845743275E+01,6.070892726E+01,11640000000.0,-4.866879012E+01,-1.709254596E+02,11660000000.0,-4.955350803E+01,-5.820266722E+01,11680000000.0,-5.064846894E+01,7.450857579E+01,11700000000.0,"-5.174945748E+01
","-1.507792846E+02
"
9,11500000000.0,-5.125277747E+01,7.168889450E+01,11520000000.0,-4.946060729E+01,-1.613270665E+02,11540000000.0,-4.771791084E+01,-3.818036654E+01,11560000000.0,-4.659280855E+01,7.999481904E+01,11580000000.0,-4.714041049E+01,-1.596764761E+02,11600000000.0,-4.672099617E+01,-3.872075614E+01,11620000000.0,-4.866260481E+01,7.904146126E+01,11640000000.0,-4.816970810E+01,-1.749686696E+02,11660000000.0,-4.880704438E+01,-3.481556227E+01,11680000000.0,-4.874287214E+01,8.472648820E+01,11700000000.0,"-4.869054051E+01
","-1.379372782E+02
"
