,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-5.034306207E+01,7.889102471E+01,11520000000.0,-4.692496682E+01,-1.570881074E+02,11540000000.0,-4.832197621E+01,-3.604841590E+01,11560000000.0,-4.763678864E+01,8.370989697E+01,11580000000.0,-4.736733063E+01,-1.443612072E+02,11600000000.0,-4.881060293E+01,-3.277388403E+01,11620000000.0,-4.942052251E+01,8.781670440E+01,11640000000.0,-4.850215604E+01,-1.496850238E+02,11660000000.0,-4.940496574E+01,-1.298366992E+01,11680000000.0,-5.217765169E+01,1.003230342E+02,11700000000.0,"-4.956748098E+01
","-1.294954368E+02
"
1,11500000000.0,-4.939665696E+01,7.208999346E+01,11520000000.0,-4.798741373E+01,-1.616615623E+02,11540000000.0,-4.723473136E+01,-3.480432449E+01,11560000000.0,-4.613138188E+01,8.246212561E+01,11580000000.0,-4.680246612E+01,-1.449638579E+02,11600000000.0,-4.701450875E+01,-2.876863123E+01,11620000000.0,-4.511246338E+01,9.377314690E+01,11640000000.0,-4.666593912E+01,-1.497621079E+02,11660000000.0,-4.938748174E+01,-2.320555229E+01,11680000000.0,-4.902091238E+01,9.994977952E+01,11700000000.0,"-4.733823099E+01
","-1.348814508E+02
"
2,11500000000.0,-4.517774698E+01,6.838602476E+01,11520000000.0,-4.434617227E+01,-1.618639843E+02,11540000000.0,-4.295843570E+01,-4.336015422E+01,11560000000.0,-4.223533297E+01,8.355023280E+01,11580000000.0,-4.207873753E+01,-1.551528258E+02,11600000000.0,-4.350054240E+01,-2.974007456E+01,11620000000.0,-4.291652419E+01,8.059052844E+01,11640000000.0,-4.357104466E+01,-1.550026843E+02,11660000000.0,-4.477371774E+01,-2.746707442E+01,11680000000.0,-4.413516248E+01,9.379654952E+01,11700000000.0,"-4.368291650E+01
","-1.350060936E+02
"
3,11500000000.0,-4.419807282E+01,7.567302627E+01,11520000000.0,-4.407482334E+01,-1.624670162E+02,11540000000.0,-4.163625873E+01,-3.534209868E+01,11560000000.0,-4.177252887E+01,8.614266714E+01,11580000000.0,-4.149911792E+01,-1.470954695E+02,11600000000.0,-4.197164257E+01,-3.299962846E+01,11620000000.0,-4.245030092E+01,8.843829195E+01,11640000000.0,-4.276747082E+01,-1.519094551E+02,11660000000.0,-4.389433336E+01,-2.785284262E+01,11680000000.0,-4.388312289E+01,9.756598557E+01,11700000000.0,"-4.372292090E+01
","-1.380854314E+02
"
4,11500000000.0,-4.710107847E+01,6.187449079E+01,11520000000.0,-4.748685593E+01,-1.646848973E+02,11540000000.0,-4.534674633E+01,-5.047795052E+01,11560000000.0,-4.590011840E+01,7.159753170E+01,11580000000.0,-4.495779080E+01,-1.559809794E+02,11600000000.0,-4.565634157E+01,-4.456379531E+01,11620000000.0,-4.583016636E+01,8.490684420E+01,11640000000.0,-4.649948459E+01,-1.534656178E+02,11660000000.0,-4.781898194E+01,-3.435344917E+01,11680000000.0,-4.692521559E+01,9.648190370E+01,11700000000.0,"-4.615819669E+01
","-1.423903418E+02
"
5,11500000000.0,-4.813681260E+01,6.177571633E+01,11520000000.0,-4.722984027E+01,1.778488092E+02,11540000000.0,-4.620978236E+01,-6.124831568E+01,11560000000.0,-4.597729419E+01,6.960924372E+01,11580000000.0,-4.614766814E+01,-1.771600360E+02,11600000000.0,-4.545132326E+01,-4.665756243E+01,11620000000.0,-4.684497410E+01,6.483291817E+01,11640000000.0,-4.831011020E+01,-1.717191689E+02,11660000000.0,-4.654849803E+01,-4.970135698E+01,11680000000.0,-4.690099065E+01,8.406153306E+01,11700000000.0,"-4.781852399E+01
","-1.516471956E+02
"
6,11500000000.0,-4.930245191E+01,7.409358490E+01,11520000000.0,-4.666205111E+01,-1.600741600E+02,11540000000.0,-4.459942110E+01,-3.877653865E+01,11560000000.0,-4.471625466E+01,8.367188504E+01,11580000000.0,-4.415322889E+01,-1.531156567E+02,11600000000.0,-4.331995042E+01,-3.124798646E+01,11620000000.0,-4.567607804E+01,9.300827325E+01,11640000000.0,-4.515835696E+01,-1.509449738E+02,11660000000.0,-4.595277176E+01,-2.350529154E+01,11680000000.0,-4.607291604E+01,1.022889770E+02,11700000000.0,"-4.679334771E+01
","-1.359904649E+02
"
7,11500000000.0,-5.020303712E+01,7.177224483E+01,11520000000.0,-4.776181368E+01,-1.667730788E+02,11540000000.0,-4.797735935E+01,-4.390081351E+01,11560000000.0,-4.760106768E+01,6.674281750E+01,11580000000.0,-4.851298021E+01,-1.588118003E+02,11600000000.0,-4.651739728E+01,-4.266407638E+01,11620000000.0,-5.018451425E+01,8.572399703E+01,11640000000.0,-4.798534823E+01,-1.559020016E+02,11660000000.0,-5.002354483E+01,-3.957086986E+01,11680000000.0,-4.831512056E+01,9.046173796E+01,11700000000.0,"-4.910608494E+01
","-1.391072623E+02
"
8,11500000000.0,-5.224037571E+01,5.352677146E+01,11520000000.0,-5.210607750E+01,-1.696034042E+02,11540000000.0,-4.839897694E+01,-6.775170333E+01,11560000000.0,-4.867590938E+01,6.314821398E+01,11580000000.0,-4.764063099E+01,-1.736484600E+02,11600000000.0,-4.680237762E+01,-5.437818622E+01,11620000000.0,-4.796442575E+01,6.219403651E+01,11640000000.0,-4.875843302E+01,-1.737820395E+02,11660000000.0,-5.065012381E+01,-5.149117072E+01,11680000000.0,-5.235948864E+01,7.550491816E+01,11700000000.0,"-5.036204656E+01
","-1.618439048E+02
"
9,11500000000.0,-5.027630824E+01,7.201803212E+01,11520000000.0,-4.801586551E+01,-1.750057472E+02,11540000000.0,-4.748611362E+01,-4.563802310E+01,11560000000.0,-4.670909707E+01,8.153550901E+01,11580000000.0,-4.721659452E+01,-1.587778495E+02,11600000000.0,-4.680609691E+01,-4.283357306E+01,11620000000.0,-4.681942778E+01,8.292403359E+01,11640000000.0,-4.835168722E+01,-1.566508216E+02,11660000000.0,-4.974481577E+01,-4.161971271E+01,11680000000.0,-5.151169448E+01,9.080850463E+01,11700000000.0,"-5.066153981E+01
","-1.549505744E+02
"
