,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-5.114228046E+01,7.712954273E+01,11520000000.0,-4.841007714E+01,-1.670671466E+02,11540000000.0,-4.776427407E+01,-4.011650717E+01,11560000000.0,-4.739170788E+01,8.567364788E+01,11580000000.0,-4.977917102E+01,-1.469033274E+02,11600000000.0,-4.948507088E+01,-2.547676923E+01,11620000000.0,-4.745326799E+01,8.102515544E+01,11640000000.0,-5.002046342E+01,-1.398571733E+02,11660000000.0,-5.023611241E+01,-2.754611692E+01,11680000000.0,-5.146064484E+01,8.706467152E+01,11700000000.0,"-4.940409487E+01
","-1.368530605E+02
"
1,11500000000.0,-5.001123952E+01,6.953006481E+01,11520000000.0,-4.793716599E+01,-1.514605798E+02,11540000000.0,-4.842410707E+01,-4.131485361E+01,11560000000.0,-4.550009154E+01,8.304244499E+01,11580000000.0,-4.625124920E+01,-1.449286619E+02,11600000000.0,-4.542985200E+01,-2.779112305E+01,11620000000.0,-4.629456690E+01,9.090131691E+01,11640000000.0,-4.641516951E+01,-1.511047560E+02,11660000000.0,-4.724716222E+01,-2.917862161E+01,11680000000.0,-4.917992415E+01,9.505998507E+01,11700000000.0,"-4.789996584E+01
","-1.313934357E+02
"
2,11500000000.0,-4.594137982E+01,6.892638596E+01,11520000000.0,-4.439936395E+01,-1.693040777E+02,11540000000.0,-4.319010224E+01,-4.056530088E+01,11560000000.0,-4.274950134E+01,7.759784031E+01,11580000000.0,-4.244665383E+01,-1.521429755E+02,11600000000.0,-4.238919013E+01,-3.142530648E+01,11620000000.0,-4.200470644E+01,8.339394305E+01,11640000000.0,-4.335119304E+01,-1.495949608E+02,11660000000.0,-4.467880323E+01,-2.954703268E+01,11680000000.0,-4.503583596E+01,9.485654431E+01,11700000000.0,"-4.397145732E+01
","-1.429611803E+02
"
3,11500000000.0,-4.699531166E+01,7.721439751E+01,11520000000.0,-4.373355977E+01,-1.558973058E+02,11540000000.0,-4.169895722E+01,-4.038214900E+01,11560000000.0,-4.166149543E+01,8.666865812E+01,11580000000.0,-4.216764762E+01,-1.519041280E+02,11600000000.0,-4.211087849E+01,-3.098671688E+01,11620000000.0,-4.262134937E+01,8.906192155E+01,11640000000.0,-4.347469835E+01,-1.512618866E+02,11660000000.0,-4.470889756E+01,-2.539624037E+01,11680000000.0,-4.406445028E+01,9.346411987E+01,11700000000.0,"-4.382251617E+01
","-1.368331078E+02
"
4,11500000000.0,-4.911663671E+01,7.217213056E+01,11520000000.0,-4.661393246E+01,-1.672455865E+02,11540000000.0,-4.569475716E+01,-4.633976462E+01,11560000000.0,-4.500837043E+01,6.822452153E+01,11580000000.0,-4.574168170E+01,-1.633052477E+02,11600000000.0,-4.637730522E+01,-4.601807076E+01,11620000000.0,-4.656809952E+01,7.983500158E+01,11640000000.0,-4.720704820E+01,-1.606633749E+02,11660000000.0,-4.747627333E+01,-3.711239930E+01,11680000000.0,-4.732535011E+01,9.378438408E+01,11700000000.0,"-4.606046537E+01
","-1.434193909E+02
"
5,11500000000.0,-4.903928754E+01,5.990550372E+01,11520000000.0,-4.764220958E+01,-1.695686404E+02,11540000000.0,-4.568590415E+01,-5.648211183E+01,11560000000.0,-4.578847838E+01,6.357495004E+01,11580000000.0,-4.599894040E+01,-1.784630826E+02,11600000000.0,-4.603248985E+01,-5.338350203E+01,11620000000.0,-4.736908951E+01,7.174465264E+01,11640000000.0,-4.656945477E+01,-1.643674206E+02,11660000000.0,-4.774725880E+01,-4.595700096E+01,11680000000.0,-4.823452330E+01,9.042554499E+01,11700000000.0,"-4.708037514E+01
","-1.515566237E+02
"
6,11500000000.0,-4.754585476E+01,7.500052552E+01,11520000000.0,-4.569354083E+01,-1.720208006E+02,11540000000.0,-4.535586625E+01,-4.028177586E+01,11560000000.0,-4.484636480E+01,8.612511546E+01,11580000000.0,-4.404161093E+01,-1.518934526E+02,11600000000.0,-4.423409790E+01,-3.037389026E+01,11620000000.0,-4.570435671E+01,8.316374389E+01,11640000000.0,-4.578487201E+01,-1.530494556E+02,11660000000.0,-4.585194859E+01,-3.374101934E+01,11680000000.0,-4.578206802E+01,9.854395384E+01,11700000000.0,"-4.776168763E+01
","-1.387171339E+02
"
7,11500000000.0,-5.026722688E+01,6.979424192E+01,11520000000.0,-4.972470943E+01,-1.707847185E+02,11540000000.0,-4.688713818E+01,-4.838052145E+01,11560000000.0,-4.771467473E+01,7.231434303E+01,11580000000.0,-4.631729506E+01,-1.663749496E+02,11600000000.0,-4.796034912E+01,-4.363183051E+01,11620000000.0,-4.785098616E+01,7.547898008E+01,11640000000.0,-4.764949869E+01,-1.603012310E+02,11660000000.0,-4.950229525E+01,-4.557343683E+01,11680000000.0,-4.981849820E+01,8.658037393E+01,11700000000.0,"-4.930867171E+01
","-1.425090560E+02
"
8,11500000000.0,-5.353077973E+01,4.266886596E+01,11520000000.0,-5.082728469E+01,1.792505642E+02,11540000000.0,-4.866676316E+01,-7.434874674E+01,11560000000.0,-4.916916062E+01,5.929628648E+01,11580000000.0,-4.711363817E+01,-1.742320162E+02,11600000000.0,-4.815497822E+01,-4.964517593E+01,11620000000.0,-4.925984956E+01,5.524180755E+01,11640000000.0,-4.925845561E+01,-1.793696822E+02,11660000000.0,-5.067953337E+01,-4.994851436E+01,11680000000.0,-5.091098532E+01,7.757006552E+01,11700000000.0,"-5.246389999E+01
","-1.496928014E+02
"
9,11500000000.0,-5.018031517E+01,7.083938654E+01,11520000000.0,-4.933535565E+01,-1.543973780E+02,11540000000.0,-4.679950878E+01,-4.320614784E+01,11560000000.0,-4.592991035E+01,8.265028287E+01,11580000000.0,-4.700675008E+01,-1.572125642E+02,11600000000.0,-4.532164934E+01,-3.623292760E+01,11620000000.0,-4.826908038E+01,7.853099134E+01,11640000000.0,-4.708608967E+01,-1.655747474E+02,11660000000.0,-4.885999592E+01,-3.819426818E+01,11680000000.0,-5.058016951E+01,8.353701260E+01,11700000000.0,"-5.228590840E+01
","-1.531492496E+02
"
