,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-5.061957095E+01,7.947244564E+01,11520000000.0,-4.928568210E+01,-1.659554715E+02,11540000000.0,-4.753826117E+01,-4.474270092E+01,11560000000.0,-4.850810717E+01,8.618712223E+01,11580000000.0,-4.754493166E+01,-1.562433981E+02,11600000000.0,-4.753391593E+01,-3.608648231E+01,11620000000.0,-4.738215215E+01,1.040279912E+02,11640000000.0,-5.120062282E+01,-1.470175648E+02,11660000000.0,-5.028576165E+01,-2.924328214E+01,11680000000.0,-4.976804506E+01,9.877681881E+01,11700000000.0,"-4.867911168E+01
","-1.421637298E+02
"
1,11500000000.0,-4.952163988E+01,7.995851242E+01,11520000000.0,-4.795430351E+01,-1.597597216E+02,11540000000.0,-4.633256791E+01,-3.914284958E+01,11560000000.0,-4.666739594E+01,8.509680744E+01,11580000000.0,-4.509560131E+01,-1.451022051E+02,11600000000.0,-4.616127959E+01,-2.700462790E+01,11620000000.0,-4.727932017E+01,9.563389753E+01,11640000000.0,-4.691362962E+01,-1.569052599E+02,11660000000.0,-4.698851818E+01,-2.444448866E+01,11680000000.0,-4.762801761E+01,9.518188174E+01,11700000000.0,"-4.782191306E+01
","-1.284777309E+02
"
2,11500000000.0,-4.538514172E+01,6.623482993E+01,11520000000.0,-4.472773803E+01,-1.680635727E+02,11540000000.0,-4.258159396E+01,-3.782023964E+01,11560000000.0,-4.258803938E+01,8.171107334E+01,11580000000.0,-4.223608118E+01,-1.519269241E+02,11600000000.0,-4.226540829E+01,-3.015924279E+01,11620000000.0,-4.225249795E+01,8.804989509E+01,11640000000.0,-4.329805179E+01,-1.500782880E+02,11660000000.0,-4.456210072E+01,-3.006036332E+01,11680000000.0,-4.496261441E+01,9.410088196E+01,11700000000.0,"-4.340448100E+01
","-1.396218243E+02
"
3,11500000000.0,-4.484744109E+01,7.599280647E+01,11520000000.0,-4.333084211E+01,-1.656501803E+02,11540000000.0,-4.206130888E+01,-3.789925826E+01,11560000000.0,-4.211498210E+01,8.536002076E+01,11580000000.0,-4.207689740E+01,-1.503603517E+02,11600000000.0,-4.137346390E+01,-2.930603416E+01,11620000000.0,-4.226506419E+01,8.947097158E+01,11640000000.0,-4.276825449E+01,-1.497084017E+02,11660000000.0,-4.430094444E+01,-2.733642469E+01,11680000000.0,-4.434472626E+01,1.038629319E+02,11700000000.0,"-4.314312701E+01
","-1.380204476E+02
"
4,11500000000.0,-4.870382714E+01,6.831507975E+01,11520000000.0,-4.614761370E+01,-1.779427190E+02,11540000000.0,-4.559131083E+01,-5.120105170E+01,11560000000.0,-4.502422685E+01,7.577122816E+01,11580000000.0,-4.531412527E+01,-1.583350602E+02,11600000000.0,-4.460645241E+01,-4.095051356E+01,11620000000.0,-4.597985774E+01,6.943593213E+01,11640000000.0,-4.646175863E+01,-1.597750605E+02,11660000000.0,-4.853468880E+01,-3.461013402E+01,11680000000.0,-4.825582139E+01,9.258629627E+01,11700000000.0,"-4.643748515E+01
","-1.454321529E+02
"
5,11500000000.0,-4.783254792E+01,6.133412519E+01,11520000000.0,-4.690433021E+01,-1.762683413E+02,11540000000.0,-4.588621035E+01,-5.410176798E+01,11560000000.0,-4.628315421E+01,7.000078339E+01,11580000000.0,-4.598012363E+01,-1.746614277E+02,11600000000.0,-4.506425898E+01,-4.596499157E+01,11620000000.0,-4.651867116E+01,7.477371134E+01,11640000000.0,-4.702730371E+01,-1.714893081E+02,11660000000.0,-4.837586080E+01,-4.648297443E+01,11680000000.0,-4.667880074E+01,8.074243814E+01,11700000000.0,"-4.732512189E+01
","-1.613795552E+02
"
6,11500000000.0,-4.810294193E+01,7.348693166E+01,11520000000.0,-4.608932182E+01,-1.592125001E+02,11540000000.0,-4.530226251E+01,-3.494619564E+01,11560000000.0,-4.481695645E+01,8.867530582E+01,11580000000.0,-4.477815810E+01,-1.531039669E+02,11600000000.0,-4.493102030E+01,-2.775903111E+01,11620000000.0,-4.534208090E+01,8.903958037E+01,11640000000.0,-4.587922864E+01,-1.481933616E+02,11660000000.0,-4.603242263E+01,-2.679367427E+01,11680000000.0,-4.616863576E+01,9.841960103E+01,11700000000.0,"-4.495948015E+01
","-1.317853343E+02
"
7,11500000000.0,-5.194836691E+01,5.356674622E+01,11520000000.0,-4.699813126E+01,-1.605051203E+02,11540000000.0,-4.870168471E+01,-4.414743053E+01,11560000000.0,-4.776264075E+01,7.659214084E+01,11580000000.0,-4.614438162E+01,-1.679222563E+02,11600000000.0,-4.676462072E+01,-3.748987443E+01,11620000000.0,-4.724038201E+01,8.686680935E+01,11640000000.0,-4.849268407E+01,-1.701893566E+02,11660000000.0,-4.991041341E+01,-3.532921201E+01,11680000000.0,-5.120540264E+01,9.618472152E+01,11700000000.0,"-4.786018150E+01
","-1.421332996E+02
"
8,11500000000.0,-5.228051905E+01,5.487562286E+01,11520000000.0,-5.008587110E+01,-1.792612371E+02,11540000000.0,-4.769194019E+01,-6.160777075E+01,11560000000.0,-4.821649912E+01,6.066820650E+01,11580000000.0,-4.767198092E+01,-1.765303553E+02,11600000000.0,-4.749287605E+01,-5.651881195E+01,11620000000.0,-4.734313547E+01,5.470503367E+01,11640000000.0,-4.955144494E+01,1.688571907E+02,11660000000.0,-5.048027486E+01,-4.622858527E+01,11680000000.0,-5.156455165E+01,6.962031442E+01,11700000000.0,"-5.100615503E+01
","-1.489799223E+02
"
9,11500000000.0,-5.107855294E+01,7.532106728E+01,11520000000.0,-4.971754559E+01,-1.588667384E+02,11540000000.0,-4.874748285E+01,-3.785611377E+01,11560000000.0,-4.734056029E+01,8.067131910E+01,11580000000.0,-4.675742287E+01,-1.576028912E+02,11600000000.0,-4.625866423E+01,-4.191195504E+01,11620000000.0,-4.758218715E+01,8.542421616E+01,11640000000.0,-4.820361962E+01,-1.596089750E+02,11660000000.0,-5.031499486E+01,-4.032863100E+01,11680000000.0,-4.978315784E+01,7.776030613E+01,11700000000.0,"-4.951863825E+01
","-1.402849293E+02
"
10,11500000000.0,-5.074572443E+01,6.292321580E+01,11520000000.0,-4.855924145E+01,-1.700320102E+02,11540000000.0,-4.757095375E+01,-4.869804496E+01,11560000000.0,-4.597569915E+01,7.032035420E+01,11580000000.0,-4.638675904E+01,-1.623304276E+02,11600000000.0,-4.631544754E+01,-4.431791600E+01,11620000000.0,-4.737608980E+01,7.203374943E+01,11640000000.0,-4.758870761E+01,-1.698403514E+02,11660000000.0,-4.814990659E+01,-3.398066638E+01,11680000000.0,-4.869889204E+01,9.136303300E+01,11700000000.0,"-4.679295401E+01
","-1.313575200E+02
"
11,11500000000.0,-4.866911250E+01,5.769779051E+01,11520000000.0,-4.609297849E+01,-1.706144915E+02,11540000000.0,-4.606769389E+01,-4.974944860E+01,11560000000.0,-4.556467419E+01,7.427537286E+01,11580000000.0,-4.484139713E+01,-1.615444066E+02,11600000000.0,-4.454412597E+01,-3.724474101E+01,11620000000.0,-4.444440836E+01,7.833339207E+01,11640000000.0,-4.596374546E+01,-1.586200777E+02,11660000000.0,-4.687142628E+01,-3.856712047E+01,11680000000.0,-4.637380375E+01,8.600107038E+01,11700000000.0,"-4.702252464E+01
","-1.467510493E+02
"
