,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-5.847922478E+01,-5.847922478E+01,11520000000.0,-5.888240695E+01,-5.888240695E+01,11540000000.0,-6.042139681E+01,-6.042139681E+01,11560000000.0,-5.701831077E+01,-5.701831077E+01,11580000000.0,-6.037683664E+01,-6.037683664E+01,11600000000.0,-6.447515970E+01,-6.447515970E+01,11620000000.0,-6.135639265E+01,-6.135639265E+01,11640000000.0,-6.060951584E+01,-6.060951584E+01,11660000000.0,-6.452922332E+01,-6.452922332E+01,11680000000.0,-6.639246732E+01,-6.639246732E+01,11700000000.0,"-6.830167229E+01
","-6.830167229E+01
"
1,11500000000.0,-6.203189812E+01,-6.203189812E+01,11520000000.0,-6.073912764E+01,-6.073912764E+01,11540000000.0,-5.796208190E+01,-5.796208190E+01,11560000000.0,-5.741052690E+01,-5.741052690E+01,11580000000.0,-5.568020828E+01,-5.568020828E+01,11600000000.0,-5.693150782E+01,-5.693150782E+01,11620000000.0,-5.678479651E+01,-5.678479651E+01,11640000000.0,-6.128131508E+01,-6.128131508E+01,11660000000.0,-5.816186728E+01,-5.816186728E+01,11680000000.0,-6.164726299E+01,-6.164726299E+01,11700000000.0,"-6.186033606E+01
","-6.186033606E+01
"
2,11500000000.0,-5.912805900E+01,-5.912805900E+01,11520000000.0,-5.566212564E+01,-5.566212564E+01,11540000000.0,-5.626274285E+01,-5.626274285E+01,11560000000.0,-5.931316656E+01,-5.931316656E+01,11580000000.0,-5.433519408E+01,-5.433519408E+01,11600000000.0,-5.388903985E+01,-5.388903985E+01,11620000000.0,-5.529826367E+01,-5.529826367E+01,11640000000.0,-5.438575473E+01,-5.438575473E+01,11660000000.0,-5.874052597E+01,-5.874052597E+01,11680000000.0,-5.700034298E+01,-5.700034298E+01,11700000000.0,"-6.645452553E+01
","-6.645452553E+01
"
3,11500000000.0,-5.602729267E+01,-5.602729267E+01,11520000000.0,-6.046969017E+01,-6.046969017E+01,11540000000.0,-5.592789105E+01,-5.592789105E+01,11560000000.0,-5.492292444E+01,-5.492292444E+01,11580000000.0,-5.256696196E+01,-5.256696196E+01,11600000000.0,-5.607618441E+01,-5.607618441E+01,11620000000.0,-5.670707512E+01,-5.670707512E+01,11640000000.0,-5.830730076E+01,-5.830730076E+01,11660000000.0,-6.060007333E+01,-6.060007333E+01,11680000000.0,-6.164764768E+01,-6.164764768E+01,11700000000.0,"-6.273430166E+01
","-6.273430166E+01
"
4,11500000000.0,-5.849310242E+01,-5.849310242E+01,11520000000.0,-5.717877628E+01,-5.717877628E+01,11540000000.0,-5.557485168E+01,-5.557485168E+01,11560000000.0,-5.189099177E+01,-5.189099177E+01,11580000000.0,-5.332110102E+01,-5.332110102E+01,11600000000.0,-5.403750800E+01,-5.403750800E+01,11620000000.0,-5.517899850E+01,-5.517899850E+01,11640000000.0,-5.694206066E+01,-5.694206066E+01,11660000000.0,-5.620851405E+01,-5.620851405E+01,11680000000.0,-5.451443582E+01,-5.451443582E+01,11700000000.0,"-6.065101909E+01
","-6.065101909E+01
"
5,11500000000.0,-5.803986082E+01,-5.803986082E+01,11520000000.0,-5.790089679E+01,-5.790089679E+01,11540000000.0,-5.264644328E+01,-5.264644328E+01,11560000000.0,-5.290514777E+01,-5.290514777E+01,11580000000.0,-5.184429075E+01,-5.184429075E+01,11600000000.0,-5.237798568E+01,-5.237798568E+01,11620000000.0,-5.395062530E+01,-5.395062530E+01,11640000000.0,-5.300269306E+01,-5.300269306E+01,11660000000.0,-5.423238780E+01,-5.423238780E+01,11680000000.0,-5.163696457E+01,-5.163696457E+01,11700000000.0,"-5.416416917E+01
","-5.416416917E+01
"
6,11500000000.0,-5.443953785E+01,-5.443953785E+01,11520000000.0,-5.190951911E+01,-5.190951911E+01,11540000000.0,-4.986434360E+01,-4.986434360E+01,11560000000.0,-4.996029413E+01,-4.996029413E+01,11580000000.0,-4.867312254E+01,-4.867312254E+01,11600000000.0,-5.036332410E+01,-5.036332410E+01,11620000000.0,-5.274568548E+01,-5.274568548E+01,11640000000.0,-5.279787932E+01,-5.279787932E+01,11660000000.0,-5.042973608E+01,-5.042973608E+01,11680000000.0,-5.082722350E+01,-5.082722350E+01,11700000000.0,"-5.355161757E+01
","-5.355161757E+01
"
7,11500000000.0,-5.367273713E+01,-5.367273713E+01,11520000000.0,-5.175026972E+01,-5.175026972E+01,11540000000.0,-5.042096406E+01,-5.042096406E+01,11560000000.0,-5.064238683E+01,-5.064238683E+01,11580000000.0,-4.990096915E+01,-4.990096915E+01,11600000000.0,-4.963691197E+01,-4.963691197E+01,11620000000.0,-5.597878624E+01,-5.597878624E+01,11640000000.0,-5.313601597E+01,-5.313601597E+01,11660000000.0,-5.319493464E+01,-5.319493464E+01,11680000000.0,-5.209554776E+01,-5.209554776E+01,11700000000.0,"-5.340114329E+01
","-5.340114329E+01
"
8,11500000000.0,-5.433775443E+01,-5.433775443E+01,11520000000.0,-5.459678287E+01,-5.459678287E+01,11540000000.0,-5.216098618E+01,-5.216098618E+01,11560000000.0,-5.079649721E+01,-5.079649721E+01,11580000000.0,-5.066170048E+01,-5.066170048E+01,11600000000.0,-5.238484944E+01,-5.238484944E+01,11620000000.0,-5.298343773E+01,-5.298343773E+01,11640000000.0,-5.401984488E+01,-5.401984488E+01,11660000000.0,-5.263303064E+01,-5.263303064E+01,11680000000.0,-5.192596143E+01,-5.192596143E+01,11700000000.0,"-5.427014155E+01
","-5.427014155E+01
"
9,11500000000.0,-5.462439592E+01,-5.462439592E+01,11520000000.0,-5.663782081E+01,-5.663782081E+01,11540000000.0,-5.444938026E+01,-5.444938026E+01,11560000000.0,-5.206653737E+01,-5.206653737E+01,11580000000.0,-5.011142724E+01,-5.011142724E+01,11600000000.0,-5.121091614E+01,-5.121091614E+01,11620000000.0,-5.438525228E+01,-5.438525228E+01,11640000000.0,-5.320847847E+01,-5.320847847E+01,11660000000.0,-5.004316794E+01,-5.004316794E+01,11680000000.0,-5.133955402E+01,-5.133955402E+01,11700000000.0,"-5.396361034E+01
","-5.396361034E+01
"
