,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-5.859466607E+01,-5.859466607E+01,11520000000.0,-5.819165178E+01,-5.819165178E+01,11540000000.0,-5.964823613E+01,-5.964823613E+01,11560000000.0,-6.365339102E+01,-6.365339102E+01,11580000000.0,-6.272509216E+01,-6.272509216E+01,11600000000.0,-7.051084091E+01,-7.051084091E+01,11620000000.0,-6.250420459E+01,-6.250420459E+01,11640000000.0,-5.881383721E+01,-5.881383721E+01,11660000000.0,-6.605955170E+01,-6.605955170E+01,11680000000.0,-6.300876125E+01,-6.300876125E+01,11700000000.0,"-6.146255557E+01
","-6.146255557E+01
"
1,11500000000.0,-6.237245329E+01,-6.237245329E+01,11520000000.0,-5.929133088E+01,-5.929133088E+01,11540000000.0,-6.025025275E+01,-6.025025275E+01,11560000000.0,-5.619905819E+01,-5.619905819E+01,11580000000.0,-5.578338431E+01,-5.578338431E+01,11600000000.0,-5.797863613E+01,-5.797863613E+01,11620000000.0,-5.574775702E+01,-5.574775702E+01,11640000000.0,-6.299022178E+01,-6.299022178E+01,11660000000.0,-5.859347409E+01,-5.859347409E+01,11680000000.0,-5.881022062E+01,-5.881022062E+01,11700000000.0,"-7.808866442E+01
","-7.808866442E+01
"
2,11500000000.0,-5.841692271E+01,-5.841692271E+01,11520000000.0,-5.637027131E+01,-5.637027131E+01,11540000000.0,-5.959337527E+01,-5.959337527E+01,11560000000.0,-5.707540893E+01,-5.707540893E+01,11580000000.0,-5.479433757E+01,-5.479433757E+01,11600000000.0,-5.909534628E+01,-5.909534628E+01,11620000000.0,-5.275205854E+01,-5.275205854E+01,11640000000.0,-5.673979379E+01,-5.673979379E+01,11660000000.0,-5.520747233E+01,-5.520747233E+01,11680000000.0,-6.012958266E+01,-6.012958266E+01,11700000000.0,"-6.297421225E+01
","-6.297421225E+01
"
3,11500000000.0,-6.286865303E+01,-6.286865303E+01,11520000000.0,-6.029737126E+01,-6.029737126E+01,11540000000.0,-5.966981324E+01,-5.966981324E+01,11560000000.0,-5.815758369E+01,-5.815758369E+01,11580000000.0,-5.395981291E+01,-5.395981291E+01,11600000000.0,-5.986384915E+01,-5.986384915E+01,11620000000.0,-5.874242390E+01,-5.874242390E+01,11640000000.0,-5.874667046E+01,-5.874667046E+01,11660000000.0,-5.933888789E+01,-5.933888789E+01,11680000000.0,-6.561735097E+01,-6.561735097E+01,11700000000.0,"-6.293126892E+01
","-6.293126892E+01
"
4,11500000000.0,-6.008626706E+01,-6.008626706E+01,11520000000.0,-6.086761192E+01,-6.086761192E+01,11540000000.0,-5.645569767E+01,-5.645569767E+01,11560000000.0,-5.660792860E+01,-5.660792860E+01,11580000000.0,-5.232628156E+01,-5.232628156E+01,11600000000.0,-5.313952824E+01,-5.313952824E+01,11620000000.0,-5.538765769E+01,-5.538765769E+01,11640000000.0,-5.619486183E+01,-5.619486183E+01,11660000000.0,-5.385016877E+01,-5.385016877E+01,11680000000.0,-5.625642816E+01,-5.625642816E+01,11700000000.0,"-5.479982817E+01
","-5.479982817E+01
"
5,11500000000.0,-5.791680491E+01,-5.791680491E+01,11520000000.0,-5.435705237E+01,-5.435705237E+01,11540000000.0,-5.139883978E+01,-5.139883978E+01,11560000000.0,-5.139631488E+01,-5.139631488E+01,11580000000.0,-5.200231768E+01,-5.200231768E+01,11600000000.0,-5.613714204E+01,-5.613714204E+01,11620000000.0,-5.907158041E+01,-5.907158041E+01,11640000000.0,-5.617076881E+01,-5.617076881E+01,11660000000.0,-5.329036043E+01,-5.329036043E+01,11680000000.0,-5.450671737E+01,-5.450671737E+01,11700000000.0,"-5.233828585E+01
","-5.233828585E+01
"
6,11500000000.0,-5.407914991E+01,-5.407914991E+01,11520000000.0,-5.332321815E+01,-5.332321815E+01,11540000000.0,-5.321104632E+01,-5.321104632E+01,11560000000.0,-5.026119821E+01,-5.026119821E+01,11580000000.0,-4.948000801E+01,-4.948000801E+01,11600000000.0,-5.003649796E+01,-5.003649796E+01,11620000000.0,-5.452991188E+01,-5.452991188E+01,11640000000.0,-5.312962705E+01,-5.312962705E+01,11660000000.0,-5.212106603E+01,-5.212106603E+01,11680000000.0,-5.094419411E+01,-5.094419411E+01,11700000000.0,"-5.556270933E+01
","-5.556270933E+01
"
7,11500000000.0,-6.237422627E+01,-6.237422627E+01,11520000000.0,-5.509470091E+01,-5.509470091E+01,11540000000.0,-5.302191352E+01,-5.302191352E+01,11560000000.0,-5.193632167E+01,-5.193632167E+01,11580000000.0,-4.941147794E+01,-4.941147794E+01,11600000000.0,-5.040208293E+01,-5.040208293E+01,11620000000.0,-5.287013100E+01,-5.287013100E+01,11640000000.0,-5.514664243E+01,-5.514664243E+01,11660000000.0,-5.417538752E+01,-5.417538752E+01,11680000000.0,-5.472478283E+01,-5.472478283E+01,11700000000.0,"-5.126212329E+01
","-5.126212329E+01
"
8,11500000000.0,-5.363516668E+01,-5.363516668E+01,11520000000.0,-5.457980026E+01,-5.457980026E+01,11540000000.0,-5.321859874E+01,-5.321859874E+01,11560000000.0,-5.255464193E+01,-5.255464193E+01,11580000000.0,-4.956916759E+01,-4.956916759E+01,11600000000.0,-5.314090079E+01,-5.314090079E+01,11620000000.0,-5.433562788E+01,-5.433562788E+01,11640000000.0,-5.629166718E+01,-5.629166718E+01,11660000000.0,-5.476918937E+01,-5.476918937E+01,11680000000.0,-5.346737810E+01,-5.346737810E+01,11700000000.0,"-5.397927548E+01
","-5.397927548E+01
"
9,11500000000.0,-5.518468939E+01,-5.518468939E+01,11520000000.0,-5.327549238E+01,-5.327549238E+01,11540000000.0,-5.657223277E+01,-5.657223277E+01,11560000000.0,-5.234041444E+01,-5.234041444E+01,11580000000.0,-5.143840100E+01,-5.143840100E+01,11600000000.0,-5.425889662E+01,-5.425889662E+01,11620000000.0,-5.434419574E+01,-5.434419574E+01,11640000000.0,-5.440872407E+01,-5.440872407E+01,11660000000.0,-5.373541562E+01,-5.373541562E+01,11680000000.0,-5.432447048E+01,-5.432447048E+01,11700000000.0,"-5.436699378E+01
","-5.436699378E+01
"
